chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr1	101246726	101246956	0.82	0.87	0.67	0.87	0.84	0.86	0.82	0.93	0.87	0.90	0.95	0.95	0.91	0.68	0.89	0.88	0.81	0.84	0.80	0.91	0.88	0.79	0.96	0.95	0.94	0.96	0.03	0.89	0.88	0.92	0.89	0.84	0.92	0.88	0.90	0.92	0.95	0.90	0.93
chr1	109628134	109628159	0.97	0.97	0.97	0.96	0.97	0.98	0.97	0.97	0.98	0.97	0.98	0.97	0.97	0.96	0.90	0.03	0.51	0.70	0.88	0.97	0.96	0.83	0.98	0.99	0.99	0.99	0.96	0.96	0.97	0.97	0.97	0.99	0.99	0.99	0.97	0.97	0.98	0.98	0.97
chr1	115291660	115291722	0.96	0.94	0.95	0.97	0.96	0.93	0.95	0.97	0.77	0.96	0.96	0.92	0.97	0.90	0.93	0.96	0.97	0.96	0.95	0.97	0.94	0.66	0.92	0.95	0.96	0.96	0.95	0.90	0.90	0.96	0.93	0.97	0.37	0.08	0.99	0.96	0.95	0.97	0.97
chr1	115611215	115611565	0.89	0.88	0.81	0.83	0.80	0.86	0.80	0.96	0.74	0.94	0.94	0.93	0.92	0.86	0.91	0.88	0.87	0.90	0.97	0.94	0.92	0.67	0.92	0.95	0.94	0.93	0.94	0.83	0.93	0.92	0.12	0.39	0.94	0.97	0.93	0.95	0.93	0.90	0.87
chr1	116533118	116533348	0.90	0.97	0.90	0.94	0.94	0.93	0.94	0.97	0.93	0.97	0.94	0.98	0.98	0.95	0.97	0.98	0.98	0.97	0.95	0.99	0.97	0.94	0.97	0.97	0.21	0.76	0.96	0.97	0.95	0.97	0.97	0.97	0.99	0.98	0.97	0.95	0.97	0.97	0.98
chr1	117071962	117072528	0.94	0.97	0.96	0.94	0.96	0.95	0.92	0.96	0.96	0.94	0.96	0.97	0.97	0.92	0.97	0.97	0.96	0.98	0.96	0.98	0.97	0.89	0.96	0.97	0.97	0.95	0.96	0.95	0.96	0.98	0.96	0.96	0.98	0.98	0.96	0.97	0.06	0.97	0.96
chr1	117173070	117173253	0.95	0.93	0.90	0.92	0.85	0.93	0.85	0.97	0.91	0.96	0.97	0.95	0.95	0.96	0.95	0.95	0.94	0.11	0.90	0.98	0.94	0.71	0.92	0.96	0.96	0.96	0.94	0.93	0.95	0.78	0.98	0.95	0.95	0.98	0.74	0.96	0.97	0.97	0.97
chr1	117587527	117587865	0.89	0.91	0.86	0.84	0.79	0.85	0.82	0.88	0.09	0.91	0.91	0.96	0.95	0.96	0.95	0.94	0.95	0.96	0.94	0.95	0.94	0.73	0.90	0.93	0.96	0.96	0.91	0.91	0.92	0.96	0.97	0.96	0.93	0.96	0.95	0.95	0.95	0.96	0.96
chr1	117735216	117735297	0.01	0.00	0.02	0.02	0.00	0.01	0.01	0.01	0.08	0.22	0.80	0.00	0.01	0.04	0.11	0.25	0.06	0.00	0.02	0.01	0.02	0.00	0.01	0.01	0.01	0.00	0.02	0.01	0.01	0.01	0.01	0.00	0.00	0.02	0.00	0.00	0.00	0.02	0.00
chr1	150505606	150505673	0.95	0.94	0.92	0.91	0.91	0.94	0.93	0.95	0.94	0.95	0.93	0.71	0.93	0.93	0.84	0.03	0.86	0.86	0.91	0.98	0.95	0.87	0.95	0.98	0.98	0.97	0.97	0.90	0.92	0.91	0.94	0.94	0.64	0.95	0.92	0.54	0.94	0.97	0.95
chr1	151023490	151023547	0.93	0.94	0.94	0.91	0.89	0.85	0.89	0.04	0.90	0.95	0.94	0.96	0.95	0.92	0.96	0.95	0.93	0.87	0.95	0.95	0.91	0.86	0.95	0.96	0.96	0.98	0.96	0.94	0.94	0.95	0.96	0.96	0.97	0.96	0.93	0.95	0.94	0.93	0.94
chr1	151405340	151405374	0.95	0.97	0.98	0.90	0.91	0.92	0.94	0.07	0.93	0.93	0.94	0.98	0.97	0.94	0.94	0.98	0.96	0.97	0.91	0.99	0.97	0.95	0.97	0.98	0.98	0.99	0.97	0.95	0.96	0.97	0.98	0.97	0.99	0.93	0.96	0.99	0.96	0.96	0.98
chr1	151580110	151580192	0.94	0.95	0.90	0.95	0.90	0.95	0.94	0.98	0.95	0.95	0.69	0.96	0.97	0.90	0.92	0.94	0.94	0.96	0.97	0.97	0.97	0.67	0.93	0.94	0.95	0.90	0.95	0.05	0.84	0.93	0.97	0.95	0.94	0.81	0.96	0.96	0.96	0.96	0.97
chr1	154585125	154585306	0.94	0.93	0.92	0.91	0.94	0.94	0.88	0.92	0.95	0.96	0.92	0.95	0.98	0.95	0.91	0.93	0.94	0.96	0.95	0.81	0.96	0.87	0.96	0.97	0.97	0.98	0.96	0.85	0.81	0.93	0.93	0.95	0.88	0.08	0.96	0.93	0.93	0.94	0.94
chr1	154725822	154726106	0.93	0.96	0.93	0.91	0.90	0.88	0.89	0.97	0.12	0.96	0.96	0.92	0.93	0.82	0.96	0.96	0.95	0.95	0.93	0.98	0.97	0.62	0.92	0.90	0.90	0.87	0.95	0.91	0.96	0.93	0.97	0.96	0.95	0.97	0.90	0.97	0.94	0.93	0.94
chr1	155492381	155492719	0.90	0.90	0.91	0.90	0.93	0.92	0.83	0.89	0.94	0.82	0.87	0.97	0.87	0.94	0.93	0.84	0.95	0.95	0.96	0.04	0.19	0.82	0.93	0.95	0.97	0.97	0.95	0.86	0.84	0.88	0.96	0.93	0.96	0.93	0.95	0.87	0.94	0.94	0.93
chr1	155762302	155762776	0.93	0.93	0.92	0.94	0.95	0.92	0.93	0.90	0.92	0.92	0.96	0.97	0.97	0.95	0.95	0.94	0.94	0.97	0.97	0.97	0.98	0.04	0.96	0.88	0.85	0.86	0.90	0.96	0.97	0.97	0.97	0.96	0.97	0.98	0.82	0.94	0.97	0.96	0.96
chr1	156418438	156418552	0.93	0.96	0.93	0.84	0.94	0.93	0.87	0.94	0.88	0.75	0.20	0.93	0.93	0.96	0.98	0.96	0.96	0.94	0.93	0.94	0.96	0.73	0.96	0.98	0.97	0.99	0.96	0.90	0.96	0.94	0.97	0.98	0.86	0.90	0.93	0.88	0.95	0.96	0.96
chr1	159957555	159957711	0.90	0.92	0.89	0.91	0.86	0.90	0.84	0.97	0.88	0.95	0.95	0.95	0.97	0.88	0.96	0.93	0.91	0.96	0.94	0.96	0.96	0.01	0.93	0.93	0.95	0.96	0.95	0.96	0.85	0.88	0.90	0.95	0.94	0.95	0.96	0.97	0.88	0.95	0.93
chr1	161936601	161937261	0.93	0.94	0.89	0.90	0.92	0.91	0.81	0.97	0.85	0.97	0.92	0.97	0.96	0.86	0.91	0.93	0.94	0.88	0.91	0.91	0.91	0.81	0.94	0.97	0.97	0.96	0.90	0.88	0.07	0.09	0.89	0.80	0.97	0.96	0.82	0.94	0.93	0.95	0.95
chr1	162503080	162503338	0.91	0.93	0.94	0.54	0.37	0.93	0.15	0.96	0.35	0.95	0.93	0.97	0.98	0.95	0.94	0.95	0.94	0.97	0.97	0.97	0.96	0.89	0.94	0.93	0.97	0.93	0.96	0.84	0.87	0.85	0.90	0.91	0.97	0.93	0.94	0.98	0.95	0.95	0.96
chr1	163985803	163985845	0.83	0.84	0.67	0.73	0.60	0.91	0.41	0.94	0.53	0.96	0.94	0.76	0.91	0.76	0.87	0.84	0.86	0.92	0.95	0.93	0.74	0.51	0.84	0.95	0.91	0.92	0.86	0.83	0.87	0.95	0.07	0.78	0.93	0.90	0.95	0.97	0.89	0.93	0.93
chr1	167334622	167334644	0.97	0.97	0.96	0.93	0.97	0.96	0.91	0.97	0.94	0.95	0.90	0.98	0.96	0.83	0.90	0.96	0.99	0.97	0.97	0.97	0.96	0.86	0.97	0.96	0.97	0.94	0.98	0.90	0.97	0.95	0.94	0.88	0.72	0.97	0.95	0.92	0.07	0.95	0.96
chr1	167429159	167429171	0.80	0.85	0.92	0.60	0.79	0.84	0.76	0.97	0.68	0.85	0.82	0.84	0.86	0.84	0.78	0.92	0.79	0.88	0.83	0.87	0.91	0.78	0.85	0.07	0.96	0.96	0.96	0.86	0.81	0.73	0.88	0.88	0.92	0.87	0.78	0.78	0.73	0.92	0.88
chr1	167451940	167452576	0.91	0.94	0.92	0.88	0.92	0.93	0.86	0.94	0.85	0.96	0.96	0.93	0.97	0.89	0.92	0.90	0.89	0.95	0.93	0.95	0.95	0.70	0.86	0.22	0.96	0.96	0.96	0.90	0.94	0.95	0.96	0.92	0.94	0.95	0.95	0.91	0.94	0.95	0.93
chr1	167516199	167516630	0.94	0.95	0.90	0.86	0.95	0.92	0.84	0.96	0.89	0.97	0.97	0.95	0.96	0.91	0.96	0.96	0.95	0.96	0.93	0.98	0.96	0.82	0.06	0.06	0.92	0.97	0.94	0.92	0.94	0.96	0.97	0.95	0.95	0.96	0.94	0.95	0.95	0.97	0.96
chr1	167517557	167517843	0.88	0.90	0.80	0.83	0.86	0.87	0.81	0.95	0.81	0.94	0.96	0.92	0.92	0.82	0.92	0.94	0.91	0.95	0.91	0.94	0.91	0.73	0.02	0.04	0.92	0.97	0.94	0.90	0.86	0.92	0.96	0.88	0.95	0.96	0.92	0.93	0.94	0.95	0.96
chr1	167517981	167518452	0.85	0.89	0.77	0.83	0.87	0.82	0.83	0.94	0.84	0.92	0.95	0.93	0.92	0.84	0.92	0.92	0.93	0.94	0.91	0.94	0.91	0.77	0.02	0.05	0.91	0.95	0.94	0.92	0.93	0.92	0.95	0.91	0.90	0.96	0.92	0.93	0.94	0.95	0.96
chr1	167900862	167901279	0.93	0.94	0.89	0.90	0.93	0.94	0.85	0.95	0.75	0.95	0.97	0.95	0.85	0.87	0.77	0.82	0.88	0.93	0.96	0.94	0.95	0.76	0.90	0.95	0.97	0.97	0.96	0.92	0.94	0.94	0.92	0.87	0.97	0.96	0.95	0.95	0.94	0.04	0.91
chr1	167916245	167916356	0.98	0.98	0.97	0.95	0.96	0.96	0.94	0.97	0.96	0.97	0.97	0.87	0.86	0.97	0.93	0.99	0.96	0.98	0.95	0.99	0.98	0.93	0.98	0.98	0.98	0.99	0.98	0.93	0.98	0.97	0.97	0.97	0.98	0.98	0.98	0.05	0.86	0.96	0.97
chr1	168098567	168098847	0.95	0.95	0.91	0.90	0.95	0.90	0.89	0.97	0.66	0.97	0.97	0.94	0.97	0.96	0.97	0.96	0.95	0.89	0.96	0.98	0.93	0.72	0.93	0.95	0.95	0.76	0.95	0.55	0.94	0.97	0.89	0.66	0.01	0.24	0.97	0.98	0.95	0.97	0.95
chr1	168207210	168207321	0.82	0.96	0.94	0.90	0.66	0.94	0.92	0.93	1.00	0.90	0.92	0.05	0.93	0.84	0.92	0.88	0.87	0.97	0.93	0.97	0.94	0.80	0.97	0.96	0.95	0.94	0.95	0.96	0.93	0.95	0.94	0.95	0.98	0.95	0.92	0.10	0.91	0.95	0.94
chr1	168291243	168291461	0.95	0.96	0.94	0.95	0.93	0.95	0.94	0.97	0.66	0.92	0.96	0.97	0.97	0.96	0.07	0.51	0.87	0.97	0.94	0.97	0.94	0.87	0.97	0.98	0.98	0.98	0.98	0.95	0.97	0.97	0.98	0.98	0.99	0.98	0.97	0.94	0.96	0.97	0.96
chr1	171205525	171205552	0.98	0.97	0.96	0.96	0.91	0.97	0.92	0.97	0.98	0.97	0.97	0.98	0.98	0.92	0.96	0.95	0.94	0.98	0.97	0.98	0.97	0.80	0.96	0.98	0.94	0.96	0.96	0.94	0.98	0.98	0.99	0.96	0.99	0.98	0.91	0.91	0.13	0.98	0.93
chr1	171481987	171482112	0.91	0.91	0.85	0.85	0.88	0.90	0.70	0.97	0.65	0.82	0.90	0.94	0.89	0.71	0.81	0.85	0.84	0.95	0.95	0.36	0.11	0.70	0.90	0.91	0.97	0.95	0.93	0.90	0.82	0.85	0.78	0.80	0.91	0.97	0.86	0.89	0.85	0.89	0.89
chr1	173885684	173886549	0.96	0.96	0.96	0.94	0.96	0.85	0.94	0.96	0.94	0.96	0.97	0.97	0.98	0.94	0.95	0.95	0.95	0.97	0.96	0.98	0.97	0.79	0.96	0.98	0.93	0.18	0.97	0.93	0.96	0.97	0.97	0.97	0.98	0.96	0.97	0.96	0.97	0.97	0.96
chr1	178577918	178578057	0.96	0.93	0.70	0.89	0.94	0.90	0.91	0.97	0.85	0.95	0.96	0.96	0.98	0.90	0.97	0.97	0.97	0.97	0.96	0.99	0.95	0.64	0.88	0.91	0.93	0.97	0.05	0.91	0.94	0.97	0.95	0.95	0.98	0.97	0.92	0.94	0.94	0.95	0.96
chr1	179295623	179295887	0.95	0.96	0.92	0.95	0.94	0.94	0.93	0.97	0.92	0.76	0.91	0.97	0.06	0.95	0.88	0.87	0.90	0.79	0.95	0.87	0.78	0.83	0.91	0.96	0.97	0.98	0.96	0.91	0.92	0.94	0.95	0.91	0.98	0.98	0.96	0.25	0.87	0.94	0.84
chr1	180254289	180254344	0.91	0.90	0.91	0.89	0.87	0.88	0.85	0.97	0.84	0.97	0.96	0.95	0.02	0.26	0.76	0.87	0.77	0.94	0.85	0.77	0.87	0.78	0.94	0.96	0.97	0.97	0.96	0.94	0.82	0.79	0.90	0.91	0.93	0.96	0.77	0.45	0.87	0.96	0.94
chr1	181132353	181132692	0.94	0.95	0.81	0.93	0.94	0.94	0.90	0.97	0.96	0.94	0.95	0.96	0.96	0.94	0.96	0.96	0.97	0.97	0.90	0.97	0.95	0.75	0.95	0.95	0.94	0.95	0.14	0.95	0.95	0.97	0.98	0.97	0.98	0.96	0.96	0.94	0.96	0.96	0.95
chr1	184200805	184201052	0.76	0.81	0.81	0.09	0.84	0.84	0.46	0.88	0.73	0.95	0.95	0.88	0.93	0.77	0.93	0.95	0.95	0.96	0.87	0.94	0.89	0.63	0.85	0.96	0.95	0.97	0.85	0.88	0.84	0.90	0.90	0.87	0.91	0.97	0.89	0.94	0.84	0.85	0.79
chr1	185001566	185001852	0.95	0.95	0.92	0.87	0.92	0.92	0.87	0.95	0.87	0.95	0.94	0.94	0.97	0.93	0.95	0.97	0.95	0.95	0.96	0.95	0.94	0.80	0.94	0.96	0.97	0.96	0.96	0.92	0.86	0.86	0.71	0.10	0.95	0.94	0.96	0.96	0.96	0.91	0.94
chr1	193342972	193343027	0.96	0.97	0.95	0.96	0.96	0.95	0.93	0.97	0.96	0.95	0.89	0.87	0.95	0.93	0.95	0.96	0.97	0.96	0.96	0.98	0.96	0.80	0.96	0.98	0.97	0.98	0.95	0.96	0.97	0.97	0.98	0.97	0.98	0.99	0.97	0.03	0.96	0.98	0.85
chr1	194105060	194105266	0.58	0.74	0.72	0.15	0.34	0.59	0.09	0.96	0.60	0.91	0.93	0.91	0.91	0.78	0.90	0.92	0.91	0.92	0.94	0.94	0.77	0.50	0.88	0.92	0.92	0.95	0.83	0.87	0.79	0.71	0.81	0.78	0.64	0.85	0.94	0.95	0.91	0.93	0.86
chr1	198216573	198216864	0.91	0.86	0.94	0.91	0.98	0.95	0.93	0.95	0.93	0.92	0.94	0.92	0.95	0.91	1.00	0.99	0.99	0.94	0.95	0.99	0.93	0.84	0.91	0.80	0.96	0.98	0.94	0.82	0.93	0.95	0.98	0.89	0.10	0.69	0.98	0.93	0.97	0.96	0.96
chr1	198268506	198268744	0.93	0.90	0.96	0.24	0.94	0.94	0.86	0.93	0.92	0.97	0.97	0.96	0.99	0.95	0.96	0.97	0.97	0.96	0.94	0.96	0.96	0.86	0.97	0.97	0.97	0.97	0.97	0.95	0.95	0.93	0.96	0.96	0.97	0.96	0.84	0.95	0.96	0.95	0.94
chr1	200104698	200104724	0.95	0.96	0.91	0.84	0.92	0.95	0.87	0.98	0.88	0.96	0.95	0.98	0.98	0.98	0.87	0.94	0.90	0.98	0.96	0.98	0.97	0.75	0.95	0.96	0.98	0.96	0.97	0.93	0.96	0.95	0.93	0.97	0.97	0.98	0.97	0.78	0.92	0.90	0.04
chr1	200104731	200104883	0.94	0.94	0.88	0.73	0.79	0.88	0.67	0.96	0.73	0.96	0.96	0.98	0.98	0.94	0.97	0.97	0.96	0.94	0.95	0.95	0.96	0.73	0.87	0.95	0.96	0.96	0.89	0.91	0.94	0.95	0.96	0.94	0.98	0.97	0.96	0.78	0.97	0.90	0.03
chr1	200601911	200602018	0.95	0.97	0.97	0.92	0.97	0.95	0.92	0.97	0.90	0.96	0.95	0.97	0.96	0.80	0.93	0.86	0.93	0.97	0.96	0.98	0.91	0.92	0.96	0.99	0.98	0.98	0.97	0.92	0.96	0.96	0.97	0.96	0.94	0.98	0.94	0.96	0.07	0.96	0.94
chr1	202123328	202123413	0.92	0.95	0.93	0.92	0.90	0.93	0.91	0.97	0.83	0.06	0.89	0.93	0.97	0.92	0.98	0.94	0.98	0.96	0.94	0.95	0.93	0.77	0.92	0.93	0.95	0.97	0.94	0.93	0.92	0.92	0.97	0.95	0.94	0.96	0.93	0.95	0.93	0.95	0.95
chr1	202545369	202545460	0.70	0.87	0.81	0.91	0.09	0.79	0.77	0.73	0.85	0.83	0.91	0.96	0.98	0.98	0.95	0.97	0.99	0.95	0.97	0.67	0.79	0.84	0.95	0.96	0.97	0.96	0.97	0.94	0.94	0.97	0.91	0.93	0.99	0.88	0.98	0.90	0.97	0.98	0.97
chr1	205604086	205604110	0.94	0.96	0.96	0.94	0.93	0.97	0.94	0.98	0.94	0.97	0.91	0.98	0.98	0.95	0.97	0.98	0.99	0.92	0.96	0.98	0.97	0.82	0.97	0.96	0.97	0.96	0.96	0.23	0.97	0.95	0.95	0.97	1.00	0.97	0.98	0.97	0.96	0.97	0.96
chr1	208010384	208010467	0.86	0.94	0.89	0.92	0.88	0.94	0.90	0.98	0.77	0.97	0.98	0.93	0.06	0.73	0.94	0.94	0.95	0.79	0.96	0.97	0.97	0.66	0.87	0.86	0.95	0.96	0.91	0.94	0.95	0.94	0.97	0.95	0.97	0.97	0.94	0.01	0.95	0.94	0.94
chr1	208036589	208036611	0.92	0.95	0.85	0.92	0.92	0.82	0.92	0.91	0.88	0.94	0.92	0.99	0.91	0.71	0.09	0.47	0.81	0.93	0.98	0.94	0.98	0.82	0.93	0.94	0.96	0.96	0.95	0.94	0.94	0.93	0.96	0.96	0.93	0.98	0.96	0.94	0.91	0.96	0.95
chr1	211635842	211636017	0.95	0.94	0.90	0.92	0.92	0.92	0.87	0.98	0.06	0.95	0.97	0.96	0.97	0.97	0.97	0.97	0.97	0.97	0.98	0.98	0.97	0.85	0.93	0.94	0.93	0.80	0.94	0.93	0.95	0.97	0.96	0.90	0.97	0.98	0.97	0.98	0.97	0.96	0.94
chr1	213172527	213172721	0.97	0.97	0.96	0.94	0.98	0.84	0.92	0.96	0.97	0.04	0.74	0.97	0.98	0.97	0.97	0.97	0.98	0.98	0.96	0.98	0.94	0.86	0.97	0.98	0.98	0.98	0.97	0.95	0.94	0.97	0.98	0.97	0.98	0.97	0.97	0.95	0.97	0.97	0.97
chr1	219173666	219174372	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.00	0.03	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.56	0.69	0.00	0.01	0.01	0.00	0.01	0.01	0.02	0.01	0.01	0.00	0.02	0.00	0.01	0.01	0.01	0.01	0.03	0.02
chr1	221705504	221705542	0.94	0.97	0.91	0.96	0.94	0.88	0.95	0.98	0.99	0.95	0.95	0.96	0.98	0.98	0.99	0.99	0.98	0.98	0.98	0.98	0.99	0.75	0.97	0.97	0.16	0.12	0.96	0.91	0.97	0.96	0.99	0.99	0.99	0.99	0.98	0.97	0.96	0.97	0.95
chr1	222115705	222115735	0.97	0.92	0.87	0.91	0.95	0.93	0.90	0.94	0.97	0.96	0.95	0.96	0.96	0.89	0.02	0.50	0.80	0.80	0.96	0.98	0.92	0.69	0.94	0.95	0.95	0.95	0.96	0.92	0.96	0.96	0.94	0.93	0.95	0.97	0.94	0.98	0.92	0.95	0.93
chr1	224320774	224320797	0.95	0.97	0.96	0.95	0.95	0.80	0.92	0.97	0.89	0.95	0.98	0.97	0.98	0.96	0.97	0.97	0.98	0.98	0.97	0.96	0.96	0.86	0.96	0.98	0.77	0.04	0.97	0.96	0.96	0.94	0.97	0.97	0.98	0.96	0.97	0.95	0.97	0.97	0.96
chr1	224567360	224567417	0.87	0.91	0.77	0.93	0.90	0.76	0.85	0.99	0.83	0.96	0.89	0.96	0.98	0.96	0.95	0.94	0.99	0.87	0.96	0.96	0.88	0.64	0.92	0.97	0.96	0.96	0.92	0.22	0.92	0.96	0.11	0.66	0.62	0.88	0.98	0.94	0.94	0.96	0.95
chr1	226254707	226255135	0.96	0.95	0.93	0.94	0.93	0.93	0.93	0.96	0.93	0.96	0.96	0.97	0.98	0.97	0.97	0.97	0.97	0.94	0.10	0.97	0.94	0.92	0.96	0.98	0.98	0.97	0.92	0.95	0.96	0.91	0.95	0.94	0.98	0.97	0.84	0.97	0.97	0.97	0.97
chr1	226783855	226783872	0.98	0.97	0.94	0.97	0.97	0.97	0.90	0.98	0.97	0.06	0.90	0.97	0.97	0.96	0.95	0.97	0.95	0.98	0.98	0.98	0.95	0.87	0.96	0.98	0.98	0.98	0.97	0.97	0.97	0.98	0.99	0.98	0.99	0.99	0.98	0.98	0.97	0.98	0.96
chr1	227895714	227895906	0.91	0.92	0.88	0.81	0.87	0.90	0.79	0.94	0.73	0.89	0.96	0.85	0.88	0.92	0.89	0.94	0.89	0.92	0.92	0.97	0.93	0.80	0.95	0.96	0.96	0.96	0.95	0.90	0.83	0.83	0.81	0.73	0.09	0.08	0.71	0.85	0.88	0.84	0.66
chr1	228145877	228146209	0.84	0.85	0.88	0.83	0.88	0.91	0.85	0.89	0.87	0.86	0.90	0.96	0.94	0.88	0.91	0.87	0.92	0.94	0.95	0.93	0.94	0.01	0.92	0.92	0.96	0.95	0.92	0.63	0.87	0.87	0.92	0.93	0.91	0.77	0.91	0.92	0.88	0.92	0.90
chr1	229340917	229341189	0.94	0.96	0.92	0.92	0.92	0.92	0.94	0.97	0.91	0.77	0.14	0.97	0.97	0.97	0.94	0.92	0.76	0.96	0.95	0.97	0.94	0.89	0.94	0.97	0.90	0.87	0.93	0.94	0.94	0.96	0.96	0.95	0.97	0.95	0.96	0.94	0.95	0.92	0.93
chr1	229482423	229482762	0.90	0.93	0.91	0.87	0.90	0.87	0.85	0.90	0.92	0.07	0.86	0.94	0.97	0.95	0.91	0.91	0.91	0.94	0.93	0.94	0.93	0.88	0.96	0.99	0.98	0.97	0.95	0.94	0.94	0.95	0.96	0.94	0.97	0.92	0.93	0.93	0.95	0.96	0.95
chr1	231846598	231846706	0.94	0.95	0.93	0.94	0.93	0.96	0.92	0.08	0.93	0.94	0.97	0.92	0.97	0.96	0.93	0.98	0.96	0.98	0.95	0.97	0.92	0.60	0.94	0.96	0.98	0.98	0.94	0.90	0.95	0.93	0.96	0.96	0.98	0.98	0.94	0.97	0.94	0.98	0.96
chr1	232949386	232949699	0.95	0.95	0.93	0.95	0.93	0.86	0.93	0.98	0.91	0.96	0.96	0.97	0.96	0.83	0.96	0.88	0.96	0.84	0.95	0.39	0.09	0.85	0.96	0.98	0.97	0.97	0.97	0.65	0.94	0.98	0.93	0.92	0.92	0.93	0.97	0.95	0.97	0.91	0.92
chr1	233291500	233291596	0.85	0.96	0.93	0.91	0.93	0.71	0.92	0.97	0.88	0.91	0.92	0.94	0.96	0.96	0.96	0.95	0.96	0.97	0.96	0.98	0.96	0.68	0.96	0.95	0.08	0.16	0.96	0.96	0.97	0.97	0.97	0.97	0.96	0.97	0.97	0.97	0.96	0.97	0.98
chr1	234393659	234393763	0.94	0.96	0.95	0.92	0.93	0.93	0.93	0.94	0.94	0.83	0.87	0.97	0.96	0.92	0.95	0.94	0.95	0.98	0.95	0.98	0.97	0.82	0.97	0.97	0.98	0.98	0.98	0.94	0.93	0.94	0.91	0.97	0.77	0.09	0.98	0.96	0.95	0.97	0.97
chr1	234395461	234395519	0.86	0.92	0.83	0.90	0.88	0.74	0.89	0.95	0.97	0.94	0.94	0.94	0.95	0.95	0.94	0.96	0.92	0.96	0.94	0.96	0.92	0.77	0.95	0.96	0.10	0.00	0.85	0.93	0.93	0.94	0.95	0.94	0.96	0.94	0.92	0.93	0.96	0.97	0.96
chr1	235454085	235454290	0.95	0.95	0.95	0.94	0.94	0.84	0.93	0.95	0.93	0.95	0.96	0.98	0.96	0.91	0.88	0.06	0.67	0.94	0.30	0.96	0.96	0.84	0.97	0.97	0.98	0.97	0.96	0.93	0.96	0.94	0.96	0.96	0.97	0.96	0.90	0.97	0.96	0.95	0.93
chr1	235848139	235848743	0.95	0.94	0.85	0.88	0.94	0.88	0.90	0.94	0.88	0.84	0.93	0.94	0.94	0.89	0.92	0.94	0.95	0.96	0.95	0.95	0.91	0.78	0.18	0.51	0.86	0.84	0.94	0.89	0.92	0.90	0.96	0.95	0.92	0.93	0.93	0.90	0.82	0.92	0.93
chr1	241355658	241355916	0.86	0.88	0.82	0.83	0.85	0.81	0.81	0.82	0.80	0.85	0.14	0.86	0.92	0.85	0.91	0.80	0.84	0.93	0.92	0.88	0.94	0.66	0.89	0.91	0.93	0.92	0.80	0.83	0.91	0.93	0.92	0.85	0.90	0.94	0.95	0.92	0.95	0.92	0.92
chr1	241617442	241617787	0.95	0.94	0.92	0.91	0.91	0.90	0.88	0.96	0.90	0.95	0.89	0.98	0.97	0.84	0.87	0.16	0.11	0.93	0.96	0.95	0.75	0.73	0.87	0.96	0.97	0.98	0.86	0.94	0.95	0.96	0.97	0.97	0.97	0.98	0.95	0.95	0.96	0.96	0.95
chr1	243185995	243186716	0.93	0.95	0.84	0.95	0.96	0.93	0.93	0.95	0.91	0.06	0.87	0.97	0.94	0.93	0.96	0.96	0.97	0.97	0.95	0.97	0.95	0.77	0.96	0.97	0.97	0.98	0.97	0.93	0.95	0.94	0.96	0.96	0.90	0.89	0.94	0.97	0.94	0.95	0.96
chr1	244660421	244660516	0.96	0.96	0.92	0.95	0.96	0.94	0.94	0.96	0.96	0.97	0.90	0.97	0.97	0.95	0.97	0.99	0.97	0.98	0.93	0.97	0.97	0.87	0.97	0.97	0.98	0.98	0.96	0.96	0.97	0.93	0.97	0.97	0.98	0.99	0.10	0.95	0.94	0.96	0.96
chr1	244702680	244703065	0.96	0.97	0.95	0.93	0.97	0.94	0.94	0.96	0.93	0.96	0.96	0.97	0.97	0.97	0.97	0.97	0.97	0.96	0.97	0.94	0.88	0.81	0.97	0.97	0.98	0.98	0.96	0.90	0.97	0.97	0.95	0.97	0.98	0.97	0.96	0.92	0.02	0.95	0.50
chr1	246796046	246796398	0.87	0.93	0.92	0.90	0.88	0.94	0.88	0.97	0.90	0.94	0.97	0.92	0.94	0.80	0.92	0.92	0.86	0.96	0.95	0.96	0.93	0.76	0.92	0.96	0.97	0.97	0.95	0.07	0.85	0.93	0.95	0.92	0.68	0.84	0.95	0.94	0.93	0.93	0.74
chr1	247185442	247185588	0.73	0.90	0.79	0.93	0.39	0.89	0.84	0.96	0.92	0.95	0.92	0.95	0.91	0.92	0.77	0.79	0.88	0.10	0.93	0.75	0.91	0.75	0.97	0.98	0.97	0.98	0.98	0.95	0.95	0.95	0.96	0.95	0.97	0.96	0.94	0.90	0.94	0.97	0.97
