chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr1	32253200	32253572	0.90	0.93	0.71	0.87	0.91	0.87	0.85	0.94	0.83	0.92	0.95	0.94	0.96	0.83	0.93	0.93	0.90	0.89	0.93	0.93	0.92	0.70	0.05	0.59	0.92	0.95	0.59	0.93	0.92	0.93	0.95	0.95	0.94	0.96	0.92	0.95	0.94	0.94	0.94
chr1	32254316	32255187	0.92	0.95	0.83	0.84	0.89	0.89	0.85	0.94	0.80	0.93	0.96	0.94	0.96	0.90	0.93	0.95	0.94	0.95	0.92	0.95	0.94	0.69	0.11	0.65	0.93	0.96	0.77	0.92	0.90	0.92	0.95	0.93	0.96	0.97	0.93	0.96	0.95	0.94	0.93
chr1	33144119	33144340	0.92	0.94	0.90	0.89	0.93	0.94	0.87	0.96	0.88	0.95	0.97	0.97	0.97	0.94	0.95	0.94	0.92	0.96	0.95	0.97	0.95	0.49	0.95	0.97	0.95	0.96	0.97	0.94	0.94	0.93	0.77	0.13	0.97	0.96	0.95	0.94	0.95	0.95	0.95
chr1	33314454	33314567	0.95	0.94	0.86	0.92	0.81	0.95	0.89	0.98	0.87	0.96	0.97	0.94	0.95	0.96	0.89	0.94	0.91	0.96	0.94	0.96	0.95	0.69	0.86	0.88	0.95	0.92	0.74	0.81	0.88	0.90	0.89	0.90	0.92	0.95	0.88	0.91	0.88	0.68	0.01
chr1	33314678	33314715	0.91	0.91	0.77	0.83	0.92	0.83	0.84	0.93	0.82	0.95	0.90	0.76	0.95	0.86	0.92	0.97	0.93	0.90	0.89	0.93	0.90	0.66	0.84	0.93	0.86	0.70	0.85	0.90	0.89	0.87	0.90	0.90	0.96	0.94	0.90	0.92	0.88	0.87	0.06
chr1	33539006	33539129	0.92	0.93	0.90	0.83	0.88	0.90	0.84	0.93	0.78	0.94	0.92	0.90	0.91	0.94	0.88	0.89	0.89	0.91	0.88	0.91	0.91	0.69	0.93	0.95	0.96	0.96	0.94	0.92	0.92	0.93	0.68	0.08	0.95	0.94	0.95	0.95	0.87	0.79	0.73
chr1	34354094	34354127	0.02	0.02	0.05	0.01	0.03	0.05	0.01	0.02	0.01	0.22	0.81	0.07	0.05	0.01	0.09	0.16	0.11	0.03	0.05	0.01	0.02	0.04	0.08	0.04	0.10	0.09	0.09	0.36	0.12	0.00	0.03	0.02	0.05	0.13	0.04	0.11	0.02	0.01	0.02
chr1	34739551	34739601	0.85	0.88	0.74	0.70	0.82	0.77	0.76	0.87	0.83	0.30	0.93	0.90	0.95	0.80	0.88	0.91	0.79	0.93	0.82	0.97	0.94	0.69	0.90	0.91	0.94	0.95	0.91	0.88	0.90	0.91	0.94	0.95	0.09	0.68	0.91	0.97	0.90	0.95	0.95
chr1	35441406	35441998	0.92	0.94	0.93	0.88	0.89	0.93	0.87	0.94	0.89	0.95	0.91	0.96	0.95	0.92	0.87	0.86	0.89	0.95	0.91	0.88	0.95	0.72	0.94	0.98	0.97	0.96	0.96	0.11	0.10	0.72	0.93	0.97	0.94	0.86	0.94	0.95	0.93	0.95	0.95
chr1	38977576	38977985	0.90	0.91	0.79	0.85	0.86	0.88	0.83	0.95	0.79	0.94	0.95	0.95	0.96	0.92	0.88	0.93	0.90	0.96	0.95	0.95	0.92	0.70	0.09	0.37	0.82	0.87	0.76	0.94	0.93	0.96	0.97	0.89	0.96	0.96	0.95	0.95	0.95	0.93	0.94
chr1	39343259	39343380	0.96	0.95	0.98	0.95	1.00	0.95	0.93	0.95	0.93	0.98	0.96	0.97	0.99	0.95	0.96	0.99	0.99	0.98	0.95	0.96	0.96	0.00	0.96	0.97	0.97	0.96	0.97	0.76	0.96	0.97	0.96	0.96	0.99	0.95	0.97	0.93	0.96	0.96	0.85
chr1	39992129	39992242	0.79	0.91	0.85	0.84	0.88	0.85	0.87	0.95	0.54	0.94	0.96	0.91	0.97	0.88	0.94	0.92	0.96	0.94	0.96	0.98	0.93	0.61	0.91	0.92	0.21	0.94	0.90	0.91	0.94	0.94	0.97	0.95	0.97	0.98	0.94	0.93	0.97	0.97	0.94
chr1	40231129	40231936	0.96	0.91	0.93	0.91	0.92	0.93	0.92	0.97	0.92	0.95	0.94	0.97	0.92	0.95	0.36	0.10	0.75	0.97	0.95	0.95	0.96	0.83	0.94	0.96	0.97	0.95	0.88	0.88	0.96	0.96	0.97	0.97	0.97	0.96	0.96	0.92	0.93	0.95	0.95
chr1	40425367	40425407	0.79	0.91	0.85	0.83	0.82	0.73	0.83	0.91	0.84	0.92	0.93	0.93	0.94	0.94	0.92	0.93	0.93	0.91	0.91	0.84	0.93	0.72	0.93	0.87	0.09	0.00	0.91	0.83	0.91	0.92	0.94	0.94	0.99	0.97	0.91	0.94	0.94	0.95	0.94
chr1	40632387	40632766	0.93	0.95	0.91	0.87	0.90	0.92	0.85	0.97	0.91	0.93	0.92	0.97	0.99	0.96	0.98	0.97	0.96	0.97	0.95	0.97	0.95	0.73	0.95	0.96	0.98	0.97	0.96	0.92	0.96	0.93	0.96	0.95	0.97	0.97	0.96	0.97	0.08	0.96	0.95
chr1	41020329	41020557	0.95	0.95	0.95	0.94	0.93	0.94	0.91	0.95	0.92	0.94	0.96	0.97	0.95	0.94	0.93	0.96	0.96	0.96	0.15	0.96	0.96	0.88	0.96	0.97	0.96	0.96	0.96	0.94	0.94	0.91	0.95	0.94	0.98	0.96	0.11	0.93	0.91	0.90	0.86
chr1	41422801	41422862	0.92	0.91	0.92	0.91	0.92	0.81	0.88	0.91	0.89	0.96	0.97	0.92	0.94	0.87	0.96	0.96	0.96	0.96	0.92	0.32	0.86	0.68	0.92	0.94	0.93	0.87	0.94	0.88	0.91	0.88	0.93	0.91	0.18	0.93	0.92	0.92	0.92	0.92	0.91
chr1	41847664	41847743	0.91	0.92	0.91	0.84	0.91	0.95	0.88	0.03	0.95	0.96	0.94	0.95	0.95	0.94	0.93	0.96	0.96	0.96	0.88	0.94	0.93	0.61	0.95	0.96	0.96	0.95	0.90	0.89	0.94	0.97	0.95	0.97	0.96	0.98	0.82	0.91	0.92	0.96	0.92
chr1	41896637	41896810	0.95	0.96	0.93	0.94	0.89	0.76	0.92	0.96	0.92	0.96	0.96	0.97	0.96	0.97	0.98	0.96	0.96	0.94	0.95	0.95	0.93	0.67	0.94	0.18	0.98	0.97	0.91	0.94	0.93	0.96	0.98	0.98	0.97	0.95	0.97	0.98	0.97	0.97	0.96
chr1	43495297	43495412	0.94	0.95	0.91	0.91	0.93	0.93	0.92	0.90	0.93	0.93	0.93	0.96	0.99	0.94	0.93	0.94	0.94	0.96	0.91	0.96	0.96	0.30	0.93	0.92	0.96	0.92	0.94	0.92	0.96	0.95	0.95	0.89	0.96	0.97	0.07	0.96	0.89	0.93	0.87
chr1	43593355	43593649	0.93	0.95	0.82	0.94	0.94	0.93	0.92	0.98	0.91	0.95	0.96	0.97	0.97	0.97	0.94	0.93	0.95	0.96	0.96	0.96	0.96	0.59	0.71	0.08	0.92	0.92	0.79	0.94	0.95	0.96	0.97	0.96	0.96	0.96	0.96	0.94	0.96	0.96	0.96
chr1	43879403	43879808	0.96	0.96	0.91	0.84	0.92	0.84	0.84	0.86	0.61	0.94	0.83	0.97	0.97	0.96	0.97	0.97	0.98	0.91	0.97	0.96	0.96	0.86	0.92	0.95	0.97	0.97	0.95	0.08	0.15	0.90	0.96	0.94	0.81	0.95	0.96	0.97	0.96	0.97	0.95
chr1	44320338	44321142	0.92	0.90	0.89	0.92	0.81	0.90	0.78	0.95	0.87	0.95	0.95	0.96	0.96	0.90	0.13	0.52	0.90	0.95	0.94	0.95	0.90	0.76	0.94	0.94	0.96	0.94	0.96	0.92	0.95	0.94	0.93	0.95	0.96	0.96	0.92	0.96	0.94	0.94	0.95
chr1	45508931	45509007	0.93	0.93	0.92	0.92	0.92	0.73	0.89	0.05	0.86	0.95	0.82	0.95	0.97	0.95	0.95	0.94	0.97	0.96	0.94	0.97	0.93	0.86	0.96	0.97	0.96	0.96	0.96	0.86	0.88	0.84	0.93	0.93	0.95	0.99	0.93	0.77	0.86	0.93	0.91
chr1	45660220	45660330	0.81	0.88	0.86	0.88	0.78	0.47	0.85	0.85	0.25	0.86	0.87	0.87	0.86	0.83	0.69	0.02	0.78	0.87	0.88	0.91	0.90	0.90	0.95	0.94	0.96	0.93	0.96	0.91	0.92	0.91	0.90	0.92	0.90	0.81	0.85	0.88	0.89	0.90	0.90
chr1	46374234	46374406	0.90	0.96	0.92	0.91	0.94	0.87	0.89	0.95	0.93	0.92	0.95	0.95	0.98	0.97	0.97	0.96	0.97	0.96	0.96	0.98	0.95	0.78	0.94	0.95	0.17	0.37	0.93	0.87	0.95	0.95	0.98	0.96	0.97	0.98	0.95	0.94	0.96	0.96	0.96
chr1	46497723	46497813	0.96	0.94	0.93	0.92	0.92	0.96	0.88	0.99	0.88	0.97	0.97	0.97	0.70	0.96	0.95	0.91	0.96	0.93	0.97	0.09	0.09	0.83	0.95	0.97	0.97	0.96	0.96	0.94	0.95	0.97	0.97	0.96	0.99	0.97	0.98	0.98	0.94	0.97	0.97
chr1	46602964	46603461	0.90	0.93	0.93	0.87	0.94	0.87	0.90	0.93	0.82	0.88	0.88	0.97	0.94	0.05	0.93	0.93	0.96	0.95	0.96	0.98	0.94	0.88	0.95	0.98	0.85	0.90	0.97	0.91	0.93	0.96	0.97	0.95	0.97	0.95	0.95	0.90	0.93	0.94	0.94
chr1	47643519	47643536	0.41	0.64	0.75	0.47	0.38	0.75	0.17	0.73	0.70	0.91	0.84	0.86	0.89	0.62	0.86	0.96	0.91	0.88	0.55	0.83	0.72	0.64	0.84	0.90	0.91	0.93	0.86	0.92	0.78	0.82	0.85	0.88	0.89	0.92	0.90	0.95	0.81	0.95	0.93
chr1	50854910	50855061	0.47	0.29	0.85	0.83	0.93	0.77	0.84	0.93	0.81	0.95	0.88	0.95	0.98	0.95	0.98	0.98	0.98	0.96	0.95	0.98	0.98	0.87	0.97	0.97	0.96	0.97	0.96	0.93	0.96	0.98	0.97	0.97	0.96	0.94	0.98	0.97	0.97	0.97	0.97
chr1	51967050	51967079	0.91	0.94	0.92	0.81	0.95	0.92	0.87	0.83	0.88	0.94	0.95	0.98	0.97	0.98	0.98	0.95	0.93	0.96	0.94	0.98	0.97	0.64	0.92	0.93	0.96	0.95	0.92	0.96	0.93	0.96	0.95	0.91	1.00	0.98	0.96	0.03	0.96	0.97	0.95
chr1	52075718	52075961	0.96	0.96	0.95	0.94	0.96	0.94	0.93	0.97	0.93	0.97	0.90	0.87	0.93	0.86	0.95	0.96	0.95	0.98	0.96	0.98	0.96	0.00	0.97	0.98	0.98	0.98	0.97	0.93	0.95	0.96	0.97	0.95	0.99	0.98	0.97	0.81	0.89	0.84	0.75
chr1	53330329	53330405	0.87	0.91	0.86	0.90	0.89	0.77	0.90	0.96	0.89	0.94	0.94	0.92	0.91	0.91	0.93	0.95	0.97	0.94	0.97	0.93	0.92	0.78	0.93	0.87	0.72	0.04	0.94	0.89	0.93	0.92	0.96	0.91	0.95	0.95	0.93	0.94	0.94	0.93	0.94
chr1	53970626	53971350	0.96	0.96	0.96	0.95	0.96	0.96	0.93	0.96	0.95	0.97	0.97	0.98	0.98	0.96	0.96	0.96	0.98	0.97	0.96	0.98	0.96	0.81	0.96	0.97	0.97	0.97	0.97	0.91	0.75	0.06	0.84	0.94	0.97	0.97	0.81	0.96	0.97	0.97	0.96
chr1	54339634	54339950	0.91	0.93	0.92	0.91	0.94	0.82	0.88	0.96	0.85	0.94	0.88	0.94	0.83	0.94	0.95	0.95	0.95	0.94	0.94	0.96	0.94	0.90	0.94	0.95	0.95	0.94	0.95	0.87	0.92	0.92	0.94	0.95	0.95	0.94	0.87	0.83	0.09	0.94	0.95
chr1	54899406	54899816	0.94	0.94	0.89	0.84	0.87	0.91	0.80	0.99	0.83	0.93	0.98	0.98	0.97	0.96	0.98	0.98	0.98	0.92	0.95	0.03	0.62	0.43	0.89	0.91	0.82	0.78	0.82	0.97	0.94	0.95	0.93	0.88	1.00	0.95	0.96	0.96	0.94	0.95	0.92
chr1	55015371	55015535	0.83	0.84	0.78	0.82	0.89	0.77	0.78	0.87	0.78	0.95	0.84	0.95	0.94	0.88	0.97	0.97	0.99	0.84	0.94	0.95	0.88	0.54	0.80	0.96	0.92	0.93	0.85	0.90	0.86	0.87	0.93	0.82	0.08	0.65	0.90	0.84	0.88	0.92	0.90
chr1	55121314	55121454	0.86	0.94	0.90	0.92	0.93	0.89	0.91	0.90	0.87	0.92	0.95	0.92	0.96	0.93	0.93	0.70	0.76	0.95	0.05	0.89	0.93	0.88	0.92	0.96	0.92	0.88	0.95	0.82	0.87	0.88	0.93	0.92	0.93	0.93	0.77	0.97	0.94	0.97	0.97
chr1	55927291	55927382	0.96	0.96	0.89	0.94	0.95	0.88	0.91	0.95	0.92	0.94	0.93	0.92	0.93	0.92	0.90	0.93	0.91	0.96	0.97	0.96	0.95	0.67	0.88	0.92	0.95	0.94	0.91	0.69	0.90	0.93	0.97	0.97	0.13	0.53	0.96	0.94	0.92	0.98	0.95
chr1	56444952	56444983	0.97	0.97	0.94	0.94	0.95	0.93	0.91	0.98	0.90	0.96	0.97	0.05	0.98	0.97	0.95	0.96	0.99	0.98	0.96	0.99	0.96	0.73	0.92	0.93	0.96	0.84	0.95	0.66	0.97	0.98	0.94	0.97	0.92	0.97	0.97	0.97	0.90	0.98	0.98
chr1	58542891	58543175	0.97	0.98	0.94	0.97	0.95	0.96	0.95	0.99	0.93	0.14	0.89	0.99	0.99	0.98	0.98	0.98	0.99	0.97	0.97	0.97	0.97	0.87	0.97	0.98	0.98	0.98	0.97	0.92	0.97	0.98	0.97	0.97	0.98	0.96	0.98	0.96	0.98	0.97	0.97
chr1	58899735	58899761	0.93	0.94	0.94	0.92	0.93	0.85	0.91	0.96	0.96	0.86	0.93	0.98	0.98	0.95	0.97	0.98	0.98	0.98	0.95	0.98	0.97	0.90	0.96	0.95	0.94	0.96	0.95	0.93	0.96	0.93	0.95	0.98	0.98	0.97	0.95	0.96	0.98	0.08	0.43
chr1	60640032	60640339	0.95	0.95	0.92	0.89	0.94	0.95	0.84	0.95	0.90	0.95	0.96	0.92	0.96	0.89	0.93	0.94	0.93	0.95	0.94	0.96	0.94	0.77	0.94	0.94	0.97	0.96	0.96	0.89	0.79	0.93	0.15	0.54	0.96	0.95	0.93	0.90	0.84	0.77	0.85
chr1	61395562	61395675	0.90	0.95	0.67	0.93	0.92	0.34	0.79	0.97	0.89	0.95	0.95	0.97	0.98	0.97	0.97	0.98	0.98	0.98	0.97	0.99	0.96	0.94	0.95	0.98	0.90	0.69	0.95	0.95	0.89	0.06	0.94	0.97	0.99	0.97	0.92	0.97	0.97	0.97	0.98
chr1	61748793	61748814	0.98	0.97	0.94	0.95	0.98	0.96	0.95	0.99	0.98	0.97	0.97	0.83	0.98	0.99	0.96	0.90	0.97	0.08	0.83	0.78	0.75	0.78	0.97	0.96	0.98	0.99	0.97	0.94	0.80	0.96	0.93	0.96	0.99	0.95	0.93	0.45	0.97	0.98	0.97
chr1	62412429	62412608	0.91	0.92	0.79	0.74	0.87	0.88	0.86	0.83	0.81	0.81	0.81	0.96	0.95	0.89	0.86	0.77	0.12	0.95	0.84	0.97	0.96	0.77	0.94	0.95	0.97	0.96	0.74	0.84	0.87	0.90	0.97	0.95	0.96	0.96	0.92	0.87	0.92	0.97	0.94
chr1	62706822	62706964	0.96	0.96	0.92	0.92	0.94	0.95	0.91	0.97	0.95	0.97	0.96	0.98	0.99	0.96	0.95	0.93	0.98	0.74	0.87	0.91	0.95	0.80	0.94	0.95	0.95	0.98	0.95	0.95	0.96	0.97	0.98	0.95	0.97	0.97	0.95	0.92	0.06	0.89	0.94
chr1	63636055	63636720	0.79	0.91	0.91	0.92	0.27	0.91	0.79	0.96	0.51	0.92	0.95	0.92	0.96	0.95	0.92	0.93	0.95	0.94	0.95	0.98	0.94	0.64	0.94	0.97	0.98	0.98	0.95	0.94	0.97	0.94	0.98	0.96	0.97	0.95	0.85	0.92	0.95	0.96	0.97
chr1	63919297	63919344	0.88	0.88	0.80	0.92	0.90	0.71	0.87	0.98	0.84	0.75	0.93	0.92	0.02	0.88	0.92	0.87	0.93	0.81	0.94	0.86	0.75	0.67	0.93	0.95	0.96	0.94	0.94	0.93	0.96	0.95	0.81	0.96	0.80	0.65	0.91	0.88	0.95	0.96	0.95
chr1	64877077	64877250	0.95	0.93	0.89	0.88	0.93	0.90	0.91	0.94	0.93	0.97	0.96	0.95	0.96	0.68	0.96	0.95	0.98	0.97	0.96	0.97	0.97	0.70	0.06	0.09	0.92	0.87	0.94	0.88	0.92	0.93	0.97	0.94	0.96	0.86	0.94	0.98	0.96	0.96	0.96
chr1	65173372	65173568	0.82	0.96	0.83	0.89	0.96	0.76	0.86	0.86	0.82	0.95	0.93	0.93	0.94	0.92	0.98	0.97	0.94	0.84	0.94	0.95	0.94	0.66	0.89	0.91	0.13	0.18	0.92	0.90	0.92	0.96	0.97	0.96	0.94	0.83	0.97	0.92	0.91	0.96	0.95
chr1	65498510	65498562	0.98	0.80	0.77	0.93	0.85	0.95	0.89	0.98	0.84	0.91	0.92	0.99	0.96	0.97	0.07	0.53	0.79	0.97	0.95	0.95	0.98	0.80	0.95	0.98	0.97	0.99	0.94	0.93	0.89	0.85	0.96	0.97	0.98	0.96	0.85	0.99	0.97	0.98	0.98
chr1	67338659	67338717	0.94	0.93	0.73	0.90	0.97	0.90	0.87	0.99	0.93	0.95	0.80	0.97	0.98	0.98	0.95	0.96	0.98	0.97	0.95	0.98	0.92	0.66	0.88	0.67	0.94	1.00	0.02	0.97	0.98	0.97	0.98	0.96	0.97	0.99	0.97	0.98	0.97	0.95	0.97
chr1	67558738	67558837	0.92	0.95	0.89	0.93	0.94	0.92	0.94	0.96	0.91	0.95	0.92	0.52	0.98	0.89	0.96	0.93	0.94	0.97	0.97	0.95	0.94	0.01	0.93	0.94	0.95	0.94	0.95	0.94	0.96	0.94	0.96	0.96	0.97	0.96	0.95	0.95	0.95	0.96	0.97
chr1	67764253	67764691	0.95	0.94	0.83	0.94	0.94	0.94	0.91	0.95	0.96	0.93	0.95	0.95	0.96	0.90	0.01	0.05	0.64	0.92	0.95	0.96	0.95	0.61	0.80	0.91	0.92	0.97	0.79	0.94	0.96	0.95	0.97	0.97	0.97	0.96	0.93	0.68	0.86	0.89	0.66
chr1	68256152	68256269	0.93	0.94	0.89	0.86	0.91	0.93	0.85	0.96	0.80	0.97	0.96	0.87	0.98	0.98	0.91	0.94	0.93	0.97	0.86	0.95	0.95	0.80	0.86	0.95	0.89	0.77	0.92	0.81	0.11	0.67	0.94	0.95	0.89	0.92	0.94	0.95	0.95	0.94	0.95
chr1	68331670	68331783	0.92	0.89	0.76	0.20	0.84	0.94	0.31	0.98	0.76	0.97	0.96	0.95	0.99	0.91	0.98	0.98	0.98	0.98	0.98	0.96	0.69	0.66	0.85	0.94	0.95	0.98	0.90	0.98	0.94	0.98	0.97	0.88	0.97	0.98	0.97	0.99	0.95	0.95	0.94
chr1	70195694	70195888	0.97	0.97	0.94	0.94	0.94	0.95	0.95	0.98	0.94	0.97	0.97	0.98	0.97	0.97	0.97	0.95	0.98	0.21	0.97	0.98	0.97	0.91	0.96	0.96	0.97	0.97	0.97	0.95	0.96	0.98	0.97	0.97	0.98	0.98	0.98	0.97	0.97	0.97	0.97
chr1	70216037	70216305	0.92	0.92	0.89	0.94	0.95	0.83	0.90	0.93	0.94	0.07	0.84	0.96	0.95	0.94	0.97	0.96	0.95	0.97	0.96	0.97	0.94	0.89	0.96	0.96	0.98	0.97	0.95	0.92	0.90	0.78	0.93	0.97	0.90	0.89	0.96	0.93	0.90	0.96	0.95
chr1	73106968	73106987	0.91	0.79	0.58	0.63	0.79	0.91	0.45	0.97	0.79	0.96	0.97	0.80	0.95	0.77	0.92	0.85	0.90	0.93	0.96	0.92	0.69	0.56	0.87	0.89	0.93	0.92	0.90	0.77	0.85	0.92	0.02	0.40	0.42	0.76	0.95	0.94	0.91	0.92	0.97
chr1	75188687	75188722	0.87	0.88	0.85	0.05	0.82	0.87	0.51	0.93	0.85	0.97	0.97	0.88	0.91	0.71	0.86	0.92	0.88	0.95	0.92	0.93	0.89	0.64	0.91	0.92	0.95	0.93	0.92	0.91	0.91	0.93	0.89	0.88	0.94	0.90	0.93	0.94	0.91	0.92	0.95
chr1	77851123	77851166	0.97	0.97	0.96	0.94	0.98	0.92	0.94	0.98	0.96	0.96	0.97	0.97	0.98	0.99	0.97	0.98	0.98	0.96	0.94	0.98	0.97	0.86	0.97	0.98	0.98	0.99	0.98	0.92	0.97	0.93	0.93	0.95	0.98	0.98	0.98	0.93	0.97	0.18	0.88
chr1	77982568	77983020	0.96	0.96	0.94	0.95	0.94	0.88	0.93	0.96	0.88	0.95	0.94	0.95	0.94	0.04	0.96	0.94	0.97	0.97	0.94	0.98	0.96	0.89	0.96	0.97	0.97	0.98	0.97	0.95	0.96	0.93	0.97	0.97	0.98	0.96	0.96	0.18	0.95	0.97	0.96
chr1	80828006	80828212	0.75	0.79	0.53	0.03	0.73	0.84	0.21	0.70	0.79	0.95	0.89	0.94	0.97	0.76	0.96	0.94	0.98	0.97	0.95	0.98	0.94	0.59	0.88	0.87	0.91	0.89	0.90	0.91	0.92	0.95	0.96	0.85	0.98	0.97	0.95	0.95	0.89	0.91	0.93
chr1	81849823	81850046	0.97	0.91	0.80	0.91	0.92	0.93	0.88	0.86	0.81	0.94	0.90	0.93	0.92	0.86	0.02	0.82	0.83	0.80	0.92	0.84	0.59	0.47	0.79	0.84	0.90	0.87	0.80	0.86	0.85	0.89	0.90	0.82	0.76	0.94	0.92	0.97	0.80	0.88	0.88
chr1	84563078	84563385	0.91	0.93	0.91	0.90	0.92	0.91	0.88	0.90	0.86	0.96	0.96	0.97	0.97	0.88	0.92	0.90	0.92	0.92	0.93	0.96	0.94	0.76	0.96	0.98	0.98	0.98	0.96	0.25	0.93	0.94	0.92	0.90	0.96	0.91	0.94	0.96	0.89	0.95	0.96
chr1	85691634	85691747	0.90	0.94	0.93	0.91	0.91	0.88	0.91	0.07	0.92	0.95	0.93	0.96	0.96	0.84	0.92	0.94	0.95	0.90	0.95	0.96	0.96	0.77	0.97	0.97	0.98	0.97	0.97	0.90	0.93	0.94	0.92	0.94	0.94	0.91	0.94	0.94	0.87	0.91	0.95
chr1	86507626	86507798	0.96	0.96	0.93	0.96	0.97	0.93	0.96	0.97	0.96	0.96	0.97	0.94	0.97	0.93	0.94	0.97	0.89	0.97	0.91	0.99	0.98	0.82	0.95	0.97	0.97	0.96	0.96	0.93	0.96	0.89	0.97	0.97	0.99	0.98	0.12	0.98	0.92	0.98	0.96
chr1	88526343	88526828	0.94	0.86	0.89	0.12	0.84	0.87	0.52	0.92	0.76	0.96	0.90	0.98	0.96	0.86	0.88	0.94	0.92	0.96	0.95	0.98	0.96	0.56	0.86	0.93	0.95	0.95	0.89	0.89	0.90	0.97	0.95	0.91	0.98	0.97	0.91	0.94	0.92	0.94	0.93
chr1	88791292	88791347	0.57	0.94	0.93	0.92	0.94	0.74	0.92	0.96	0.86	0.95	0.95	0.95	0.95	0.89	0.90	0.94	0.94	0.92	0.92	0.97	0.95	0.82	0.94	0.96	0.79	0.02	0.95	0.88	0.92	0.94	0.95	0.96	0.97	0.96	0.95	0.92	0.95	0.95	0.93
chr1	89587458	89587625	0.94	0.96	0.93	0.86	0.93	0.81	0.83	0.96	0.87	0.90	0.89	0.98	0.97	0.97	0.96	0.98	0.97	0.82	0.91	0.82	0.80	0.68	0.96	0.96	0.98	0.97	0.93	0.93	0.69	0.02	0.71	0.94	0.97	0.97	0.67	0.93	0.96	0.98	0.97
chr1	90854363	90854947	0.95	0.94	0.89	0.78	0.85	0.92	0.74	0.98	0.76	0.95	0.93	0.94	0.97	0.94	0.96	0.94	0.98	0.77	0.96	0.54	0.12	0.66	0.89	0.94	0.95	0.96	0.89	0.80	0.87	0.95	0.91	0.94	0.96	0.73	0.96	0.95	0.89	0.95	0.94
chr1	91173831	91173846	0.69	0.81	0.92	0.76	0.14	0.90	0.84	0.94	0.77	0.93	0.90	0.93	0.97	0.90	0.95	0.93	0.83	0.96	0.96	0.97	0.94	0.67	0.92	0.95	0.94	0.96	0.96	0.88	0.94	0.94	0.96	0.94	0.91	0.90	0.96	0.90	0.93	0.98	0.95
chr1	91455484	91455499	0.94	0.89	0.92	0.14	0.88	0.95	0.62	0.99	0.89	0.94	0.94	0.91	0.97	0.96	0.98	0.98	0.93	0.97	0.95	0.94	0.96	0.72	0.95	0.97	0.97	0.95	0.93	0.90	0.96	0.96	0.95	0.90	0.96	0.95	0.97	0.93	0.90	0.95	0.97
chr1	92315895	92316194	0.92	0.92	0.89	0.90	0.97	0.90	0.87	0.96	0.70	0.96	0.96	0.96	0.97	0.97	0.99	0.95	0.97	0.96	0.96	0.97	0.96	0.71	0.11	0.00	0.85	0.87	0.82	0.85	0.90	0.96	0.92	0.96	0.96	0.94	0.97	0.96	0.96	0.95	0.97
chr1	93275173	93275253	0.97	0.96	0.96	0.93	0.94	0.95	0.93	0.99	0.98	0.96	0.96	0.87	0.97	0.94	0.91	0.94	0.94	0.22	0.94	0.98	0.92	0.83	0.96	0.96	0.98	0.98	0.95	0.92	0.96	0.94	0.98	0.97	0.99	0.98	0.70	0.96	0.95	0.97	0.96
chr1	94055211	94055328	0.95	0.96	0.89	0.92	0.94	0.92	0.92	0.95	0.89	0.95	0.89	0.93	0.97	0.82	0.89	0.93	0.89	0.97	0.93	0.98	0.96	0.65	0.93	0.96	0.97	0.98	0.92	0.75	0.87	0.94	0.91	0.95	0.51	0.05	0.97	0.96	0.97	0.97	0.97
chr1	94433445	94433455	0.96	0.96	0.91	0.96	0.98	0.95	0.93	0.99	0.94	0.95	0.96	0.95	0.99	0.97	0.92	0.92	0.91	0.98	0.95	0.98	0.93	0.82	0.96	0.96	0.97	0.97	0.97	0.95	0.87	0.97	0.93	0.91	0.96	0.97	0.96	0.88	0.96	0.07	0.68
chr1	95006130	95006717	0.93	0.95	0.87	0.88	0.94	0.87	0.89	0.97	0.96	0.93	0.85	0.97	0.98	0.97	0.96	0.98	0.97	0.98	0.97	0.97	0.98	0.70	0.96	0.96	0.96	0.94	0.98	0.93	0.67	0.08	0.92	0.81	0.98	0.98	0.83	0.98	0.97	0.95	0.96
chr1	96002301	96002722	0.72	0.78	0.64	0.42	0.55	0.80	0.20	0.95	0.27	0.91	0.70	0.86	0.88	0.67	0.86	0.84	0.79	0.86	0.86	0.88	0.86	0.66	0.90	0.93	0.93	0.92	0.91	0.83	0.92	0.90	0.88	0.90	0.95	0.97	0.93	0.86	0.88	0.85	0.90
chr1	96718870	96719207	0.97	0.97	0.95	0.91	0.95	0.96	0.93	0.97	0.94	0.96	0.97	0.97	0.98	0.96	0.96	0.96	0.96	0.97	0.96	0.98	0.96	0.86	0.96	0.97	0.98	0.98	0.96	0.93	0.10	0.35	0.96	0.94	0.98	0.97	0.96	0.60	0.95	0.94	0.95
