chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr1	20526320	20526493	0.87	0.89	0.91	0.76	0.87	0.90	0.82	0.90	0.06	0.92	0.95	0.74	0.86	0.61	0.82	0.84	0.78	0.93	0.91	0.92	0.92	0.65	0.89	0.92	0.95	0.96	0.95	0.88	0.91	0.89	0.93	0.89	0.90	0.95	0.86	0.90	0.88	0.87	0.87
chr1	20875061	20875712	0.90	0.97	0.89	0.94	0.91	0.94	0.94	0.97	0.93	0.96	0.98	0.98	0.97	0.97	0.97	0.96	0.98	0.91	0.96	0.97	0.96	0.70	0.97	0.97	0.97	0.88	0.95	0.90	0.96	0.97	0.82	0.86	0.98	0.98	0.98	0.96	0.97	0.02	0.52
chr1	21246882	21247192	0.91	0.93	0.86	0.88	0.89	0.94	0.83	0.90	0.92	0.96	0.89	0.97	0.94	0.80	0.88	0.85	0.92	0.66	0.93	0.90	0.90	0.88	0.94	0.95	0.95	0.94	0.96	0.40	0.69	0.89	0.76	0.83	0.07	0.66	0.83	0.92	0.95	0.86	0.93
chr1	21687145	21688109	0.95	0.95	0.94	0.89	0.93	0.94	0.93	0.94	0.94	0.90	0.94	0.97	0.96	0.95	0.93	0.96	0.87	0.97	0.93	0.97	0.94	0.07	0.96	0.97	0.96	0.97	0.97	0.96	0.96	0.95	0.96	0.95	0.92	0.95	0.93	0.94	0.92	0.96	0.96
chr1	21980308	21980511	0.91	0.93	0.92	0.86	0.92	0.89	0.90	0.92	0.89	0.94	0.97	0.95	0.95	0.03	0.93	0.92	0.94	0.93	0.67	0.93	0.92	0.77	0.95	0.96	0.97	0.97	0.94	0.90	0.90	0.92	0.97	0.89	0.96	0.97	0.89	0.94	0.92	0.92	0.92
chr1	21980871	21981034	0.82	0.89	0.85	0.79	0.75	0.82	0.77	0.89	0.68	0.90	0.96	0.96	0.93	0.01	0.95	0.93	0.96	0.91	0.87	0.87	0.92	0.74	0.89	0.92	0.90	0.86	0.86	0.90	0.90	0.88	0.95	0.87	0.95	0.94	0.87	0.84	0.92	0.92	0.91
chr1	22000406	22001321	0.92	0.92	0.85	0.84	0.86	0.91	0.80	0.94	0.83	0.93	0.96	0.93	0.95	0.06	0.95	0.93	0.96	0.93	0.90	0.94	0.94	0.68	0.87	0.92	0.95	0.95	0.89	0.94	0.94	0.91	0.95	0.92	0.96	0.97	0.93	0.84	0.91	0.93	0.92
chr1	22003543	22003866	0.91	0.93	0.86	0.91	0.81	0.81	0.85	0.97	0.87	0.94	0.96	0.95	0.95	0.02	0.95	0.96	0.96	0.95	0.95	0.96	0.90	0.63	0.94	0.94	0.96	0.95	0.91	0.93	0.85	0.91	0.94	0.94	0.97	0.96	0.95	0.88	0.94	0.96	0.95
chr1	22004220	22004858	0.90	0.94	0.86	0.88	0.87	0.94	0.84	0.95	0.81	0.96	0.96	0.92	0.96	0.02	0.91	0.92	0.93	0.96	0.87	0.94	0.94	0.55	0.88	0.92	0.95	0.94	0.88	0.88	0.90	0.92	0.95	0.92	0.97	0.97	0.86	0.90	0.93	0.94	0.93
chr1	22004928	22005125	0.90	0.94	0.89	0.93	0.88	0.93	0.90	0.94	0.92	0.94	0.97	0.95	0.91	0.02	0.93	0.94	0.95	0.94	0.71	0.95	0.87	0.74	0.96	0.96	0.96	0.96	0.92	0.94	0.93	0.95	0.98	0.94	0.97	0.97	0.93	0.91	0.91	0.92	0.91
chr1	22486954	22487027	0.91	0.90	0.93	0.92	0.74	0.95	0.94	0.94	0.83	0.97	0.96	0.07	0.97	0.96	0.95	0.97	0.96	0.97	0.93	0.98	0.95	0.78	0.96	0.92	0.97	0.98	0.95	0.96	0.95	0.95	0.97	0.98	0.95	0.96	0.97	0.89	0.94	0.96	0.97
chr1	22707901	22707940	0.89	0.84	0.90	0.93	0.97	0.94	0.88	0.95	0.90	0.95	0.91	0.92	0.96	0.93	0.84	0.02	0.38	0.94	0.93	0.95	0.90	0.68	0.90	0.94	0.95	0.94	0.94	0.88	0.82	0.80	0.93	0.88	0.96	0.96	0.88	0.97	0.87	0.90	0.89
chr1	23835308	23835532	0.92	0.90	0.89	0.86	0.87	0.92	0.80	0.95	0.89	0.92	0.93	0.92	0.93	0.85	0.93	0.93	0.92	0.94	0.95	0.93	0.91	0.87	0.90	0.92	0.96	0.95	0.94	0.93	0.94	0.94	0.95	0.93	0.95	0.94	0.93	0.93	0.94	0.07	0.55
chr1	24140785	24141436	0.94	0.92	0.86	0.83	0.90	0.83	0.77	0.97	0.83	0.96	0.97	0.97	0.96	0.03	0.94	0.95	0.95	0.97	0.96	0.97	0.97	0.67	0.89	0.95	0.96	0.96	0.92	0.93	0.96	0.97	0.97	0.97	0.96	0.98	0.97	0.74	0.97	0.97	0.89
chr1	24873883	24874202	0.92	0.94	0.87	0.82	0.89	0.92	0.77	0.94	0.82	0.94	0.96	0.96	0.92	0.83	0.88	0.77	0.82	0.94	0.94	0.93	0.73	0.71	0.94	0.96	0.96	0.94	0.94	0.89	0.93	0.90	0.97	0.95	0.93	0.96	0.06	0.96	0.92	0.97	0.96
chr1	25202177	25202202	0.93	0.95	0.91	0.88	0.93	0.92	0.85	0.98	0.90	0.95	0.97	0.97	0.98	0.95	0.95	0.98	0.94	0.97	0.86	0.97	0.98	0.77	0.90	0.96	0.95	0.97	0.94	0.92	0.69	0.05	0.90	0.96	0.98	0.98	0.61	0.93	0.96	0.96	0.97
chr1	26140888	26141242	0.90	0.92	0.88	0.80	0.87	0.87	0.82	0.90	0.82	0.93	0.95	0.94	0.94	0.87	0.95	0.92	0.93	0.90	0.08	0.94	0.89	0.70	0.93	0.94	0.95	0.97	0.92	0.93	0.87	0.80	0.93	0.91	0.90	0.79	0.07	0.92	0.93	0.95	0.93
chr1	26796641	26796935	0.77	0.85	0.89	0.80	0.83	0.87	0.83	0.89	0.90	0.95	0.96	0.92	0.92	0.78	0.86	0.85	0.89	0.91	0.93	0.87	0.90	0.02	0.93	0.94	0.95	0.92	0.93	0.85	0.86	0.77	0.84	0.74	0.78	0.88	0.75	0.89	0.78	0.90	0.88
chr1	26860647	26861010	0.93	0.92	0.87	0.89	0.92	0.90	0.89	0.95	0.89	0.94	0.96	0.96	0.96	0.82	0.92	0.90	0.89	0.93	0.93	0.95	0.94	0.69	0.91	0.94	0.94	0.94	0.91	0.24	0.19	0.83	0.92	0.92	0.98	0.94	0.95	0.94	0.95	0.93	0.94
chr1	27269525	27269535	0.96	0.97	0.95	0.94	0.99	0.99	0.95	0.96	0.94	0.08	0.90	0.99	0.99	0.98	0.96	0.98	0.97	0.99	0.98	0.98	0.94	0.89	0.96	0.97	0.97	0.98	0.97	0.91	0.97	0.98	0.98	0.98	1.00	0.98	0.98	0.98	0.98	0.97	0.98
chr1	27821782	27822000	0.93	0.93	0.86	0.92	0.91	0.90	0.86	0.93	0.87	0.95	0.94	0.98	0.96	0.80	0.91	0.92	0.95	0.15	0.04	0.94	0.96	0.81	0.96	0.98	0.97	0.97	0.95	0.95	0.91	0.89	0.95	0.91	0.97	0.91	0.93	0.33	0.91	0.94	0.93
chr1	27885831	27885969	0.78	0.93	0.86	0.92	0.90	0.69	0.89	0.96	0.88	0.94	0.96	0.96	0.96	0.94	0.95	0.96	0.95	0.97	0.96	0.97	0.96	0.70	0.90	0.73	0.09	0.00	0.85	0.94	0.94	0.92	0.97	0.95	0.99	0.97	0.96	0.94	0.95	0.96	0.95
chr1	28400233	28400328	0.94	0.97	0.95	0.95	0.89	0.90	0.94	0.97	0.91	0.96	0.96	0.98	0.98	0.96	0.97	0.95	0.97	0.86	0.90	0.06	0.07	0.84	0.96	0.98	0.97	0.97	0.98	0.93	0.95	0.96	0.97	0.97	0.97	0.96	0.97	0.96	0.96	0.96	0.95
chr1	28400640	28400737	0.97	0.97	0.96	0.96	0.95	0.97	0.94	0.98	0.90	0.97	0.97	0.96	0.96	0.97	0.98	0.97	0.98	0.96	0.94	0.07	0.14	0.85	0.97	0.98	0.97	0.94	0.97	0.94	0.94	0.97	0.97	0.97	0.99	0.96	0.96	0.97	0.81	0.97	0.97
chr1	28527738	28528078	0.91	0.95	0.93	0.93	0.90	0.88	0.93	0.98	0.90	0.96	0.97	0.96	0.97	0.94	0.96	0.95	0.96	0.97	0.96	0.94	0.94	0.86	0.96	0.97	0.95	0.91	0.96	0.92	0.80	0.36	0.95	0.88	0.96	0.95	0.05	0.95	0.96	0.96	0.95
chr1	28529483	28529998	0.90	0.89	0.90	0.90	0.91	0.90	0.91	0.95	0.85	0.95	0.97	0.93	0.95	0.85	0.92	0.92	0.92	0.95	0.94	0.95	0.94	0.81	0.93	0.95	0.86	0.78	0.94	0.82	0.83	0.83	0.94	0.92	0.89	0.93	0.17	0.85	0.90	0.92	0.93
chr1	28675400	28675450	0.58	0.95	0.95	0.92	0.87	0.50	0.92	0.04	0.77	0.94	0.94	0.98	0.96	0.96	0.97	0.98	0.97	0.94	0.91	0.99	0.97	0.90	0.98	0.98	0.97	0.99	0.99	0.98	0.94	0.91	0.98	0.98	0.97	0.96	0.95	0.99	0.97	0.97	0.97
chr1	29052805	29053268	0.79	0.87	0.88	0.84	0.61	0.67	0.68	0.94	0.81	0.95	0.93	0.97	0.96	0.93	0.06	0.81	0.94	0.90	0.91	0.94	0.92	0.91	0.96	0.96	0.97	0.96	0.82	0.94	0.92	0.92	0.97	0.96	0.97	0.96	0.95	0.88	0.89	0.95	0.87
chr1	29224477	29224585	0.91	0.94	0.94	0.80	0.94	0.93	0.86	0.05	0.94	0.83	0.94	0.97	0.97	0.94	0.92	0.94	0.95	0.97	0.95	0.97	0.89	0.00	0.95	0.94	0.96	0.96	0.95	0.95	0.95	0.95	0.95	0.97	0.99	0.97	0.97	0.95	0.94	0.96	0.97
chr1	29259771	29260246	0.01	0.03	0.03	0.02	0.12	0.02	0.02	0.01	0.03	0.02	0.02	0.01	0.06	0.04	0.03	0.08	0.03	0.02	0.04	0.02	0.05	0.00	0.02	0.01	0.01	0.01	0.02	0.02	0.01	0.04	0.09	0.80	0.01	0.02	0.17	0.02	0.01	0.01	0.02
chr1	31946120	31946203	0.97	0.97	0.93	0.96	0.94	0.94	0.95	0.95	0.95	0.96	0.97	0.97	0.98	0.96	0.97	0.98	0.96	0.97	0.96	0.98	0.97	0.84	0.96	0.98	0.98	0.97	0.97	0.94	0.95	0.95	0.97	0.96	0.96	0.96	0.95	0.94	0.17	0.94	0.94
chr1	32215992	32216035	0.92	0.96	0.97	0.93	0.93	0.94	0.93	0.97	0.85	0.92	0.89	0.98	0.98	0.99	0.98	0.97	0.98	0.97	0.98	0.95	0.95	0.91	0.96	0.97	0.95	0.94	0.96	0.88	0.95	0.95	0.88	0.96	0.95	0.97	0.98	0.91	0.96	0.03	0.57
chr1	32252846	32253137	0.86	0.90	0.77	0.81	0.90	0.88	0.80	0.95	0.81	0.95	0.97	0.94	0.92	0.81	0.93	0.93	0.93	0.92	0.83	0.91	0.85	0.64	0.03	0.63	0.93	0.96	0.79	0.90	0.86	0.86	0.90	0.89	0.97	0.97	0.82	0.92	0.84	0.80	0.77
chr1	32253200	32253572	0.90	0.93	0.71	0.87	0.91	0.87	0.85	0.94	0.83	0.92	0.95	0.94	0.96	0.83	0.93	0.93	0.90	0.89	0.93	0.93	0.92	0.70	0.05	0.59	0.92	0.95	0.59	0.93	0.92	0.93	0.95	0.95	0.94	0.96	0.92	0.95	0.94	0.94	0.94
chr1	32254316	32255187	0.92	0.95	0.83	0.84	0.89	0.89	0.85	0.94	0.80	0.93	0.96	0.94	0.96	0.90	0.93	0.95	0.94	0.95	0.92	0.95	0.94	0.69	0.11	0.65	0.93	0.96	0.77	0.92	0.90	0.92	0.95	0.93	0.96	0.97	0.93	0.96	0.95	0.94	0.93
chr1	32316048	32316145	0.94	0.91	0.63	0.91	0.92	0.94	0.93	0.94	0.89	0.92	0.95	0.93	0.96	0.90	0.96	0.98	0.97	0.95	0.94	0.96	0.95	0.88	0.96	0.97	0.95	0.96	0.68	0.96	0.95	0.94	0.92	0.95	0.95	0.96	0.95	0.76	0.86	0.03	0.93
chr1	32316200	32316279	0.92	0.94	0.73	0.89	0.97	0.90	0.93	0.95	0.91	0.94	0.94	0.94	0.97	0.94	0.95	0.96	0.97	0.97	0.96	0.96	0.94	0.93	0.96	0.97	0.91	0.68	0.67	0.95	0.95	0.94	0.86	0.94	0.96	0.95	0.96	0.86	0.85	0.01	0.94
chr1	32649537	32649584	0.94	0.93	0.59	0.91	0.93	0.93	0.88	0.97	0.84	0.94	0.89	0.96	0.95	0.90	0.93	0.89	0.94	0.69	0.84	0.89	0.91	0.94	0.92	0.98	0.96	0.97	0.04	0.93	0.94	0.94	0.96	0.94	0.97	0.93	0.95	0.85	0.92	0.97	0.95
chr1	32798151	32798792	0.94	0.93	0.90	0.92	0.90	0.92	0.88	0.96	0.84	0.95	0.93	0.97	0.97	0.92	0.95	0.92	0.96	0.95	0.96	0.97	0.94	0.83	0.90	0.80	0.97	0.97	0.94	0.91	0.83	0.89	0.90	0.92	0.24	0.82	0.93	0.97	0.94	0.94	0.96
chr1	33144119	33144340	0.92	0.94	0.90	0.89	0.93	0.94	0.87	0.96	0.88	0.95	0.97	0.97	0.97	0.94	0.95	0.94	0.92	0.96	0.95	0.97	0.95	0.49	0.95	0.97	0.95	0.96	0.97	0.94	0.94	0.93	0.77	0.13	0.97	0.96	0.95	0.94	0.95	0.95	0.95
chr1	33314454	33314567	0.95	0.94	0.86	0.92	0.81	0.95	0.89	0.98	0.87	0.96	0.97	0.94	0.95	0.96	0.89	0.94	0.91	0.96	0.94	0.96	0.95	0.69	0.86	0.88	0.95	0.92	0.74	0.81	0.88	0.90	0.89	0.90	0.92	0.95	0.88	0.91	0.88	0.68	0.01
chr1	33314678	33314715	0.91	0.91	0.77	0.83	0.92	0.83	0.84	0.93	0.82	0.95	0.90	0.76	0.95	0.86	0.92	0.97	0.93	0.90	0.89	0.93	0.90	0.66	0.84	0.93	0.86	0.70	0.85	0.90	0.89	0.87	0.90	0.90	0.96	0.94	0.90	0.92	0.88	0.87	0.06
chr1	33539006	33539129	0.92	0.93	0.90	0.83	0.88	0.90	0.84	0.93	0.78	0.94	0.92	0.90	0.91	0.94	0.88	0.89	0.89	0.91	0.88	0.91	0.91	0.69	0.93	0.95	0.96	0.96	0.94	0.92	0.92	0.93	0.68	0.08	0.95	0.94	0.95	0.95	0.87	0.79	0.73
chr1	34354094	34354127	0.02	0.02	0.05	0.01	0.03	0.05	0.01	0.02	0.01	0.22	0.81	0.07	0.05	0.01	0.09	0.16	0.11	0.03	0.05	0.01	0.02	0.04	0.08	0.04	0.10	0.09	0.09	0.36	0.12	0.00	0.03	0.02	0.05	0.13	0.04	0.11	0.02	0.01	0.02
chr1	34739551	34739601	0.85	0.88	0.74	0.70	0.82	0.77	0.76	0.87	0.83	0.30	0.93	0.90	0.95	0.80	0.88	0.91	0.79	0.93	0.82	0.97	0.94	0.69	0.90	0.91	0.94	0.95	0.91	0.88	0.90	0.91	0.94	0.95	0.09	0.68	0.91	0.97	0.90	0.95	0.95
chr1	35441406	35441998	0.92	0.94	0.93	0.88	0.89	0.93	0.87	0.94	0.89	0.95	0.91	0.96	0.95	0.92	0.87	0.86	0.89	0.95	0.91	0.88	0.95	0.72	0.94	0.98	0.97	0.96	0.96	0.11	0.10	0.72	0.93	0.97	0.94	0.86	0.94	0.95	0.93	0.95	0.95
chr1	35498058	35498321	0.85	0.93	0.92	0.92	0.91	0.92	0.88	0.97	0.90	0.97	0.92	0.96	0.97	0.96	0.97	0.96	0.98	0.97	0.96	0.97	0.96	0.84	0.97	0.97	0.97	0.96	0.98	0.95	0.86	0.90	0.96	0.97	0.64	0.11	0.97	0.97	0.96	0.82	0.89
chr1	35559888	35560436	0.85	0.91	0.89	0.88	0.86	0.88	0.88	0.89	0.74	0.90	0.32	0.96	0.94	0.92	0.90	0.84	0.93	0.91	0.90	0.89	0.92	0.86	0.95	0.95	0.96	0.87	0.96	0.90	0.92	0.88	0.93	0.91	0.89	0.72	0.90	0.88	0.88	0.93	0.93
chr1	35657604	35657770	0.92	0.92	0.94	0.86	0.92	0.88	0.89	0.93	0.77	0.88	0.95	0.93	0.96	0.90	0.53	0.05	0.89	0.90	0.94	0.94	0.82	0.57	0.95	0.96	0.97	0.97	0.97	0.94	0.91	0.92	0.93	0.94	0.97	0.94	0.84	0.93	0.90	0.96	0.92
chr1	35753853	35753949	0.84	0.87	0.70	0.83	0.80	0.79	0.85	0.89	0.14	0.89	0.89	0.95	0.91	0.77	0.91	0.88	0.91	0.91	0.87	0.96	0.91	0.80	0.86	0.82	0.92	0.93	0.72	0.87	0.87	0.86	0.92	0.90	0.92	0.90	0.92	0.97	0.88	0.90	0.87
chr1	37888291	37888514	0.92	0.91	0.94	0.83	0.94	0.93	0.79	0.92	0.93	0.87	0.81	0.97	0.96	0.88	0.87	0.83	0.90	0.96	0.97	0.95	0.95	0.69	0.96	0.97	0.98	0.98	0.96	0.92	0.96	0.97	0.97	0.97	0.96	0.93	0.95	0.92	0.06	0.97	0.98
chr1	38042108	38042215	0.92	0.96	0.95	0.90	0.93	0.94	0.85	0.76	0.87	0.97	0.83	0.98	0.93	0.96	0.97	0.98	0.91	0.95	0.95	0.91	0.96	0.76	0.95	0.95	0.95	0.94	0.96	0.16	0.87	0.77	0.98	0.96	0.97	0.90	0.95	0.94	0.89	0.96	0.95
chr1	38242222	38242601	0.84	0.86	0.86	0.66	0.86	0.85	0.60	0.88	0.80	0.86	0.95	0.96	0.74	0.73	0.10	0.78	0.89	0.93	0.94	0.88	0.91	0.59	0.85	0.89	0.92	0.94	0.92	0.72	0.87	0.96	0.93	0.90	0.87	0.92	0.91	0.94	0.91	0.93	0.93
chr1	38977576	38977985	0.90	0.91	0.79	0.85	0.86	0.88	0.83	0.95	0.79	0.94	0.95	0.95	0.96	0.92	0.88	0.93	0.90	0.96	0.95	0.95	0.92	0.70	0.09	0.37	0.82	0.87	0.76	0.94	0.93	0.96	0.97	0.89	0.96	0.96	0.95	0.95	0.95	0.93	0.94
chr1	39343259	39343380	0.96	0.95	0.98	0.95	1.00	0.95	0.93	0.95	0.93	0.98	0.96	0.97	0.99	0.95	0.96	0.99	0.99	0.98	0.95	0.96	0.96	0.00	0.96	0.97	0.97	0.96	0.97	0.76	0.96	0.97	0.96	0.96	0.99	0.95	0.97	0.93	0.96	0.96	0.85
chr1	39992129	39992242	0.79	0.91	0.85	0.84	0.88	0.85	0.87	0.95	0.54	0.94	0.96	0.91	0.97	0.88	0.94	0.92	0.96	0.94	0.96	0.98	0.93	0.61	0.91	0.92	0.21	0.94	0.90	0.91	0.94	0.94	0.97	0.95	0.97	0.98	0.94	0.93	0.97	0.97	0.94
chr1	40231129	40231936	0.96	0.91	0.93	0.91	0.92	0.93	0.92	0.97	0.92	0.95	0.94	0.97	0.92	0.95	0.36	0.10	0.75	0.97	0.95	0.95	0.96	0.83	0.94	0.96	0.97	0.95	0.88	0.88	0.96	0.96	0.97	0.97	0.97	0.96	0.96	0.92	0.93	0.95	0.95
chr1	40425367	40425407	0.79	0.91	0.85	0.83	0.82	0.73	0.83	0.91	0.84	0.92	0.93	0.93	0.94	0.94	0.92	0.93	0.93	0.91	0.91	0.84	0.93	0.72	0.93	0.87	0.09	0.00	0.91	0.83	0.91	0.92	0.94	0.94	0.99	0.97	0.91	0.94	0.94	0.95	0.94
chr1	40632387	40632766	0.93	0.95	0.91	0.87	0.90	0.92	0.85	0.97	0.91	0.93	0.92	0.97	0.99	0.96	0.98	0.97	0.96	0.97	0.95	0.97	0.95	0.73	0.95	0.96	0.98	0.97	0.96	0.92	0.96	0.93	0.96	0.95	0.97	0.97	0.96	0.97	0.08	0.96	0.95
chr1	41020329	41020557	0.95	0.95	0.95	0.94	0.93	0.94	0.91	0.95	0.92	0.94	0.96	0.97	0.95	0.94	0.93	0.96	0.96	0.96	0.15	0.96	0.96	0.88	0.96	0.97	0.96	0.96	0.96	0.94	0.94	0.91	0.95	0.94	0.98	0.96	0.11	0.93	0.91	0.90	0.86
chr1	41036537	41036653	0.99	0.96	0.95	0.95	0.97	0.97	0.89	0.97	0.93	0.92	0.90	0.97	0.98	0.92	0.94	0.96	0.93	0.72	0.95	0.08	0.15	0.59	0.94	0.97	0.97	0.97	0.96	0.90	0.90	0.92	0.95	0.97	0.96	0.98	0.96	0.92	0.93	0.94	0.95
chr1	41422801	41422862	0.92	0.91	0.92	0.91	0.92	0.81	0.88	0.91	0.89	0.96	0.97	0.92	0.94	0.87	0.96	0.96	0.96	0.96	0.92	0.32	0.86	0.68	0.92	0.94	0.93	0.87	0.94	0.88	0.91	0.88	0.93	0.91	0.18	0.93	0.92	0.92	0.92	0.92	0.91
chr1	41617563	41617681	0.95	0.93	0.91	0.94	0.95	0.89	0.88	0.95	0.80	0.83	0.95	0.95	0.97	0.96	0.96	0.98	0.97	0.95	0.94	0.95	0.91	0.60	0.94	0.96	0.96	0.92	0.93	0.98	0.96	0.94	0.97	0.98	0.75	0.13	0.92	0.94	0.93	0.94	0.86
chr1	41692034	41692274	0.85	0.94	0.90	0.89	0.89	0.86	0.83	0.94	0.86	0.95	0.94	0.95	0.97	0.95	0.96	0.97	0.95	0.96	0.95	0.92	0.93	0.69	0.96	0.98	0.25	0.91	0.92	0.92	0.95	0.95	0.96	0.95	0.98	0.97	0.95	0.85	0.94	0.94	0.92
chr1	41847664	41847743	0.91	0.92	0.91	0.84	0.91	0.95	0.88	0.03	0.95	0.96	0.94	0.95	0.95	0.94	0.93	0.96	0.96	0.96	0.88	0.94	0.93	0.61	0.95	0.96	0.96	0.95	0.90	0.89	0.94	0.97	0.95	0.97	0.96	0.98	0.82	0.91	0.92	0.96	0.92
chr1	41896637	41896810	0.95	0.96	0.93	0.94	0.89	0.76	0.92	0.96	0.92	0.96	0.96	0.97	0.96	0.97	0.98	0.96	0.96	0.94	0.95	0.95	0.93	0.67	0.94	0.18	0.98	0.97	0.91	0.94	0.93	0.96	0.98	0.98	0.97	0.95	0.97	0.98	0.97	0.97	0.96
chr1	42040116	42040465	0.94	0.94	0.92	0.91	0.92	0.92	0.85	0.95	0.90	0.95	0.97	0.97	0.78	0.04	0.77	0.83	0.86	0.93	0.70	0.91	0.90	0.77	0.95	0.98	0.97	0.97	0.95	0.80	0.89	0.89	0.88	0.92	0.94	0.95	0.92	0.96	0.89	0.96	0.95
chr1	42241326	42241687	0.73	0.82	0.90	0.94	0.91	0.89	0.92	0.88	0.83	0.97	0.96	0.97	0.96	0.96	0.97	0.98	0.98	0.94	0.95	0.95	0.95	0.83	0.80	0.71	0.96	0.97	0.87	0.76	0.91	0.89	0.92	0.89	0.51	0.07	0.95	0.94	0.96	0.96	0.97
chr1	43495297	43495412	0.94	0.95	0.91	0.91	0.93	0.93	0.92	0.90	0.93	0.93	0.93	0.96	0.99	0.94	0.93	0.94	0.94	0.96	0.91	0.96	0.96	0.30	0.93	0.92	0.96	0.92	0.94	0.92	0.96	0.95	0.95	0.89	0.96	0.97	0.07	0.96	0.89	0.93	0.87
chr1	43593355	43593649	0.93	0.95	0.82	0.94	0.94	0.93	0.92	0.98	0.91	0.95	0.96	0.97	0.97	0.97	0.94	0.93	0.95	0.96	0.96	0.96	0.96	0.59	0.71	0.08	0.92	0.92	0.79	0.94	0.95	0.96	0.97	0.96	0.96	0.96	0.96	0.94	0.96	0.96	0.96
chr1	43879403	43879808	0.96	0.96	0.91	0.84	0.92	0.84	0.84	0.86	0.61	0.94	0.83	0.97	0.97	0.96	0.97	0.97	0.98	0.91	0.97	0.96	0.96	0.86	0.92	0.95	0.97	0.97	0.95	0.08	0.15	0.90	0.96	0.94	0.81	0.95	0.96	0.97	0.96	0.97	0.95
chr1	44320338	44321142	0.92	0.90	0.89	0.92	0.81	0.90	0.78	0.95	0.87	0.95	0.95	0.96	0.96	0.90	0.13	0.52	0.90	0.95	0.94	0.95	0.90	0.76	0.94	0.94	0.96	0.94	0.96	0.92	0.95	0.94	0.93	0.95	0.96	0.96	0.92	0.96	0.94	0.94	0.95
chr1	45176423	45176512	0.90	0.93	0.84	0.82	0.90	0.89	0.78	0.95	0.83	0.90	0.89	0.93	0.98	0.95	0.93	0.94	0.94	0.97	0.95	0.94	0.98	0.80	0.94	0.96	0.94	0.95	0.92	0.92	0.93	0.99	0.88	0.95	0.90	0.95	0.98	0.04	0.92	0.97	0.88
chr1	45508931	45509007	0.93	0.93	0.92	0.92	0.92	0.73	0.89	0.05	0.86	0.95	0.82	0.95	0.97	0.95	0.95	0.94	0.97	0.96	0.94	0.97	0.93	0.86	0.96	0.97	0.96	0.96	0.96	0.86	0.88	0.84	0.93	0.93	0.95	0.99	0.93	0.77	0.86	0.93	0.91
chr1	45660220	45660330	0.81	0.88	0.86	0.88	0.78	0.47	0.85	0.85	0.25	0.86	0.87	0.87	0.86	0.83	0.69	0.02	0.78	0.87	0.88	0.91	0.90	0.90	0.95	0.94	0.96	0.93	0.96	0.91	0.92	0.91	0.90	0.92	0.90	0.81	0.85	0.88	0.89	0.90	0.90
chr1	46374234	46374406	0.90	0.96	0.92	0.91	0.94	0.87	0.89	0.95	0.93	0.92	0.95	0.95	0.98	0.97	0.97	0.96	0.97	0.96	0.96	0.98	0.95	0.78	0.94	0.95	0.17	0.37	0.93	0.87	0.95	0.95	0.98	0.96	0.97	0.98	0.95	0.94	0.96	0.96	0.96
chr1	46497723	46497813	0.96	0.94	0.93	0.92	0.92	0.96	0.88	0.99	0.88	0.97	0.97	0.97	0.70	0.96	0.95	0.91	0.96	0.93	0.97	0.09	0.09	0.83	0.95	0.97	0.97	0.96	0.96	0.94	0.95	0.97	0.97	0.96	0.99	0.97	0.98	0.98	0.94	0.97	0.97
chr1	46583574	46583606	0.93	0.95	0.93	0.86	0.94	0.94	0.92	0.95	0.95	0.93	0.96	0.97	0.42	0.92	0.12	0.70	0.83	0.89	0.95	0.93	0.97	0.88	0.90	0.97	0.96	0.97	0.97	0.94	0.96	0.93	0.94	0.90	0.98	0.98	0.95	0.01	0.96	0.93	0.90
chr1	46587052	46587386	0.68	0.91	0.85	0.88	0.72	0.69	0.85	0.93	0.87	0.93	0.88	0.94	0.96	0.70	0.93	0.94	0.95	0.96	0.93	0.97	0.96	0.83	0.96	0.97	0.11	0.02	0.96	0.91	0.94	0.94	0.95	0.95	0.96	0.93	0.94	0.95	0.94	0.96	0.95
chr1	46602964	46603461	0.90	0.93	0.93	0.87	0.94	0.87	0.90	0.93	0.82	0.88	0.88	0.97	0.94	0.05	0.93	0.93	0.96	0.95	0.96	0.98	0.94	0.88	0.95	0.98	0.85	0.90	0.97	0.91	0.93	0.96	0.97	0.95	0.97	0.95	0.95	0.90	0.93	0.94	0.94
chr1	47643519	47643536	0.41	0.64	0.75	0.47	0.38	0.75	0.17	0.73	0.70	0.91	0.84	0.86	0.89	0.62	0.86	0.96	0.91	0.88	0.55	0.83	0.72	0.64	0.84	0.90	0.91	0.93	0.86	0.92	0.78	0.82	0.85	0.88	0.89	0.92	0.90	0.95	0.81	0.95	0.93
