chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr1	7982241	7982283	0.85	0.91	0.90	0.85	0.86	0.89	0.81	0.95	0.81	0.91	0.90	0.94	0.91	0.93	0.87	0.90	0.91	0.92	0.90	0.92	0.93	0.92	0.96	0.98	0.96	0.96	0.96	0.84	0.84	0.82	0.90	0.90	0.85	0.91	0.88	0.12	0.81	0.91	0.93
chr1	7991117	7991683	0.96	0.97	0.96	0.94	0.94	0.94	0.95	0.98	0.94	0.97	0.89	0.97	0.98	0.95	0.97	0.97	0.98	0.94	0.84	0.97	0.96	0.79	0.97	0.98	0.97	0.97	0.97	0.94	0.89	0.08	0.97	0.96	0.97	0.97	0.95	0.96	0.96	0.97	0.97
chr1	8031719	8031739	0.87	0.86	0.84	0.71	0.94	0.92	0.75	0.92	0.93	0.95	0.97	0.93	0.94	0.82	0.94	0.94	0.92	0.90	0.90	0.88	0.94	0.69	0.93	0.96	0.96	0.95	0.92	0.91	0.90	0.57	0.94	0.93	0.75	0.83	0.10	0.84	0.78	0.97	0.95
chr1	8135394	8135987	0.96	0.96	0.90	0.94	0.96	0.91	0.95	0.82	0.82	0.95	0.97	0.95	0.98	0.97	0.98	0.98	0.98	0.84	0.07	0.94	0.78	0.58	0.90	0.94	0.96	0.95	0.88	0.94	0.91	0.95	0.96	0.95	0.94	0.95	0.94	0.94	0.95	0.95	0.95
chr1	8152907	8153123	0.96	0.97	0.86	0.94	0.96	0.96	0.91	0.98	0.96	0.96	0.97	0.97	0.98	0.96	0.97	0.99	0.98	0.97	0.96	0.98	0.97	0.68	0.10	0.46	0.94	0.98	0.95	0.93	0.98	0.98	0.98	0.97	0.98	0.98	0.98	0.97	0.97	0.97	0.97
chr1	8220436	8220511	0.90	0.90	0.85	0.77	0.80	0.97	0.87	0.98	0.68	0.95	0.83	0.96	0.90	0.84	0.98	0.98	0.98	0.95	0.94	0.94	0.90	0.55	0.76	0.90	0.94	0.96	0.80	0.89	0.81	0.81	0.89	0.78	0.82	0.10	0.93	0.91	0.91	0.87	0.92
chr1	8340852	8340975	0.97	0.95	0.89	0.94	0.94	0.89	0.90	0.96	0.89	0.96	0.96	0.93	0.93	0.72	0.85	0.94	0.90	0.92	0.96	0.30	0.83	0.54	0.86	0.92	0.94	0.97	0.88	0.92	0.88	0.10	0.64	0.86	0.96	0.97	0.90	0.96	0.87	0.84	0.83
chr1	8467705	8467940	0.96	0.94	0.94	0.95	0.88	0.96	0.92	0.98	0.92	0.96	0.95	0.17	0.96	0.96	0.98	0.97	0.98	0.96	0.95	0.98	0.96	0.84	0.96	0.91	0.95	0.92	0.97	0.95	0.94	0.96	0.97	0.95	0.88	0.97	0.97	0.86	0.97	0.97	0.97
chr1	8481148	8481186	0.98	0.97	0.94	0.96	0.95	0.95	0.95	0.98	0.93	0.94	0.95	0.97	0.95	0.98	0.42	0.96	0.71	0.20	0.97	0.97	0.95	0.88	0.96	0.96	0.98	0.97	0.96	0.96	0.97	0.99	0.98	0.97	0.99	0.98	0.97	0.91	0.97	0.97	0.97
chr1	8490631	8490770	0.94	0.93	0.96	0.82	0.91	0.94	0.83	0.95	0.89	0.95	0.86	0.98	0.96	0.94	0.95	0.87	0.97	0.97	0.95	0.96	0.93	0.80	0.96	0.97	0.98	0.98	0.98	0.95	0.93	0.65	0.88	0.93	0.33	0.94	0.08	0.96	0.94	0.96	0.97
chr1	8646456	8646532	0.98	0.97	0.96	0.91	0.96	0.96	0.96	0.94	0.94	0.91	0.97	0.96	0.96	0.94	0.90	0.93	0.94	0.97	0.53	0.97	0.96	0.78	0.96	0.97	0.98	0.97	0.96	0.95	0.95	0.84	0.94	0.92	0.93	0.99	0.10	0.93	0.93	0.96	0.97
chr1	8747899	8748074	0.96	0.96	0.89	0.91	0.96	0.94	0.88	0.97	0.93	0.96	0.95	0.96	0.98	0.97	0.98	0.97	0.97	0.97	0.96	0.98	0.94	0.83	0.92	0.95	0.94	0.98	0.96	0.93	0.90	0.80	0.93	0.81	0.97	0.98	0.84	0.92	0.80	0.08	0.46
chr1	8868557	8868632	0.94	0.96	0.96	0.93	0.95	0.94	0.91	0.91	0.88	0.95	0.94	0.96	0.93	0.94	0.86	0.18	0.97	0.87	0.96	0.97	0.98	0.68	0.95	0.96	0.96	0.95	0.92	0.94	0.91	0.95	0.88	0.95	0.84	0.65	0.96	0.94	0.96	0.94	0.96
chr1	8947784	8947922	0.94	0.95	0.92	0.89	0.92	0.93	0.86	0.92	0.56	0.78	0.93	0.97	0.97	0.91	0.95	0.96	0.96	0.94	0.90	0.97	0.95	0.71	0.93	0.90	0.95	0.95	0.92	0.82	0.72	0.82	0.91	0.95	0.43	0.04	0.87	0.95	0.93	0.96	0.92
chr1	9048948	9049574	0.94	0.94	0.92	0.80	0.89	0.89	0.82	0.96	0.91	0.96	0.96	0.95	0.96	0.89	0.92	0.92	0.96	0.96	0.83	0.96	0.95	0.68	0.92	0.94	0.96	0.97	0.96	0.94	0.95	0.94	0.87	0.95	0.97	0.98	0.78	0.88	0.86	0.06	0.65
chr1	9171867	9172002	0.96	0.94	0.95	0.90	0.94	0.96	0.86	0.98	0.90	0.94	0.96	0.96	0.84	0.90	0.87	0.89	0.90	0.96	0.92	0.96	0.93	0.56	0.92	0.94	0.96	0.96	0.95	0.90	0.93	0.87	0.95	0.93	0.98	0.98	0.92	0.01	0.74	0.91	0.86
chr1	9313827	9314131	0.92	0.95	0.91	0.89	0.92	0.90	0.91	0.96	0.90	0.90	0.95	0.97	0.96	0.96	0.95	0.96	0.97	0.94	0.08	0.91	0.91	0.68	0.95	0.95	0.96	0.96	0.96	0.93	0.90	0.86	0.97	0.95	0.96	0.97	0.96	0.95	0.95	0.95	0.95
chr1	9510868	9510891	0.92	0.89	0.83	0.79	0.84	0.88	0.83	0.96	0.82	0.88	0.90	0.95	0.95	0.93	0.95	0.91	0.92	0.64	0.02	0.73	0.33	0.71	0.88	0.93	0.97	0.96	0.74	0.95	0.92	0.94	0.96	0.89	0.98	0.94	0.91	0.77	0.95	0.97	0.96
chr1	9540191	9540385	0.06	0.07	0.08	0.08	0.08	0.15	0.06	0.01	0.03	0.08	0.06	0.01	0.18	0.03	0.02	0.10	0.02	0.02	0.08	0.05	0.02	0.00	0.03	0.01	0.01	0.01	0.01	0.15	0.01	0.01	0.02	0.02	0.21	0.85	0.04	0.00	0.01	0.01	0.01
chr1	9554214	9554463	0.96	0.95	0.95	0.96	0.97	0.95	0.93	0.97	0.93	0.96	0.97	0.04	0.97	0.95	0.94	0.96	0.96	0.96	0.96	0.99	0.95	0.82	0.95	0.95	0.96	0.96	0.95	0.94	0.96	0.96	0.93	0.96	0.97	0.98	0.94	0.96	0.95	0.94	0.94
chr1	9606420	9606591	0.96	0.96	0.93	0.95	0.97	0.95	0.93	0.93	0.83	0.96	0.86	0.97	0.97	0.98	0.96	0.97	0.97	0.97	0.97	0.96	0.96	0.88	0.97	0.98	0.97	0.97	0.96	0.93	0.93	0.93	0.88	0.96	0.85	0.15	0.97	0.95	0.96	0.96	0.96
chr1	9717027	9717162	0.93	0.96	0.88	0.95	0.92	0.91	0.93	0.97	0.90	0.95	0.95	0.93	0.96	0.94	0.94	0.94	0.93	0.85	0.95	0.96	0.96	0.64	0.07	0.03	0.82	0.80	0.88	0.94	0.96	0.94	0.93	0.97	0.97	0.96	0.95	0.87	0.93	0.94	0.94
chr1	9780363	9780548	0.82	0.91	0.90	0.77	0.77	0.79	0.62	0.92	0.73	0.92	0.23	0.93	0.94	0.90	0.87	0.95	0.98	0.87	0.96	0.96	0.94	0.61	0.96	0.95	0.97	0.96	0.96	0.85	0.85	0.83	0.82	0.94	0.90	0.88	0.95	0.91	0.94	0.89	0.89
chr1	9785812	9785904	0.89	0.89	0.86	0.90	0.75	0.94	0.78	0.92	0.75	0.91	0.68	0.88	0.72	0.84	0.86	0.88	0.95	0.09	0.95	0.86	0.72	0.62	0.95	0.95	0.96	0.95	0.96	0.78	0.67	0.81	0.89	0.86	0.90	0.89	0.92	0.22	0.89	0.45	0.63
chr1	9827032	9827199	0.96	0.96	0.95	0.93	0.94	0.96	0.88	0.95	0.96	0.97	0.92	0.98	0.99	0.98	0.97	0.98	0.99	0.98	0.97	0.97	0.96	0.69	0.94	0.98	0.98	0.98	0.96	0.31	0.98	0.99	0.97	0.89	0.96	0.98	0.97	0.97	0.97	0.97	0.99
chr1	9852155	9852376	0.87	0.93	0.91	0.62	0.88	0.84	0.73	0.95	0.84	0.76	0.16	0.96	0.95	0.94	0.65	0.85	0.77	0.95	0.94	0.73	0.85	0.67	0.95	0.94	0.93	0.86	0.97	0.45	0.87	0.88	0.95	0.95	0.91	0.70	0.90	0.94	0.94	0.95	0.94
chr1	9931859	9932100	0.92	0.93	0.90	0.88	0.90	0.91	0.89	0.89	0.86	0.93	0.95	0.90	0.96	0.88	0.81	0.83	0.80	0.93	0.92	0.93	0.94	0.72	0.94	0.96	0.96	0.95	0.97	0.92	0.92	0.92	0.93	0.95	0.96	0.90	0.88	0.94	0.93	0.71	0.23
chr1	10113352	10113894	0.95	0.95	0.94	0.92	0.94	0.81	0.91	0.95	0.92	0.20	0.87	0.98	0.97	0.94	0.95	0.96	0.96	0.92	0.92	0.96	0.97	0.88	0.96	0.98	0.98	0.97	0.97	0.93	0.94	0.92	0.96	0.97	0.98	0.96	0.91	0.93	0.96	0.96	0.96
chr1	10143821	10144462	0.93	0.94	0.82	0.91	0.95	0.93	0.90	0.92	0.91	0.07	0.67	0.97	0.95	0.91	0.91	0.93	0.93	0.95	0.93	0.96	0.80	0.89	0.96	0.97	0.97	0.97	0.94	0.90	0.93	0.93	0.92	0.96	0.83	0.76	0.94	0.96	0.95	0.93	0.92
chr1	10151292	10151631	0.92	0.95	0.95	0.91	0.93	0.67	0.91	0.94	0.88	0.96	0.96	0.77	0.98	0.92	0.91	0.93	0.94	0.95	0.93	0.96	0.96	0.85	0.95	0.97	0.72	0.01	0.96	0.92	0.91	0.91	0.94	0.90	0.95	0.94	0.96	0.96	0.95	0.93	0.92
chr1	10208636	10208763	0.86	0.94	0.83	0.93	0.95	0.77	0.91	0.97	0.85	0.94	0.93	0.90	0.98	0.88	0.97	0.95	0.96	0.96	0.95	0.91	0.96	0.70	0.95	0.92	0.11	0.01	0.73	0.95	0.93	0.87	0.95	0.87	0.96	0.98	0.83	0.95	0.92	0.90	0.94
chr1	10250218	10250496	0.95	0.97	0.92	0.95	0.95	0.83	0.94	0.96	0.92	0.94	0.92	0.98	0.98	0.96	0.98	0.97	0.98	0.94	0.97	0.98	0.94	0.66	0.94	0.96	0.93	0.23	0.95	0.92	0.97	0.98	0.97	0.94	0.97	0.99	0.98	0.90	0.97	0.95	0.95
chr1	10361609	10362047	0.94	0.95	0.92	0.84	0.93	0.87	0.86	0.11	0.92	0.93	0.91	0.97	0.96	0.95	0.94	0.88	0.93	0.96	0.97	0.98	0.94	0.70	0.96	0.97	0.98	0.97	0.96	0.94	0.92	0.87	0.95	0.97	0.98	0.96	0.94	0.95	0.96	0.96	0.96
chr1	10381544	10382014	0.88	0.94	0.87	0.84	0.92	0.91	0.86	0.96	0.84	0.86	0.74	0.97	0.97	0.92	0.94	0.95	0.96	0.97	0.04	0.96	0.96	0.70	0.94	0.96	0.95	0.80	0.94	0.96	0.92	0.93	0.96	0.92	0.94	0.95	0.94	0.96	0.95	0.96	0.95
chr1	10390785	10391596	0.91	0.94	0.89	0.92	0.91	0.78	0.91	0.95	0.90	0.94	0.95	0.96	0.97	0.94	0.97	0.96	0.97	0.96	0.89	0.97	0.97	0.71	0.94	0.95	0.81	0.18	0.94	0.92	0.94	0.95	0.96	0.96	0.97	0.96	0.88	0.95	0.94	0.95	0.93
chr1	10427632	10427708	0.94	0.95	0.94	0.95	0.95	0.96	0.93	0.96	0.88	0.95	0.95	0.97	0.95	0.88	0.91	0.90	0.90	0.97	0.96	0.96	0.95	0.87	0.95	0.97	0.97	0.96	0.95	0.92	0.92	0.93	0.96	0.92	0.97	0.97	0.91	0.22	0.95	0.93	0.61
chr1	10513827	10514013	0.97	0.96	0.93	0.95	0.95	0.96	0.95	0.97	0.93	0.96	0.93	0.92	0.77	0.93	0.52	0.02	0.69	0.88	0.95	0.89	0.93	0.85	0.96	0.95	0.98	0.96	0.97	0.88	0.96	0.96	0.95	0.96	0.91	0.97	0.95	0.57	0.91	0.96	0.94
chr1	10518754	10518786	0.97	0.96	0.90	0.91	0.95	0.94	0.95	0.94	0.94	0.96	0.96	0.97	0.97	0.96	0.88	0.90	0.94	0.95	0.41	0.91	0.94	0.83	0.97	0.97	0.97	0.97	0.98	0.96	0.96	0.95	0.95	0.95	0.93	0.96	0.21	0.96	0.90	0.96	0.97
chr1	10525686	10525916	0.96	0.96	0.94	0.96	0.93	0.92	0.93	0.96	0.91	0.94	0.97	0.97	0.97	0.98	0.96	0.98	0.98	0.96	0.95	0.98	0.96	0.79	0.84	0.22	0.97	0.98	0.96	0.96	0.96	0.94	0.98	0.98	0.98	0.97	0.97	0.95	0.95	0.96	0.97
chr1	10620747	10621083	0.95	0.94	0.90	0.92	0.94	0.91	0.90	0.90	0.90	0.26	0.89	0.94	0.96	0.92	0.94	0.93	0.96	0.94	0.02	0.95	0.93	0.79	0.95	0.96	0.98	0.97	0.97	0.93	0.93	0.90	0.88	0.93	0.96	0.96	0.83	0.94	0.92	0.95	0.95
chr1	10621099	10621267	0.95	0.95	0.96	0.93	0.97	0.92	0.90	0.96	0.96	0.88	0.90	0.97	0.96	0.68	0.94	0.95	0.94	0.97	0.02	0.98	0.97	0.78	0.95	0.96	0.98	0.98	0.97	0.90	0.79	0.81	0.92	0.86	0.97	0.92	0.91	0.95	0.95	0.95	0.94
chr1	10706572	10706779	0.90	0.94	0.88	0.77	0.87	0.94	0.80	0.07	0.84	0.95	0.96	0.97	0.97	0.95	0.97	0.97	0.97	0.95	0.96	0.98	0.97	0.68	0.90	0.93	0.95	0.93	0.91	0.94	0.94	0.94	0.96	0.96	0.97	0.97	0.93	0.93	0.93	0.94	0.94
chr1	10820995	10821153	0.86	0.88	0.79	0.76	0.84	0.87	0.66	0.82	0.05	0.94	0.97	0.95	0.97	0.93	0.95	0.93	0.89	0.93	0.91	0.95	0.91	0.65	0.88	0.91	0.94	0.92	0.86	0.88	0.76	0.76	0.89	0.85	0.95	0.85	0.88	0.94	0.94	0.94	0.94
chr1	10935764	10935828	0.66	0.85	0.83	0.80	0.60	0.81	0.76	0.87	0.65	0.93	0.95	0.81	0.81	0.65	0.84	0.89	0.75	0.88	0.91	0.74	0.82	0.71	0.91	0.96	0.95	0.97	0.92	0.89	0.82	0.85	0.92	0.82	0.88	0.91	0.83	0.80	0.68	0.03	0.32
chr1	10957446	10957509	0.94	0.95	0.93	0.93	0.93	0.85	0.91	0.94	0.94	0.96	0.84	0.97	0.97	0.96	0.63	0.02	0.93	0.97	0.97	0.98	0.96	0.78	0.95	0.96	0.96	0.98	0.94	0.92	0.96	0.96	0.98	0.97	0.99	0.96	0.98	0.97	0.97	0.98	0.97
chr1	11046519	11046726	0.88	0.91	0.90	0.86	0.91	0.75	0.82	0.94	0.74	0.92	0.94	0.06	0.95	0.92	0.94	0.95	0.92	0.88	0.88	0.92	0.89	0.77	0.92	0.95	0.96	0.97	0.94	0.91	0.93	0.92	0.95	0.94	0.97	0.95	0.90	0.90	0.94	0.92	0.90
chr1	11046885	11047250	0.90	0.92	0.88	0.86	0.86	0.91	0.84	0.94	0.81	0.96	0.96	0.07	0.95	0.92	0.94	0.94	0.93	0.90	0.93	0.91	0.93	0.74	0.90	0.92	0.95	0.96	0.91	0.92	0.92	0.93	0.96	0.92	0.95	0.96	0.87	0.92	0.90	0.94	0.90
chr1	11067747	11067995	0.94	0.95	0.93	0.93	0.92	0.88	0.86	0.94	0.88	0.95	0.89	0.90	0.96	0.95	0.93	0.94	0.93	0.98	0.96	0.96	0.94	0.92	0.96	0.98	0.98	0.98	0.97	0.88	0.89	0.78	0.78	0.97	0.80	0.25	0.92	0.96	0.93	0.86	0.97
chr1	11143240	11144040	0.92	0.83	0.92	0.89	0.86	0.84	0.81	0.73	0.73	0.96	0.92	0.98	0.97	0.95	0.96	0.94	0.95	0.95	0.97	0.98	0.97	0.82	0.92	0.97	0.97	0.97	0.95	0.95	0.94	0.96	0.86	0.97	0.84	0.09	0.97	0.96	0.97	0.98	0.98
chr1	11179578	11179630	0.89	0.88	0.76	0.21	0.92	0.84	0.79	0.88	0.77	0.88	0.92	0.98	0.98	0.87	0.99	0.93	0.98	0.95	0.95	0.98	0.95	0.74	0.96	0.97	0.97	0.98	0.96	0.90	0.92	0.82	0.96	0.98	0.98	0.98	0.76	0.95	0.76	0.96	0.96
chr1	11206030	11206561	0.90	0.91	0.88	0.89	0.89	0.92	0.88	0.94	0.86	0.96	0.96	0.96	0.82	0.82	0.20	0.41	0.77	0.93	0.94	0.94	0.91	0.83	0.96	0.97	0.98	0.97	0.96	0.94	0.93	0.92	0.88	0.92	0.96	0.95	0.93	0.89	0.89	0.92	0.93
chr1	11715002	11715013	0.81	0.92	0.92	0.74	0.91	0.90	0.84	0.98	0.86	0.96	0.64	0.98	0.92	0.97	0.93	0.95	0.95	0.83	0.97	0.05	0.48	0.77	0.96	0.97	0.97	0.98	0.97	0.74	0.90	0.95	0.94	0.72	0.98	0.97	0.93	0.93	0.89	0.95	0.96
chr1	11724359	11724404	0.84	0.93	0.89	0.78	0.89	0.90	0.85	0.96	0.22	0.97	0.83	0.95	0.94	0.90	0.87	0.80	0.83	0.94	0.91	0.97	0.96	0.73	0.98	0.97	0.97	0.97	0.97	0.82	0.91	0.94	0.96	0.91	0.92	0.86	0.94	0.93	0.93	0.98	0.95
chr1	11746476	11746651	0.87	0.87	0.86	0.88	0.87	0.87	0.85	0.92	0.89	0.95	0.96	0.96	0.95	0.03	0.91	0.94	0.91	0.97	0.96	0.96	0.97	0.78	0.86	0.89	0.89	0.58	0.86	0.90	0.95	0.94	0.97	0.95	0.99	0.96	0.95	0.93	0.79	0.95	0.64
chr1	11792344	11792494	0.96	0.95	0.91	0.85	0.93	0.78	0.87	0.06	0.95	0.93	0.83	0.96	0.95	0.94	0.88	0.92	0.94	0.94	0.93	0.95	0.94	0.86	0.94	0.97	0.92	0.98	0.93	0.93	0.90	0.89	0.92	0.94	0.92	0.93	0.58	0.52	0.87	0.97	0.94
chr1	11813126	11813285	0.71	0.91	0.79	0.85	0.91	0.78	0.87	0.91	0.83	0.84	0.91	0.94	0.80	0.84	0.64	0.72	0.82	0.90	0.94	0.85	0.92	0.73	0.94	0.95	0.14	0.21	0.78	0.92	0.92	0.93	0.86	0.93	0.91	0.91	0.86	0.96	0.89	0.95	0.95
chr1	11846130	11846567	0.91	0.93	0.91	0.86	0.95	0.91	0.85	0.08	0.90	0.94	0.86	0.96	0.96	0.90	0.93	0.93	0.94	0.94	0.91	0.93	0.93	0.81	0.92	0.92	0.95	0.93	0.93	0.93	0.93	0.94	0.96	0.93	0.94	0.94	0.92	0.95	0.95	0.92	0.91
chr1	11846599	11847354	0.90	0.93	0.90	0.88	0.85	0.85	0.86	0.05	0.89	0.95	0.89	0.96	0.96	0.93	0.94	0.94	0.96	0.91	0.94	0.83	0.93	0.76	0.94	0.96	0.95	0.95	0.95	0.92	0.93	0.94	0.96	0.93	0.96	0.95	0.95	0.93	0.94	0.93	0.93
chr1	11868891	11868975	0.82	0.81	0.76	0.83	0.73	0.80	0.61	0.96	0.63	0.93	0.95	0.92	0.82	0.73	0.92	0.93	0.95	0.15	0.91	0.70	0.58	0.57	0.88	0.91	0.89	0.89	0.90	0.72	0.72	0.85	0.62	0.77	0.76	0.76	0.85	0.90	0.85	0.77	0.79
chr1	11879361	11879567	0.81	0.83	0.81	0.72	0.80	0.57	0.64	0.76	0.68	0.94	0.94	0.89	0.80	0.64	0.84	0.86	0.83	0.29	0.89	0.75	0.80	0.75	0.85	0.90	0.93	0.96	0.89	0.83	0.84	0.81	0.81	0.84	0.83	0.94	0.78	0.83	0.88	0.88	0.84
chr1	11883264	11883281	0.89	0.86	0.80	0.63	0.76	0.78	0.76	0.11	0.71	0.95	0.95	0.94	0.87	0.98	0.96	0.92	0.96	0.92	0.93	0.88	0.85	0.84	0.94	0.91	0.96	0.96	0.96	0.88	0.80	0.84	0.88	0.86	0.93	0.93	0.83	0.88	0.86	0.98	0.96
chr1	11989695	11989920	0.88	0.93	0.90	0.91	0.88	0.45	0.89	0.09	0.89	0.96	0.92	0.94	0.96	0.91	0.90	0.91	0.90	0.92	0.89	0.93	0.86	0.90	0.92	0.90	0.96	0.96	0.86	0.92	0.87	0.86	0.95	0.95	0.95	0.89	0.92	0.94	0.90	0.93	0.92
chr1	12000432	12000659	0.93	0.91	0.94	0.88	0.90	0.74	0.87	0.09	0.92	0.95	0.90	0.95	0.93	0.86	0.92	0.89	0.92	0.92	0.92	0.92	0.92	0.87	0.92	0.79	0.96	0.95	0.95	0.87	0.91	0.87	0.93	0.93	0.94	0.90	0.91	0.86	0.90	0.93	0.91
chr1	12034899	12035085	0.93	0.93	0.90	0.90	0.92	0.82	0.92	0.97	0.83	0.95	0.95	0.97	0.95	0.88	0.91	0.92	0.91	0.96	0.94	0.94	0.92	0.76	0.96	0.97	0.84	0.14	0.97	0.93	0.93	0.91	0.96	0.93	0.93	0.92	0.92	0.93	0.93	0.94	0.94
chr1	12177725	12177861	0.65	0.81	0.80	0.91	0.91	0.87	0.92	0.89	0.81	0.81	0.91	0.81	0.74	0.71	0.75	0.80	0.76	0.88	0.86	0.85	0.91	0.86	0.08	0.48	0.85	0.90	0.97	0.88	0.87	0.84	0.91	0.91	0.86	0.89	0.87	0.59	0.92	0.96	0.96
chr1	12499442	12499960	0.24	0.91	0.85	0.77	0.31	0.84	0.41	0.95	0.66	0.94	0.91	0.97	0.96	0.93	0.95	0.92	0.97	0.90	0.93	0.95	0.90	0.82	0.94	0.96	0.95	0.97	0.94	0.94	0.93	0.91	0.96	0.93	0.96	0.94	0.94	0.98	0.95	0.95	0.95
chr1	12574590	12574792	0.95	0.95	0.89	0.90	0.92	0.95	0.88	0.96	0.92	0.94	0.95	0.91	0.97	0.94	0.94	0.95	0.96	0.94	0.96	0.94	0.98	0.85	0.94	0.96	0.97	0.96	0.93	0.95	0.89	0.89	0.93	0.92	0.91	0.19	0.95	0.84	0.95	0.96	0.95
chr1	12585508	12585889	0.92	0.92	0.92	0.93	0.93	0.94	0.89	0.92	0.80	0.96	0.97	0.73	0.97	0.74	0.94	0.97	0.97	0.94	0.95	0.96	0.96	0.89	0.96	0.97	0.97	0.97	0.96	0.89	0.88	0.82	0.87	0.92	0.97	0.97	0.85	0.05	0.78	0.94	0.91
chr1	12666354	12666610	0.71	0.66	0.85	0.07	0.72	0.88	0.61	0.57	0.86	0.95	0.96	0.92	0.91	0.88	0.87	0.89	0.93	0.94	0.93	0.95	0.96	0.63	0.89	0.95	0.95	0.96	0.90	0.91	0.93	0.96	0.94	0.91	0.96	0.97	0.83	0.89	0.88	0.96	0.90
chr1	13575714	13575770	0.87	0.90	0.92	0.71	0.78	0.95	0.75	0.91	0.13	0.98	0.90	0.84	0.95	0.85	0.92	0.92	0.90	0.95	0.94	0.93	0.90	0.71	0.89	0.93	0.95	0.97	0.89	0.90	0.96	0.96	0.96	0.93	0.93	0.94	0.93	0.95	0.91	0.95	0.95
chr1	13578068	13578099	0.89	0.88	0.83	0.70	0.92	0.92	0.74	0.96	0.07	0.80	0.92	0.80	0.91	0.77	0.83	0.84	0.75	0.93	0.85	0.92	0.89	0.56	0.90	0.95	0.91	0.97	0.92	0.93	0.94	0.88	0.92	0.84	0.91	0.97	0.84	0.86	0.68	0.94	0.95
chr1	13636727	13636738	0.82	0.79	0.78	0.61	0.61	0.60	0.68	0.92	0.47	0.96	0.90	0.82	0.92	0.69	0.80	0.80	0.65	0.17	0.83	0.79	0.69	0.64	0.93	0.98	0.95	0.98	0.96	0.94	0.89	0.86	0.88	0.88	0.90	0.97	0.88	0.92	0.87	0.93	0.92
chr1	13711401	13711603	0.71	0.94	0.93	0.92	0.89	0.75	0.91	0.96	0.95	0.96	0.93	0.82	0.97	0.88	0.93	0.95	0.94	0.96	0.95	0.97	0.91	0.69	0.95	0.95	0.86	0.03	0.96	0.87	0.95	0.96	0.97	0.96	0.96	0.98	0.53	0.96	0.96	0.94	0.96
chr1	14508642	14508756	0.93	0.91	0.86	0.81	0.78	0.78	0.88	0.97	0.96	0.96	0.73	0.90	0.96	0.81	0.21	0.66	0.66	0.98	0.95	0.96	0.94	0.65	0.88	0.86	0.92	0.88	0.90	0.94	0.92	0.88	0.95	0.86	0.97	0.96	0.69	0.95	0.84	0.71	0.77
chr1	14715741	14715876	0.94	0.86	0.89	0.76	0.88	0.90	0.81	0.94	0.86	0.85	0.83	0.90	0.95	0.82	0.94	0.96	0.91	0.91	0.43	0.96	0.96	0.66	0.95	0.95	0.93	0.95	0.97	0.95	0.97	0.77	0.96	0.94	0.96	0.96	0.03	0.94	0.81	0.97	0.96
chr1	14768535	14768881	0.95	0.90	0.91	0.74	0.92	0.63	0.87	0.97	0.87	0.93	0.90	0.87	0.09	0.90	0.73	0.69	0.82	0.54	0.96	0.97	0.83	0.69	0.94	0.95	0.83	0.71	0.94	0.77	0.95	0.96	0.98	0.98	0.97	0.96	0.95	0.71	0.94	0.96	0.97
chr1	14776612	14776861	0.94	0.92	0.90	0.73	0.90	0.95	0.82	0.98	0.95	0.98	0.95	0.89	0.94	0.91	0.89	0.94	0.89	0.89	0.94	0.31	0.17	0.69	0.88	0.94	0.93	0.91	0.91	0.91	0.93	0.95	0.95	0.92	0.95	0.97	0.94	0.95	0.83	0.95	0.93
chr1	14794218	14794265	0.88	0.89	0.74	0.65	0.77	0.85	0.81	0.97	0.15	0.90	0.92	0.91	0.94	0.90	0.87	0.90	0.85	0.90	0.93	0.95	0.94	0.81	0.91	0.93	0.94	0.95	0.92	0.90	0.79	0.81	0.91	0.91	0.88	0.92	0.89	0.98	0.93	0.97	0.95
chr1	14801319	14801453	0.89	0.88	0.90	0.26	0.82	0.93	0.71	0.85	0.89	0.96	0.96	0.85	0.97	0.86	0.91	0.92	0.87	0.89	0.96	0.81	0.97	0.78	0.93	0.94	0.93	0.94	0.93	0.94	0.96	0.96	0.97	0.91	0.98	0.97	0.95	0.91	0.88	0.96	0.95
chr1	14906424	14906523	0.96	0.90	0.88	0.90	0.95	0.95	0.83	0.97	0.95	0.95	0.95	0.92	0.98	0.95	0.95	0.96	0.93	0.89	0.97	0.97	0.95	0.67	0.87	0.87	0.89	0.88	0.88	0.78	0.91	0.93	0.75	0.21	0.97	0.96	0.96	0.88	0.80	0.91	0.95
chr1	14954541	14954609	0.90	0.91	0.77	0.81	0.72	0.88	0.84	0.92	0.91	0.95	0.93	0.95	0.98	0.94	0.95	0.97	0.97	0.95	0.97	0.98	0.97	0.72	0.78	0.90	0.95	0.97	0.82	0.89	0.73	0.96	0.95	0.96	0.06	0.74	0.98	0.96	0.97	0.96	0.96
