chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr1	10706572	10706779	0.90	0.94	0.88	0.77	0.87	0.94	0.80	0.07	0.84	0.95	0.96	0.97	0.97	0.95	0.97	0.97	0.97	0.95	0.96	0.98	0.97	0.68	0.90	0.93	0.95	0.93	0.91	0.94	0.94	0.94	0.96	0.96	0.97	0.97	0.93	0.93	0.93	0.94	0.94
chr1	10820995	10821153	0.86	0.88	0.79	0.76	0.84	0.87	0.66	0.82	0.05	0.94	0.97	0.95	0.97	0.93	0.95	0.93	0.89	0.93	0.91	0.95	0.91	0.65	0.88	0.91	0.94	0.92	0.86	0.88	0.76	0.76	0.89	0.85	0.95	0.85	0.88	0.94	0.94	0.94	0.94
chr1	10957446	10957509	0.94	0.95	0.93	0.93	0.93	0.85	0.91	0.94	0.94	0.96	0.84	0.97	0.97	0.96	0.63	0.02	0.93	0.97	0.97	0.98	0.96	0.78	0.95	0.96	0.96	0.98	0.94	0.92	0.96	0.96	0.98	0.97	0.99	0.96	0.98	0.97	0.97	0.98	0.97
chr1	11046519	11046726	0.88	0.91	0.90	0.86	0.91	0.75	0.82	0.94	0.74	0.92	0.94	0.06	0.95	0.92	0.94	0.95	0.92	0.88	0.88	0.92	0.89	0.77	0.92	0.95	0.96	0.97	0.94	0.91	0.93	0.92	0.95	0.94	0.97	0.95	0.90	0.90	0.94	0.92	0.90
chr1	11046885	11047250	0.90	0.92	0.88	0.86	0.86	0.91	0.84	0.94	0.81	0.96	0.96	0.07	0.95	0.92	0.94	0.94	0.93	0.90	0.93	0.91	0.93	0.74	0.90	0.92	0.95	0.96	0.91	0.92	0.92	0.93	0.96	0.92	0.95	0.96	0.87	0.92	0.90	0.94	0.90
chr1	11143240	11144040	0.92	0.83	0.92	0.89	0.86	0.84	0.81	0.73	0.73	0.96	0.92	0.98	0.97	0.95	0.96	0.94	0.95	0.95	0.97	0.98	0.97	0.82	0.92	0.97	0.97	0.97	0.95	0.95	0.94	0.96	0.86	0.97	0.84	0.09	0.97	0.96	0.97	0.98	0.98
chr1	11179578	11179630	0.89	0.88	0.76	0.21	0.92	0.84	0.79	0.88	0.77	0.88	0.92	0.98	0.98	0.87	0.99	0.93	0.98	0.95	0.95	0.98	0.95	0.74	0.96	0.97	0.97	0.98	0.96	0.90	0.92	0.82	0.96	0.98	0.98	0.98	0.76	0.95	0.76	0.96	0.96
chr1	11206030	11206561	0.90	0.91	0.88	0.89	0.89	0.92	0.88	0.94	0.86	0.96	0.96	0.96	0.82	0.82	0.20	0.41	0.77	0.93	0.94	0.94	0.91	0.83	0.96	0.97	0.98	0.97	0.96	0.94	0.93	0.92	0.88	0.92	0.96	0.95	0.93	0.89	0.89	0.92	0.93
chr1	11846130	11846567	0.91	0.93	0.91	0.86	0.95	0.91	0.85	0.08	0.90	0.94	0.86	0.96	0.96	0.90	0.93	0.93	0.94	0.94	0.91	0.93	0.93	0.81	0.92	0.92	0.95	0.93	0.93	0.93	0.93	0.94	0.96	0.93	0.94	0.94	0.92	0.95	0.95	0.92	0.91
chr1	11846599	11847354	0.90	0.93	0.90	0.88	0.85	0.85	0.86	0.05	0.89	0.95	0.89	0.96	0.96	0.93	0.94	0.94	0.96	0.91	0.94	0.83	0.93	0.76	0.94	0.96	0.95	0.95	0.95	0.92	0.93	0.94	0.96	0.93	0.96	0.95	0.95	0.93	0.94	0.93	0.93
chr1	11989695	11989920	0.88	0.93	0.90	0.91	0.88	0.45	0.89	0.09	0.89	0.96	0.92	0.94	0.96	0.91	0.90	0.91	0.90	0.92	0.89	0.93	0.86	0.90	0.92	0.90	0.96	0.96	0.86	0.92	0.87	0.86	0.95	0.95	0.95	0.89	0.92	0.94	0.90	0.93	0.92
chr1	12000432	12000659	0.93	0.91	0.94	0.88	0.90	0.74	0.87	0.09	0.92	0.95	0.90	0.95	0.93	0.86	0.92	0.89	0.92	0.92	0.92	0.92	0.92	0.87	0.92	0.79	0.96	0.95	0.95	0.87	0.91	0.87	0.93	0.93	0.94	0.90	0.91	0.86	0.90	0.93	0.91
chr1	12034899	12035085	0.93	0.93	0.90	0.90	0.92	0.82	0.92	0.97	0.83	0.95	0.95	0.97	0.95	0.88	0.91	0.92	0.91	0.96	0.94	0.94	0.92	0.76	0.96	0.97	0.84	0.14	0.97	0.93	0.93	0.91	0.96	0.93	0.93	0.92	0.92	0.93	0.93	0.94	0.94
chr1	12177725	12177861	0.65	0.81	0.80	0.91	0.91	0.87	0.92	0.89	0.81	0.81	0.91	0.81	0.74	0.71	0.75	0.80	0.76	0.88	0.86	0.85	0.91	0.86	0.08	0.48	0.85	0.90	0.97	0.88	0.87	0.84	0.91	0.91	0.86	0.89	0.87	0.59	0.92	0.96	0.96
chr1	12499442	12499960	0.24	0.91	0.85	0.77	0.31	0.84	0.41	0.95	0.66	0.94	0.91	0.97	0.96	0.93	0.95	0.92	0.97	0.90	0.93	0.95	0.90	0.82	0.94	0.96	0.95	0.97	0.94	0.94	0.93	0.91	0.96	0.93	0.96	0.94	0.94	0.98	0.95	0.95	0.95
chr1	12574590	12574792	0.95	0.95	0.89	0.90	0.92	0.95	0.88	0.96	0.92	0.94	0.95	0.91	0.97	0.94	0.94	0.95	0.96	0.94	0.96	0.94	0.98	0.85	0.94	0.96	0.97	0.96	0.93	0.95	0.89	0.89	0.93	0.92	0.91	0.19	0.95	0.84	0.95	0.96	0.95
chr1	12585508	12585889	0.92	0.92	0.92	0.93	0.93	0.94	0.89	0.92	0.80	0.96	0.97	0.73	0.97	0.74	0.94	0.97	0.97	0.94	0.95	0.96	0.96	0.89	0.96	0.97	0.97	0.97	0.96	0.89	0.88	0.82	0.87	0.92	0.97	0.97	0.85	0.05	0.78	0.94	0.91
chr1	12666354	12666610	0.71	0.66	0.85	0.07	0.72	0.88	0.61	0.57	0.86	0.95	0.96	0.92	0.91	0.88	0.87	0.89	0.93	0.94	0.93	0.95	0.96	0.63	0.89	0.95	0.95	0.96	0.90	0.91	0.93	0.96	0.94	0.91	0.96	0.97	0.83	0.89	0.88	0.96	0.90
chr1	13575714	13575770	0.87	0.90	0.92	0.71	0.78	0.95	0.75	0.91	0.13	0.98	0.90	0.84	0.95	0.85	0.92	0.92	0.90	0.95	0.94	0.93	0.90	0.71	0.89	0.93	0.95	0.97	0.89	0.90	0.96	0.96	0.96	0.93	0.93	0.94	0.93	0.95	0.91	0.95	0.95
chr1	13711401	13711603	0.71	0.94	0.93	0.92	0.89	0.75	0.91	0.96	0.95	0.96	0.93	0.82	0.97	0.88	0.93	0.95	0.94	0.96	0.95	0.97	0.91	0.69	0.95	0.95	0.86	0.03	0.96	0.87	0.95	0.96	0.97	0.96	0.96	0.98	0.53	0.96	0.96	0.94	0.96
chr1	14715741	14715876	0.94	0.86	0.89	0.76	0.88	0.90	0.81	0.94	0.86	0.85	0.83	0.90	0.95	0.82	0.94	0.96	0.91	0.91	0.43	0.96	0.96	0.66	0.95	0.95	0.93	0.95	0.97	0.95	0.97	0.77	0.96	0.94	0.96	0.96	0.03	0.94	0.81	0.97	0.96
chr1	14768535	14768881	0.95	0.90	0.91	0.74	0.92	0.63	0.87	0.97	0.87	0.93	0.90	0.87	0.09	0.90	0.73	0.69	0.82	0.54	0.96	0.97	0.83	0.69	0.94	0.95	0.83	0.71	0.94	0.77	0.95	0.96	0.98	0.98	0.97	0.96	0.95	0.71	0.94	0.96	0.97
chr1	14776612	14776861	0.94	0.92	0.90	0.73	0.90	0.95	0.82	0.98	0.95	0.98	0.95	0.89	0.94	0.91	0.89	0.94	0.89	0.89	0.94	0.31	0.17	0.69	0.88	0.94	0.93	0.91	0.91	0.91	0.93	0.95	0.95	0.92	0.95	0.97	0.94	0.95	0.83	0.95	0.93
chr1	14801319	14801453	0.89	0.88	0.90	0.26	0.82	0.93	0.71	0.85	0.89	0.96	0.96	0.85	0.97	0.86	0.91	0.92	0.87	0.89	0.96	0.81	0.97	0.78	0.93	0.94	0.93	0.94	0.93	0.94	0.96	0.96	0.97	0.91	0.98	0.97	0.95	0.91	0.88	0.96	0.95
chr1	14954541	14954609	0.90	0.91	0.77	0.81	0.72	0.88	0.84	0.92	0.91	0.95	0.93	0.95	0.98	0.94	0.95	0.97	0.97	0.95	0.97	0.98	0.97	0.72	0.78	0.90	0.95	0.97	0.82	0.89	0.73	0.96	0.95	0.96	0.06	0.74	0.98	0.96	0.97	0.96	0.96
chr1	14976381	14976596	0.93	0.94	0.92	0.90	0.91	0.91	0.88	0.97	0.93	0.97	0.96	0.96	0.97	0.96	0.96	0.96	0.96	0.14	0.93	0.67	0.43	0.74	0.92	0.96	0.95	0.97	0.93	0.92	0.95	0.96	0.96	0.97	0.95	0.84	0.96	0.94	0.96	0.96	0.97
chr1	15065881	15065942	0.95	0.94	0.88	0.88	0.90	0.89	0.89	0.96	0.85	0.96	0.78	0.92	0.97	0.92	0.96	0.95	0.96	0.95	0.96	0.93	0.93	0.75	0.76	0.05	0.95	0.97	0.88	0.78	0.76	0.83	0.92	0.91	0.89	0.67	0.94	0.95	0.93	0.95	0.93
chr1	15065985	15066138	0.90	0.90	0.84	0.90	0.81	0.88	0.81	0.95	0.58	0.89	0.92	0.92	0.92	0.88	0.91	0.95	0.94	0.93	0.94	0.92	0.91	0.70	0.71	0.04	0.94	0.91	0.93	0.86	0.77	0.84	0.85	0.86	0.93	0.86	0.91	0.92	0.93	0.91	0.94
chr1	15357243	15357921	0.92	0.94	0.89	0.88	0.93	0.91	0.91	0.97	0.91	0.95	0.97	0.95	0.93	0.96	0.92	0.92	0.95	0.91	0.95	0.95	0.91	0.68	0.94	0.97	0.96	0.97	0.92	0.88	0.86	0.87	0.91	0.90	0.95	0.95	0.88	0.11	0.94	0.94	0.89
chr1	15439286	15440165	0.92	0.93	0.91	0.87	0.94	0.93	0.88	0.97	0.90	0.96	0.97	0.96	0.95	0.03	0.96	0.96	0.97	0.96	0.92	0.96	0.95	0.71	0.93	0.95	0.96	0.97	0.93	0.93	0.93	0.94	0.96	0.95	0.98	0.97	0.95	0.96	0.96	0.95	0.95
chr1	15440533	15441018	0.91	0.92	0.89	0.84	0.93	0.93	0.86	0.96	0.89	0.96	0.95	0.95	0.94	0.03	0.96	0.95	0.97	0.92	0.95	0.94	0.94	0.69	0.91	0.95	0.95	0.97	0.92	0.94	0.93	0.93	0.95	0.95	0.95	0.93	0.94	0.95	0.95	0.95	0.95
chr1	15441048	15441129	0.92	0.92	0.88	0.82	0.90	0.96	0.86	0.96	0.80	0.94	0.96	0.96	0.94	0.03	0.94	0.96	0.94	0.96	0.96	0.96	0.93	0.65	0.91	0.93	0.95	0.96	0.91	0.90	0.94	0.93	0.97	0.95	0.97	0.97	0.93	0.96	0.96	0.95	0.95
chr1	15441798	15441831	0.89	0.90	0.87	0.74	0.85	0.88	0.80	0.94	0.74	0.97	0.94	0.90	0.90	0.03	0.92	0.95	0.95	0.89	0.96	0.87	0.91	0.61	0.84	0.91	0.94	0.97	0.88	0.88	0.89	0.89	0.96	0.90	0.93	0.97	0.90	0.89	0.94	0.91	0.89
chr1	15449974	15450353	0.90	0.90	0.80	0.80	0.89	0.89	0.77	0.94	0.82	0.92	0.96	0.95	0.91	0.05	0.88	0.91	0.92	0.92	0.89	0.89	0.88	0.53	0.82	0.91	0.93	0.94	0.82	0.86	0.90	0.93	0.94	0.92	0.93	0.96	0.89	0.93	0.91	0.93	0.91
chr1	15450476	15451152	0.94	0.94	0.85	0.84	0.92	0.92	0.84	0.98	0.84	0.97	0.97	0.97	0.95	0.03	0.95	0.96	0.95	0.94	0.94	0.95	0.94	0.64	0.87	0.94	0.96	0.97	0.88	0.93	0.91	0.95	0.95	0.93	0.96	0.97	0.94	0.95	0.96	0.95	0.95
chr1	15451392	15452299	0.88	0.91	0.81	0.88	0.86	0.92	0.89	0.96	0.87	0.93	0.95	0.94	0.93	0.10	0.92	0.94	0.95	0.92	0.92	0.93	0.91	0.63	0.87	0.94	0.95	0.96	0.90	0.91	0.94	0.95	0.93	0.92	0.96	0.95	0.93	0.92	0.96	0.89	0.91
chr1	15456872	15457483	0.94	0.92	0.88	0.82	0.90	0.93	0.88	0.96	0.86	0.96	0.97	0.95	0.96	0.05	0.94	0.97	0.96	0.97	0.95	0.95	0.96	0.61	0.85	0.93	0.96	0.97	0.88	0.94	0.96	0.93	0.97	0.89	0.97	0.97	0.95	0.93	0.94	0.95	0.97
chr1	15458781	15458854	0.97	0.97	0.93	0.94	0.96	0.97	0.95	0.97	0.93	0.95	0.97	0.96	0.96	0.06	0.99	0.98	0.98	0.97	0.96	0.98	0.97	0.73	0.96	0.98	0.98	0.97	0.97	0.93	0.97	0.97	0.97	0.97	0.98	0.98	0.98	0.95	0.98	0.96	0.96
chr1	15459241	15459444	0.96	0.95	0.89	0.85	0.94	0.94	0.89	0.98	0.91	0.97	0.97	0.96	0.93	0.07	0.97	0.98	0.98	0.97	0.97	0.97	0.96	0.66	0.88	0.95	0.97	0.97	0.92	0.89	0.96	0.96	0.98	0.95	0.98	0.98	0.95	0.94	0.96	0.96	0.96
chr1	15472286	15472460	0.90	0.91	0.90	0.83	0.88	0.93	0.84	0.96	0.86	0.96	0.96	0.95	0.94	0.06	0.97	0.94	0.95	0.95	0.85	0.93	0.95	0.57	0.91	0.94	0.95	0.96	0.93	0.92	0.95	0.93	0.96	0.94	0.94	0.97	0.88	0.97	0.96	0.95	0.96
chr1	15474250	15474643	0.96	0.94	0.93	0.84	0.92	0.86	0.86	0.96	0.86	0.95	0.96	0.96	0.96	0.16	0.95	0.96	0.96	0.96	0.93	0.96	0.96	0.73	0.92	0.95	0.97	0.97	0.93	0.94	0.96	0.95	0.97	0.95	0.97	0.97	0.94	0.94	0.96	0.96	0.95
chr1	15476418	15477397	0.94	0.91	0.87	0.81	0.91	0.93	0.84	0.95	0.81	0.95	0.96	0.95	0.91	0.05	0.95	0.95	0.95	0.95	0.95	0.95	0.94	0.60	0.87	0.92	0.95	0.95	0.91	0.90	0.93	0.91	0.92	0.92	0.96	0.97	0.91	0.92	0.94	0.82	0.90
chr1	15495092	15495639	0.94	0.94	0.90	0.86	0.92	0.92	0.85	0.96	0.86	0.95	0.96	0.96	0.93	0.05	0.94	0.91	0.93	0.96	0.96	0.96	0.96	0.65	0.92	0.94	0.95	0.92	0.95	0.91	0.94	0.94	0.95	0.95	0.96	0.96	0.94	0.95	0.94	0.94	0.94
chr1	15495862	15496076	0.96	0.96	0.93	0.89	0.96	0.94	0.89	0.96	0.92	0.97	0.96	0.97	0.98	0.08	0.97	0.91	0.97	0.98	0.95	0.95	0.95	0.63	0.94	0.97	0.97	0.95	0.87	0.87	0.93	0.94	0.97	0.94	0.95	0.95	0.98	0.98	0.89	0.95	0.93
chr1	15702034	15702044	0.87	0.93	0.91	0.90	0.87	0.95	0.90	0.89	0.85	0.95	0.82	0.86	0.86	0.84	0.77	0.00	0.13	0.94	0.94	0.93	0.91	0.72	0.94	0.96	0.96	0.94	0.93	0.81	0.85	0.87	0.93	0.95	0.88	0.93	0.92	0.79	0.87	0.86	0.89
chr1	15704501	15704858	0.78	0.84	0.81	0.82	0.66	0.83	0.69	0.78	0.85	0.91	0.72	0.96	0.94	0.89	0.85	0.07	0.57	0.92	0.96	0.93	0.90	0.81	0.95	0.95	0.93	0.96	0.96	0.92	0.92	0.95	0.95	0.94	0.94	0.78	0.96	0.92	0.95	0.96	0.95
chr1	15792751	15792767	0.93	0.96	0.98	0.94	0.94	0.96	0.94	0.94	0.97	0.97	0.96	0.95	0.95	0.93	0.95	0.97	0.95	0.70	0.96	0.98	0.96	0.83	0.97	0.98	0.98	0.98	0.96	0.96	0.97	0.95	0.95	0.97	0.95	0.96	0.95	0.92	0.95	0.76	0.04
chr1	15892245	15892827	0.84	0.92	0.82	0.85	0.28	0.87	0.87	0.64	0.68	0.94	0.93	0.94	0.98	0.96	0.97	0.96	0.98	0.91	0.84	0.97	0.95	0.83	0.95	0.95	0.96	0.96	0.89	0.93	0.93	0.95	0.95	0.95	0.97	0.93	0.88	0.97	0.95	0.94	0.92
chr1	15939321	15939354	0.95	0.90	0.92	0.94	0.97	0.94	0.84	0.95	0.97	0.94	0.78	0.94	0.94	0.88	0.88	0.72	0.85	0.95	0.94	0.95	0.95	0.82	0.96	0.96	0.98	0.97	0.95	0.88	0.93	0.93	0.88	0.88	0.17	0.86	0.95	0.38	0.90	0.78	0.82
chr1	16343269	16343606	0.93	0.96	0.93	0.92	0.91	0.87	0.89	0.95	0.87	0.93	0.84	0.98	0.97	0.97	0.97	0.97	0.98	0.94	0.87	0.97	0.96	0.87	0.96	0.96	0.97	0.97	0.96	0.93	0.93	0.93	0.97	0.96	0.88	0.16	0.92	0.85	0.97	0.96	0.95
chr1	16634039	16634072	0.92	0.93	0.87	0.88	0.89	0.82	0.88	0.93	0.89	0.06	0.88	0.96	0.94	0.91	0.87	0.88	0.91	0.96	0.95	0.66	0.89	0.93	0.95	0.95	0.98	0.98	0.96	0.92	0.93	0.95	0.97	0.93	0.96	0.93	0.93	0.87	0.94	0.93	0.94
chr1	17065829	17065857	0.90	0.95	0.87	0.95	0.95	0.84	0.90	0.98	0.97	0.95	0.96	0.95	0.98	0.99	0.97	0.96	0.96	0.89	0.92	0.94	0.94	0.78	0.94	0.93	0.16	0.68	0.90	0.97	0.94	0.97	0.98	0.83	0.85	0.94	0.89	0.94	0.90	0.93	0.94
chr1	17398435	17398521	0.82	0.93	0.82	0.83	0.86	0.75	0.76	0.96	0.71	0.95	0.94	0.91	0.97	0.88	0.86	0.89	0.88	0.96	0.97	0.93	0.98	0.65	0.85	0.90	0.11	0.02	0.82	0.95	0.95	0.97	0.97	0.97	0.98	0.98	0.95	1.00	0.92	0.96	0.95
chr1	17406728	17406738	0.93	0.92	0.92	0.87	0.88	0.89	0.92	0.97	0.96	0.95	0.91	0.98	0.97	0.96	0.94	0.99	0.98	0.76	0.85	0.97	0.82	0.87	0.97	0.96	0.97	0.95	0.95	0.94	0.79	0.71	0.78	0.92	0.17	0.85	0.82	0.99	0.82	0.92	0.90
chr1	17670153	17670430	0.91	0.93	0.89	0.88	0.92	0.82	0.85	0.76	0.92	0.88	0.77	0.95	0.94	0.94	0.91	0.08	0.84	0.83	0.94	0.96	0.95	0.72	0.93	0.96	0.95	0.96	0.95	0.95	0.95	0.95	0.95	0.95	0.97	0.94	0.96	0.90	0.94	0.93	0.95
chr1	17732231	17732370	0.94	0.93	0.92	0.93	0.91	0.93	0.90	0.96	0.90	0.94	0.96	0.96	0.98	0.93	0.96	0.96	0.97	0.89	0.08	0.89	0.78	0.70	0.93	0.95	0.96	0.98	0.91	0.93	0.81	0.89	0.94	0.92	0.97	0.97	0.92	0.91	0.94	0.95	0.93
chr1	17761525	17761536	0.93	0.92	0.92	0.88	0.86	0.93	0.90	0.98	0.87	0.96	0.96	0.95	0.88	0.94	0.88	0.95	0.91	0.94	0.95	0.90	0.81	0.72	0.95	0.95	0.95	0.94	0.95	0.67	0.92	0.92	0.27	0.80	0.90	0.89	0.93	0.97	0.94	0.82	0.85
chr1	18256382	18256637	0.05	0.04	0.10	0.04	0.05	0.06	0.05	0.04	0.05	0.05	0.75	0.05	0.02	0.05	0.20	0.12	0.77	0.03	0.04	0.05	0.05	0.05	0.15	0.12	0.10	0.09	0.14	0.05	0.07	0.04	0.04	0.03	0.03	0.02	0.05	0.04	0.05	0.03	0.07
chr1	18479879	18479892	0.92	0.95	0.90	0.85	0.82	0.94	0.83	0.95	0.86	0.96	0.98	0.96	0.96	0.97	0.98	0.98	0.98	0.94	0.98	0.97	0.96	0.73	0.95	0.97	0.94	0.96	0.90	0.93	0.94	0.92	0.84	0.24	0.82	0.95	0.95	0.92	0.89	0.97	0.96
chr1	18589795	18589835	0.88	0.89	0.87	0.73	0.89	0.91	0.73	0.93	0.76	0.94	0.96	0.80	0.87	0.73	0.92	0.89	0.81	0.84	0.94	0.22	0.15	0.73	0.92	0.92	0.93	0.95	0.92	0.91	0.91	0.88	0.95	0.94	0.92	0.98	0.85	0.95	0.77	0.93	0.92
chr1	18886988	18887261	0.95	0.94	0.81	0.92	0.95	0.95	0.91	0.97	0.88	0.96	0.97	0.84	0.96	0.97	0.96	0.96	0.97	0.97	0.96	0.95	0.96	0.80	0.95	0.96	0.96	0.96	0.97	0.84	0.19	0.82	0.84	0.86	0.57	0.75	0.96	0.94	0.95	0.96	0.95
chr1	18893396	18893526	0.93	0.92	0.87	0.88	0.93	0.81	0.88	0.98	0.87	0.68	0.96	0.96	0.96	0.95	0.89	0.97	0.97	0.75	0.93	0.31	0.15	0.74	0.94	0.98	0.97	0.98	0.94	0.83	0.78	0.97	0.96	0.90	0.97	0.92	0.96	0.96	0.95	0.96	0.95
chr1	18952889	18952979	0.93	0.94	0.84	0.93	0.91	0.94	0.93	0.94	0.90	0.96	0.81	0.97	0.14	0.93	0.98	0.98	0.98	0.93	0.93	0.99	0.97	0.81	0.89	0.93	0.95	0.94	0.83	0.32	0.91	0.92	0.96	0.97	0.98	0.83	0.95	0.95	0.95	0.97	0.96
chr1	19006533	19006668	0.89	0.93	0.90	0.91	0.86	0.89	0.89	0.97	0.94	0.96	0.96	0.96	0.16	0.65	0.82	0.90	0.83	0.97	0.94	0.98	0.92	0.65	0.94	0.95	0.96	0.96	0.95	0.96	0.97	0.95	0.96	0.95	0.93	0.98	0.97	0.91	0.92	0.85	0.89
chr1	19286552	19286613	0.96	0.97	0.93	0.96	0.92	0.96	0.88	0.97	0.97	0.97	0.97	0.78	0.96	0.79	0.97	0.98	0.98	0.96	0.97	0.97	0.95	0.72	0.96	0.96	0.98	0.97	0.98	0.97	0.96	0.97	0.98	0.98	0.95	0.98	0.96	0.02	0.80	0.96	0.95
chr1	19325434	19325463	0.93	0.95	0.94	0.85	0.90	0.93	0.87	0.96	0.97	0.95	0.90	0.95	0.98	0.96	0.95	0.94	0.94	0.98	0.96	0.95	0.94	0.09	0.96	0.97	0.90	0.93	0.96	0.91	0.94	0.95	0.96	0.94	0.96	0.96	0.97	0.97	0.93	0.93	0.95
chr1	19325570	19325704	0.94	0.91	0.85	0.71	0.89	0.86	0.87	0.83	0.94	0.93	0.90	0.96	0.96	0.91	0.86	0.89	0.88	0.96	0.96	0.91	0.95	0.02	0.87	0.86	0.81	0.76	0.85	0.93	0.93	0.95	0.97	0.96	0.95	0.90	0.95	0.94	0.80	0.95	0.93
chr1	19325777	19325861	0.93	0.94	0.82	0.85	0.94	0.90	0.87	0.91	0.93	0.95	0.94	0.96	0.98	0.94	0.92	0.96	0.97	0.96	0.96	0.96	0.96	0.04	0.94	0.90	0.83	0.75	0.80	0.92	0.95	0.95	0.97	0.97	0.94	0.86	0.97	0.97	0.94	0.97	0.95
chr1	19377833	19378042	0.91	0.93	0.85	0.81	0.92	0.93	0.85	0.92	0.94	0.96	0.84	0.97	0.95	0.96	0.85	0.95	0.89	0.97	0.92	0.97	0.95	0.78	0.96	0.97	0.97	0.97	0.94	0.89	0.83	0.95	0.94	0.93	0.92	0.93	0.90	0.07	0.89	0.97	0.89
chr1	19447736	19447857	0.93	0.95	0.92	0.83	0.83	0.92	0.84	0.95	0.96	0.93	0.92	0.98	0.97	0.97	0.94	0.92	0.84	0.84	0.93	0.10	0.70	0.81	0.89	0.94	0.96	0.95	0.94	0.90	0.86	0.96	0.96	0.97	0.97	0.93	0.96	0.96	0.95	0.97	0.95
chr1	19560992	19561205	0.96	0.93	0.89	0.93	0.95	0.93	0.91	0.95	0.92	0.93	0.95	0.95	0.93	0.89	0.93	0.93	0.92	0.95	0.94	0.86	0.77	0.71	0.91	0.93	0.95	0.94	0.92	0.90	0.83	0.86	0.54	0.18	0.82	0.95	0.94	0.88	0.89	0.91	0.91
chr1	19984721	19984846	0.95	0.95	0.93	0.91	0.91	0.90	0.87	0.96	0.91	0.94	0.95	0.95	0.96	0.95	0.91	0.93	0.89	0.96	0.94	0.62	0.21	0.77	0.93	0.97	0.96	0.95	0.95	0.54	0.88	0.96	0.94	0.79	0.89	0.71	0.95	0.94	0.97	0.97	0.97
chr1	20029350	20029407	0.92	0.92	0.91	0.05	0.87	0.88	0.77	0.72	0.77	0.93	0.95	0.93	0.94	0.86	0.92	0.91	0.90	0.93	0.91	0.93	0.95	0.73	0.93	0.95	0.96	0.97	0.97	0.96	0.94	0.94	0.94	0.97	0.94	0.91	0.94	0.93	0.95	0.97	0.96
chr1	20029470	20029505	0.88	0.87	0.83	0.05	0.71	0.88	0.63	0.90	0.73	0.92	0.94	0.85	0.93	0.79	0.91	0.89	0.82	0.94	0.88	0.94	0.96	0.67	0.91	0.95	0.95	0.91	0.94	0.98	0.93	0.92	0.97	0.91	0.94	0.95	0.90	0.89	0.93	0.97	0.96
chr1	20526320	20526493	0.87	0.89	0.91	0.76	0.87	0.90	0.82	0.90	0.06	0.92	0.95	0.74	0.86	0.61	0.82	0.84	0.78	0.93	0.91	0.92	0.92	0.65	0.89	0.92	0.95	0.96	0.95	0.88	0.91	0.89	0.93	0.89	0.90	0.95	0.86	0.90	0.88	0.87	0.87
chr1	20532438	20532489	0.93	0.88	0.78	0.88	0.75	0.92	0.80	0.92	0.84	0.96	0.94	0.91	0.83	0.74	0.80	0.93	0.93	0.95	0.79	0.99	0.72	0.64	0.83	0.89	0.93	0.95	0.90	0.92	0.74	0.72	0.40	0.08	0.36	0.97	0.75	0.93	0.66	0.90	0.86
chr1	20875061	20875712	0.90	0.97	0.89	0.94	0.91	0.94	0.94	0.97	0.93	0.96	0.98	0.98	0.97	0.97	0.97	0.96	0.98	0.91	0.96	0.97	0.96	0.70	0.97	0.97	0.97	0.88	0.95	0.90	0.96	0.97	0.82	0.86	0.98	0.98	0.98	0.96	0.97	0.02	0.52
chr1	21246882	21247192	0.91	0.93	0.86	0.88	0.89	0.94	0.83	0.90	0.92	0.96	0.89	0.97	0.94	0.80	0.88	0.85	0.92	0.66	0.93	0.90	0.90	0.88	0.94	0.95	0.95	0.94	0.96	0.40	0.69	0.89	0.76	0.83	0.07	0.66	0.83	0.92	0.95	0.86	0.93
chr1	21366730	21366849	0.94	0.96	0.91	0.91	0.94	0.91	0.84	0.98	0.84	0.95	0.97	0.97	0.98	0.95	0.98	0.97	0.97	0.94	0.96	0.91	0.93	0.75	0.93	0.95	0.88	0.80	0.92	0.91	0.79	0.22	0.91	0.82	0.97	0.95	0.91	0.96	0.95	0.93	0.96
chr1	21617005	21617015	0.87	0.91	0.87	0.93	0.85	0.80	0.89	0.97	0.79	0.91	0.89	0.96	0.93	0.87	0.92	0.88	0.94	0.96	0.92	0.98	0.93	0.08	0.88	0.90	0.89	0.79	0.93	0.86	0.95	0.95	0.99	0.97	0.97	0.97	0.93	0.86	0.83	0.97	0.94
chr1	21687145	21688109	0.95	0.95	0.94	0.89	0.93	0.94	0.93	0.94	0.94	0.90	0.94	0.97	0.96	0.95	0.93	0.96	0.87	0.97	0.93	0.97	0.94	0.07	0.96	0.97	0.96	0.97	0.97	0.96	0.96	0.95	0.96	0.95	0.92	0.95	0.93	0.94	0.92	0.96	0.96
