chr	start
chr19	1757700
chr19	1760260
chr19	1763801
chr19	1765765
chr19	1776103
chr19	1826868
chr19	1854634
chr19	1857435
chr19	1857443
chr19	1961291
chr19	2042089
chr19	2042089
chr19	2046304
chr19	2046351
chr19	2076776
chr19	2078332
chr19	2135688
chr19	2167497
chr19	2222027
chr19	2278619
chr19	2278709
chr19	2278774
chr19	2321727
chr19	2321755
chr19	2479004
chr19	2511709
chr19	2513689
chr19	2555978
chr19	2556026
chr19	2579077
chr19	2639426
chr19	2774199
chr19	2774199
chr19	2790477
chr19	2790587
chr19	2901149
chr19	3116718
chr19	3189832
chr19	3434932
chr19	3434947
chr19	3464877
chr19	3546366
chr19	3578713
chr19	3669806
chr19	3814133
chr19	4054255
chr19	4061361
chr19	4446034
chr19	4537889
chr19	4544434
chr19	4652239
chr19	4667093
chr19	4676190
chr19	4943993
chr19	5061074
chr19	5080877
chr19	5250365
chr19	5250644
chr19	5824148
chr19	5824185
chr19	5828161
chr19	5828288
chr19	5828290
chr19	6007831
chr19	6375391
chr19	6740801
chr19	6740877
chr19	6740941
chr19	6741167
chr19	6741167
chr19	6741170
chr19	6741170
chr19	7596731
chr19	7872221
chr19	8363966
chr19	8363972
chr19	8399966
chr19	10197864
chr19	10259874
chr19	10296259
chr19	10296282
chr19	10323412
chr19	10354095
chr19	10430802
chr19	10555252
chr19	10555252
chr19	10713192
chr19	10713201
chr19	10713237
chr19	11339414
chr19	11380837
chr19	11419180
chr19	11419180
chr19	11419345
chr19	11419345
chr19	11419345
chr19	11419345
chr19	11419345
chr19	11419345
chr19	11419345
chr19	11419345
chr19	11419349
chr19	11419349
chr19	11419349
chr19	11419349
chr19	11419349
chr19	11419349
chr19	11419349
chr19	11419349
chr19	11419389
chr19	11419389
chr19	11419389
chr19	11419389
chr19	11419389
chr19	11419389
chr19	11419389
chr19	11419389
chr19	12495915
chr19	12495953
chr19	12766186
chr19	12788743
chr19	12788743
chr19	12825677
chr19	12825698
chr19	12828773
chr19	12867797
chr19	12867810
chr19	12887612
chr19	12887621
chr19	12943613
chr19	12943620
chr19	12943656
chr19	13024700
chr19	13024713
chr19	13153510
chr19	13833633
chr19	13833757
chr19	13930492
chr19	13932027
chr19	13932027
chr19	14057398
chr19	14057403
chr19	14114360
chr19	14149775
chr19	14149779
chr19	14480489
chr19	14480533
chr19	14522218
chr19	14979430
chr19	14979463
chr19	15107163
chr19	15107163
chr19	15107182
chr19	15107182
chr19	15457549
chr19	15457549
chr19	15469889
chr19	15469910
chr19	15584488
chr19	16076279
chr19	16076292
chr19	16076821
chr19	16078883
chr19	16355669
chr19	16355806
chr19	16355825
chr19	16518995
chr19	16629497
chr19	16896837
chr19	16896837
chr19	16896887
chr19	16896887
chr19	16897382
chr19	16897839
chr19	17244152
chr19	17473211
chr19	17539200
chr19	17606492
chr19	17727045
chr19	17981972
chr19	18007270
chr19	18007991
chr19	18008026
chr19	18008071
chr19	18008255
chr19	18008255
chr19	18008260
chr19	18008260
chr19	18010010
chr19	18099387
chr19	18117794
chr19	18149520
chr19	18149520
chr19	18149540
chr19	18149540
chr19	18202578
chr19	18202619
chr19	18225267
chr19	18309821
chr19	18603742
chr19	18603742
chr19	18671564
chr19	18671564
chr19	18857410
chr19	19225431
chr19	22634148
chr19	22634178
chr19	24087205
chr19	24087666
chr19	29673913
chr19	29674401
chr19	31357064
chr19	31357102
chr19	31357102
chr19	31357143
chr19	31357224
chr19	33194911
chr19	33379441
chr19	33772739
chr19	34999628
chr19	34999657
chr19	35001047
chr19	35154653
chr19	35154695
chr19	35154695
chr19	35154717
chr19	35154717
chr19	35154777
chr19	35154786
chr19	35154809
chr19	35351950
chr19	35352229
chr19	35557855
chr19	35774798
chr19	35845718
chr19	35898893
chr19	35898893
chr19	35898931
chr19	35898931
chr19	35944641
chr19	36032682
chr19	36331770
chr19	37692352
chr19	37692358
chr19	38193688
chr19	38596283
chr19	38596283
chr19	39087301
chr19	39204191
chr19	39970412
chr19	40466776
chr19	40512969
chr19	40512969
chr19	40512973
chr19	40512973
chr19	40549302
chr19	40605391
chr19	40605391
chr19	40605441
chr19	40605441
chr19	40606473
chr19	40606473
chr19	40691144
chr19	40691144
chr19	40719100
chr19	40719100
chr19	41265968
chr19	41265968
chr19	41956778
chr19	42281073
chr19	42281073
chr19	42302032
chr19	42302032
chr19	42302049
chr19	42302049
chr19	42302051
chr19	42302051
chr19	42302076
chr19	42302076
chr19	42408334
chr19	42410533
chr19	42410676
chr19	43475312
chr19	43475312
chr19	43475348
chr19	43475348
chr19	43475462
chr19	43666374
chr19	43666374
chr19	43718822
chr19	44647453
chr19	44742189
chr19	44813236
chr19	44813236
chr19	44813252
chr19	44813252
chr19	45071765
chr19	45145044
chr19	45145304
chr19	45493114
chr19	45530027
chr19	45639389
chr19	45639389
chr19	45639415
chr19	45639415
chr19	45639453
chr19	45678016
chr19	45770513
chr19	45804476
chr19	45804588
chr19	46298415
chr19	46493456
chr19	46624101
chr19	46624108
chr19	46634187
chr19	46710927
chr19	46716298
chr19	46717144
chr19	46717498
chr19	47110814
chr19	47226773
chr19	47716954
chr19	47754897
chr19	48481061
chr19	48750674
chr19	49130645
chr19	49325372
chr19	49325372
chr19	49325384
chr19	49325384
chr19	49325401
chr19	49325401
chr19	49325410
chr19	49325410
chr19	49490608
chr19	49490608
chr19	49490608
chr19	49490608
chr19	49490616
chr19	49490616
chr19	49490616
chr19	49490616
chr19	49543220
chr19	49555770
chr19	49556680
chr19	49556680
chr19	49556689
chr19	49556689
chr19	49577286
chr19	49765826
chr19	50147938
chr19	50147938
chr19	50312462
chr19	50345204
chr19	50566239
chr19	50667559
chr19	50686922
chr19	51019385
chr19	51573438
chr19	51643345
chr19	51703414
chr19	51703414
chr19	51703438
chr19	51703438
chr19	51704539
chr19	52048944
chr19	52048960
chr19	52049130
chr19	52095400
chr19	52336789
chr19	52725843
chr19	52993485
chr19	53787648
chr19	53787651
chr19	53787659
chr19	53866302
chr19	53866317
chr19	53866322
chr19	53866427
chr19	54242764
chr19	54415340
chr19	54452127
chr19	54452127
chr19	54452127
chr19	54452127
chr19	54452146
chr19	54452146
chr19	54452146
chr19	54452146
chr19	54452149
chr19	54452149
chr19	54452149
chr19	54452149
chr19	54452156
chr19	54452156
chr19	54452156
chr19	54452156
chr19	54452164
chr19	54452164
chr19	54452164
chr19	54452164
chr19	54803424
chr19	54803429
chr19	54850449
chr19	55080339
chr19	55149223
chr19	55149246
chr19	55149252
chr19	55149257
chr19	55442584
chr19	55442629
chr19	55531212
chr19	55640606
chr19	56091953
chr19	56368185
chr19	56368190
chr19	56368202
chr19	56478174
chr19	56507653
chr19	56507653
chr19	56507700
chr19	56507700
chr19	56507910
chr19	56507910
chr19	56538990
chr19	56538990
chr19	56538998
chr19	56538998
chr19	56539001
chr19	56539001
chr19	57172319
chr19	57172344
chr19	57584056
chr19	57584077
chr19	57584100
chr19	57584150
chr19	57584213
chr19	57584220
chr19	57584227
chr19	57584291
chr19	57708712
chr19	57709126
chr19	57709148
chr19	57850165
chr19	57935377
chr19	57935377
chr19	57935390
chr19	57935390
chr19	57935402
chr19	57935402
chr19	57935415
chr19	57935415
chr19	57935419
chr19	57935419
chr19	58118470
chr19	58347440
chr19	58347655
chr19	58368490
chr19	58368490
chr19	58368504
chr19	58368504
chr19	58562638
chr20	833867
chr20	844597
chr20	844625
chr20	1266071
chr20	1994726
chr20	2749842
chr20	3249014
chr20	3754078
chr20	4171169
chr20	11890727
chr20	11890727
chr20	11890727
chr20	11890736
chr20	11890736
chr20	11890736
chr20	11890748
chr20	11890748
chr20	11890748
chr20	13220284
chr20	13220284
chr20	13220284
chr20	13220284
chr20	13220284
chr20	13220284
chr20	13220284
chr20	13220284
chr20	13220292
chr20	13220292
chr20	13220292
chr20	13220292
chr20	13220292
chr20	13220292
chr20	13220292
chr20	13220292
chr20	13220297
chr20	13220297
chr20	13220297
chr20	13220297
chr20	13220297
chr20	13220297
chr20	13220297
chr20	13220297
chr20	13220307
chr20	13220307
chr20	13220307
chr20	13220307
chr20	13220307
chr20	13220307
chr20	13220307
chr20	13220307
chr20	13220333
chr20	13220333
chr20	13220333
chr20	13220333
chr20	13220333
chr20	13220333
chr20	13220333
chr20	13220333
chr20	13995447
chr20	13995447
chr20	13995447
chr20	13995450
chr20	13995450
chr20	13995450
chr20	13995460
chr20	13995460
chr20	13995460
chr20	13995471
chr20	13995471
chr20	13995471
chr20	13995480
chr20	13995480
chr20	13995480
chr20	13995497
chr20	13995497
chr20	13995497
chr20	13995497
chr20	13995497
chr20	13995544
chr20	13995544
chr20	13995544
chr20	17559916
chr20	17612796
chr20	18509016
chr20	20455241
chr20	21103779
chr20	21522514
chr20	21522514
chr20	23049805
chr20	23049809
chr20	31606089
chr20	31720637
chr20	31720637
chr20	32018065
chr20	32018113
chr20	32051502
chr20	32166989
chr20	32360408
chr20	32847176
chr20	32847176
chr20	33168137
chr20	33848553
chr20	33848585
chr20	34311965
chr20	34311978
chr20	34312000
chr20	34312033
chr20	35601489
chr20	36645530
chr20	36815872
chr20	36816109
chr20	36816155
chr20	36816157
chr20	38139584
chr20	38646426
chr20	38674453
chr20	38807073
chr20	43916076
chr20	43916088
chr20	43916152
chr20	43916154
chr20	44355813
chr20	45436839
chr20	47318482
chr20	49257574
chr20	49257618
chr20	49482711
chr20	50586813
chr20	51542621
chr20	51542621
chr20	51542969
chr20	51542997
chr20	52104590
chr20	53875670
chr20	53875670
chr20	53875709
chr20	53875709
chr20	56625090
chr20	57385464
chr20	57652230
chr20	57672246
chr20	57749170
chr20	58150815
chr20	58150817
chr20	58150820
chr20	58150831
chr20	58150843
chr20	59008231
chr20	59008273
chr20	59605186
chr20	59932116
chr20	62007422
chr20	62063623
chr20	62126294
chr20	62475965
chr20	62475965
chr20	62475965
chr20	62475965
chr20	62475973
chr20	62475973
chr20	62475973
chr20	62475973
chr20	62475976
chr20	62475976
chr20	62475976
chr20	62475976
chr20	62475980
chr20	62475980
chr20	62475980
chr20	62475980
chr20	62475983
chr20	62475983
chr20	62475983
chr20	62475983
chr20	62476492
chr20	62476492
chr20	62476505
chr20	62476505
chr20	62476529
chr20	62476529
chr20	62476695
chr20	62476706
chr20	62476721
chr20	62553282
chr20	62553309
chr20	62684092
chr20	62812399
chr20	63179272
chr20	63461149
chr20	63555773
chr20	63569497
chr20	63569501
chr20	63735067
chr20	63736536
chr20	63738957
chr20	63829941
chr20	63918006
chr20	63918032
chr20	63931495
chr20	63957234
chr20	64048360
chr20	64102133
chr21	17818312
chr21	18245556
chr21	31251958
chr21	31251990
chr21	31559158
chr21	31559622
chr21	33069986
chr21	33070044
chr21	33070071
chr21	33266333
chr21	33266357
chr21	33266808
chr21	34527150
chr21	34527150
chr21	34886126
chr21	36697021
chr21	36697038
chr21	36705173
chr21	36710313
chr21	36747619
chr21	36747619
chr21	36747645
chr21	36747645
chr21	36748049
chr21	36980814
chr21	36990425
chr21	36990425
chr21	36990425
chr21	36990425
chr21	36990425
chr21	36990425
chr21	36990427
chr21	36990427
chr21	36990427
chr21	36990427
chr21	36990427
chr21	36990427
chr21	36990442
chr21	36990442
chr21	36990442
chr21	36990442
chr21	36990442
chr21	36990442
chr21	36990454
chr21	36990454
chr21	36990454
chr21	36990454
chr21	36990454
chr21	36990454
chr21	37674121
chr21	38822754
chr21	39867288
chr21	40847006
chr21	40847038
chr21	41426667
chr21	41778271
chr21	41778271
chr21	42617360
chr21	43152952
chr21	43170540
chr21	43420240
chr21	43420240
chr21	43445884
chr21	43445884
chr21	44206608
chr21	44293821
chr21	44293821
chr21	44293821
chr21	44293821
chr21	44293836
chr21	44293836
chr21	44293836
chr21	44293836
chr21	44905938
chr21	44948137
chr21	44948175
chr21	44956579
chr21	44958439
chr21	44958453
chr21	44968247
chr21	45287097
chr21	45381342
chr21	45425195
chr21	45425245
chr21	45440069
chr21	45460365
chr21	45482350
chr21	45537530
chr21	46031697
chr21	46155584
chr21	46155590
chr21	46155633
chr21	46393110
chr21	46424098
chr21	46425696
chr21	46425949
chr21	46652833
chr22	17793034
chr22	19755506
chr22	19766602
chr22	19766602
chr22	19766602
chr22	19766728
chr22	19766728
chr22	19978011
chr22	19978011
chr22	20086005
chr22	21623308
chr22	21651730
chr22	21652116
chr22	21934101
chr22	21934136
chr22	21938746
chr22	21938746
chr22	21953023
chr22	22508566
chr22	23459291
chr22	23563395
chr22	23566589
chr22	23839025
chr22	23839025
chr22	23839025
chr22	24426834
chr22	24494826
chr22	24494841
chr22	24494843
chr22	24494846
chr22	24494863
chr22	24494865
chr22	24806119
chr22	26487674
chr22	27793882
chr22	29045772
chr22	30243990
chr22	30607140
chr22	30607160
chr22	30607296
chr22	30802737
chr22	30940798
chr22	30940798
chr22	31293845
chr22	35298377
chr22	35617628
chr22	35617631
chr22	35617661
chr22	36454960
chr22	37024413
chr22	37149383
chr22	37818972
chr22	37825088
chr22	38205318
chr22	38710447
chr22	38758586
chr22	39231684
chr22	39231781
chr22	39242087
chr22	39523062
chr22	39523062
chr22	39662145
chr22	39662288
chr22	39994953
chr22	40021534
chr22	41234978
chr22	41925083
chr22	42143476
chr22	42870102
chr22	42946932
chr22	44703027
chr22	44752349
chr22	45323295
chr22	45867327
chr22	45971737
chr22	46053581
chr22	46053618
chr22	46058132
chr22	46076688
chr22	46287380
chr22	46289575
chr22	46576604
chr22	46658170
chr22	46658170
chr22	46658251
chr22	46658251
chr22	48668700
chr22	48689279
chr22	48902068
chr22	48902110
chr22	49829925
chr22	49923253
chr22	50206326
chr22	50251723
chr22	50251737
chr22	50287176
chr22	50287180
chr22	50460012
chr22	50473877
chr22	50474126
chr22	50474126
chr22	50474126
chr22	50542692
chr22	50542977
chr22	50627714
