acc,chr,pos
cg25594549,chr19,16740308
cg19331221,chr15,90728027
cg18569141,chr15,90727995
cg16439823,chr15,90728020
cg09942210,chr12,124965227
cg05507654,chr16,88509857
cg10509607,chr14,99658541
cg00982136,chr2,201726139
cg26077811,chr11,119232263
cg25843651,chr15,86329602
cg03419014,chr21,38362742
cg14785464,chr21,38362725
cg06167719,chr21,38362727
cg09037712,chr21,38362754
cg18215449,chr12,66089473
cg24287110,chr10,3824687
cg17790605,chr4,44451526
cg26401541,chr6,91078974
cg19733736,chr12,56115029
cg18842353,chr13,97794052
cg22365240,chr2,105374995
cg16278496,chr14,98444476
cg11798182,chr14,98444513
cg26269881,chr3,5023310
cg00270878,chr11,64334217
cg19980260,chr3,171858472
cg15838914,chr12,6580497
cg18856478,chr1,43814358
cg19442545,chr10,75533431
cg15838173,chr10,75533400
cg07438103,chr11,47175143
cg01269537,chr16,70415514
cg02337825,chr5,180480982
cg00704305,chr6,127664950
cg11026333,chr7,150020269
cg22298430,chr17,5404330
cg27230784,chr17,5404337
cg00050152,chr5,180479829
cg22298430,chr17,5404330
cg27230784,chr17,5404337
cg12610207,chr12,114833950
cg05065572,chr12,114833912
cg08151857,chr17,46691820
cg20291436,chr4,111539352
cg14609025,chr1,119550983
cg07696033,chr11,44326410
cg01270001,chr7,150020401
cg14673387,chr10,47008185
cg12043818,chr10,47008202
cg09385093,chr2,119607885
cg05401764,chr3,157815808
cg23625715,chr1,976172
cg01150641,chr1,976168
cg22773661,chr4,48492225
cg04549333,chr11,44325823
cg15141467,chr1,155035375
cg00585901,chr1,155035388
cg08455275,chr8,145047979
cg00886954,chr8,145047713
cg12378888,chr4,4867102
cg22747076,chr12,54447873
cg01697719,chr22,19754125
cg18671949,chr17,5404581
cg17466857,chr7,27225528
cg10657141,chr7,27225543
cg25901381,chr7,27225485
cg22717014,chr4,111542473
cg16184803,chr4,111542444
cg10107434,chr2,177021899
cg01425666,chr7,5468436
cg08940511,chr2,241922778
cg22122410,chr3,128212269
cg19638477,chr3,128212273
cg09888562,chr16,54318314
cg02087954,chr7,100609534
cg21890551,chr14,62035585
cg14781521,chr3,129063090
cg03580106,chr16,89283057
cg06550177,chr7,5469535
cg25916282,chr2,177023760
cg18944451,chr2,177023716
cg03709091,chr6,48036409
cg15316660,chr21,38119920
cg09556952,chr21,38119946
cg26985666,chr11,35441088
cg11986813,chr10,43429144
cg12426196,chr1,161008826
cg13906823,chr1,161008824
cg24161057,chr1,161008811
cg01519253,chr12,114886463
cg14249348,chr4,48492304
cg18342279,chr4,48492344
cg26222311,chr1,976227
cg12426196,chr1,161008826
cg13906823,chr1,161008824
cg24161057,chr1,161008811
cg05848863,chr7,16794078
cg23932491,chr10,119295056
cg12602409,chr2,177039568
cg24761867,chr5,138728704
cg01054755,chr5,138728685
cg15628956,chr12,53448234
cg08382235,chr22,19754251
cg14417498,chr1,165322199
cg15141467,chr1,155035375
cg00585901,chr1,155035388
cg26942121,chr11,8832203
cg08451832,chr10,119310964
cg11224624,chr8,145049280
cg27250236,chr6,48036617
cg24035447,chr6,48036613
cg23618440,chr6,48036605
cg09816507,chr6,48036584
cg00457913,chr6,48036603
cg27180868,chr1,161008750
cg17160984,chr10,131765778
cg07724977,chr11,35441198
cg24859937,chr8,38411708
cg04458368,chr8,38411682
cg11731300,chr1,161008542
cg14377596,chr1,201709135
cg09494609,chr12,53448180
cg25021051,chr12,53448178
cg13153394,chr3,45209196
cg19092164,chr3,45209187
cg15697476,chr6,32055474
cg09996288,chr6,32055517
cg17001689,chr6,32055525
cg02740950,chr6,32055534
cg08964780,chr7,27209463
cg18418335,chr19,2042088
cg10256219,chr17,44270511
cg12426196,chr1,161008826
cg13906823,chr1,161008824
cg24161057,chr1,161008811
cg09899173,chr8,1765336
cg09177567,chr8,1765312
cg11998141,chr8,1765309
cg25673948,chr8,1765296
cg26990102,chr2,119606746
cg01145709,chr7,10979247
cg01796166,chr14,95239586
cg19870698,chr14,95239570
cg25644556,chr7,27209582
cg21183329,chr9,124976219
cg27136994,chr15,81426534
cg27045999,chr15,81426544
cg27419860,chr15,81426477
cg26546864,chr15,81426434
cg16842767,chr2,88316858
cg07669260,chr2,88316847
cg09494609,chr12,53448180
cg25021051,chr12,53448178
cg14834267,chr1,201617847
cg16517702,chr1,201617853
cg04705435,chr11,17411270
cg01579535,chr12,54447292
cg02264990,chr12,54447243
cg03923561,chr12,54447220
cg09720701,chr12,54447283
cg05001964,chr16,54318808
cg08279075,chr16,54318772
cg16023122,chr1,201708836
cg12690127,chr12,7055683
cg23193870,chr12,7055657
cg16063747,chr10,119294173
cg20967139,chr12,54785055
cg03946762,chr12,54785043
cg07995179,chr6,85484287
cg03003689,chr1,156674970
cg16620392,chr10,131765379
cg01283201,chr5,77806169
cg12610207,chr12,114833950
cg05065572,chr12,114833912
cg13506653,chr4,54965863
cg21905630,chr4,54965904
cg23735712,chr4,40858984
cg05020685,chr4,40858965
cg05894734,chr4,40859249
cg06485940,chr4,40859293
cg06456154,chr10,119310356
cg15526081,chr10,119310404
cg14149007,chr19,47219555
cg15524063,chr1,43832916
cg25385412,chr1,43832951
cg05401447,chr7,100728731
cg06772157,chr7,100728711
cg13892980,chr15,40545143
cg11939465,chr15,40545224
cg18097281,chr15,40545145
cg12635019,chr15,40545175
cg04305879,chr15,40545215
cg23864632,chr19,47220401
cg12258919,chr16,2521473
cg15524063,chr1,43832916
cg25385412,chr1,43832951
cg26385074,chr7,100816740
cg05068428,chr15,40545296
cg01036164,chr15,40545324
cg04812615,chr15,40545326
cg13892980,chr15,40545143
cg18097281,chr15,40545145
cg12635019,chr15,40545175
cg24940138,chr17,41363741
cg21211480,chr17,41363774
cg15026277,chr17,41363789
cg19548479,chr17,41363737
cg24940138,chr17,41363741
cg21211480,chr17,41363774
cg15026277,chr17,41363789
cg00500522,chr12,57504387
cg24804544,chr7,6544107
cg26721700,chr19,35645598
cg09386954,chr19,35645620
cg22194948,chr2,43447139
cg05327835,chr4,996175
cg18732064,chr14,23356059
cg08230695,chr19,47220755
cg01579950,chr11,64481018
cg22409276,chr15,40763763
cg18477204,chr14,70038884
cg02380334,chr14,70038925
cg14280424,chr21,34639113
cg18201077,chr2,7017787
cg14217558,chr1,3087734
cg20154143,chr1,3087709
cg12536502,chr19,46142673
cg07749923,chr19,46142711
cg07804711,chr19,46142647
cg25548415,chr8,145016475
cg13892980,chr15,40545143
cg18097281,chr15,40545145
cg12635019,chr15,40545175
cg05330668,chr14,24836090
cg03577460,chr14,24836084
cg01914455,chr7,77649564
cg04976780,chr7,77649540
cg14506834,chr17,72209198
cg19598544,chr17,72209156
cg24940138,chr17,41363741
cg21211480,chr17,41363774
cg15026277,chr17,41363789
cg19548479,chr17,41363737
cg21185826,chr17,47979513
cg09456094,chr2,231280878
cg11702456,chr2,231280907
cg11827097,chr2,231280903
cg14689219,chr17,58217357
cg18222083,chr17,41364007
cg10504751,chr16,56390830
cg15892785,chr1,6309343
cg05473804,chr1,6309300
cg03529908,chr1,2478089
cg03148231,chr15,89954845
cg03650397,chr6,159239229
cg01240734,chr10,71892593
cg09456094,chr2,231280878
cg11702456,chr2,231280907
cg11827097,chr2,231280903
cg24210478,chr20,62733486
cg08967106,chr17,35014412
cg00371418,chr17,35014438
cg16860694,chr19,35645689
cg11260421,chr19,35645680
cg10227705,chr19,35645712
cg15844835,chr5,141031142
cg09904383,chr5,141031125
cg08742288,chr5,141031147
cg12927498,chr5,141031122
cg12471950,chr11,5706401
cg05122965,chr11,5706362
cg01799588,chr11,5706381
cg22125968,chr13,43566472
cg01536987,chr13,43566492
cg04537567,chr6,99296068
cg14511665,chr17,62773096
cg12137286,chr19,55953996
cg08918013,chr19,55953951
cg23589045,chr1,51983759
cg11026555,chr12,124247223
cg25814383,chr19,19336240
cg04313875,chr17,1553202
cg19411214,chr17,43325316
cg25533943,chr17,43325323
cg10308906,chr15,89954991
cg18021161,chr15,76440448
cg24740818,chr15,76440405
cg08557928,chr15,76440443
cg18765439,chr11,65343343
cg02532488,chr11,65343341
cg15217978,chr11,65343330
cg18209835,chr7,6543114
cg03657573,chr3,182972326
cg07648238,chr12,6493264
cg10452531,chr12,6493278
cg08740698,chr12,6493270
cg17167852,chr1,55505189
cg09072162,chr1,55505180
cg25957967,chr1,55505148
cg15844835,chr5,141031142
cg09904383,chr5,141031125
cg08742288,chr5,141031147
cg12927498,chr5,141031122
cg08658621,chr10,133999287
cg24498031,chr15,40545050
cg01608788,chr22,45098907
cg20301722,chr1,43833891
cg08936794,chr1,43833873
cg15844835,chr5,141031142
cg09904383,chr5,141031125
cg08742288,chr5,141031147
cg12927498,chr5,141031122
cg17129986,chr17,49022021
cg04689080,chr22,46263207
cg08659394,chr16,67184918
cg05527491,chr16,67184945
cg06212637,chr16,67184953
cg23696132,chr19,46273771
cg22451358,chr17,55938871
cg10951120,chr20,48099248
cg20107759,chr19,12936491
cg07583894,chr19,12936512
cg22125968,chr13,43566472
cg01536987,chr13,43566492
cg12536502,chr19,46142673
cg07804711,chr19,46142647
cg00846114,chr16,67678846
cg03314195,chr16,67678826
cg11831003,chr11,5646029
cg24008544,chr17,41363899
cg03049782,chr17,41363891
cg25361023,chr12,54133653
cg10129665,chr12,54133618
cg22397520,chr1,43833587
cg24838029,chr1,43833615
cg24729481,chr1,43833600
cg10520349,chr10,3871234
cg15346168,chr14,24836194
cg25076767,chr14,24836148
cg17521583,chr4,129474618
cg07174665,chr4,129474594
cg01937701,chr14,24422872
cg05054115,chr14,24422837
cg25678052,chr8,145016627
cg08384314,chr6,30711680
cg20178172,chr6,30711655
cg17389738,chr6,30711642
cg19006429,chr6,30043325
cg22105332,chr6,30043293
cg05853632,chr6,30043273
cg10927841,chr2,26407743
cg26360792,chr2,43019997
cg27299406,chr2,43020013
cg00765428,chr21,34638638
cg07325233,chr21,34638662
cg19333963,chr19,1467979
cg03306486,chr19,1467952
cg01855735,chr3,101546709
cg26284390,chr3,101546697
cg09463900,chr19,12939587
cg19333963,chr19,1467979
cg03306486,chr19,1467952
cg10094078,chr19,1467925
cg18345115,chr19,10541478
cg22152407,chr20,23030446
cg25397597,chr20,23030442
cg03710719,chr19,36389795
cg27297851,chr19,36389833
cg15090202,chr1,26687087
cg04089426,chr11,65307791
cg01778114,chr2,216877947
cg12620499,chr2,216877984
cg11224362,chr1,40041493
cg23693289,chr8,27183097
cg27118059,chr21,32931471
cg13341720,chr19,6740888
cg06154084,chr10,102792249
cg17952661,chr1,145395753
cg04221886,chr2,44059094
cg02066638,chr16,87943038
cg07993547,chr19,18210197
cg23511432,chr5,137610255
cg02288341,chr5,137610226
cg16147221,chr4,10020634
cg21663580,chr6,43044771
cg19091677,chr4,174255518
cg11186122,chr4,174255494
cg07003632,chr14,100259329
cg14185025,chr14,100259341
cg04884842,chr14,75643078
cg18224445,chr1,223900693
cg16549711,chr1,208041887
cg11037818,chr1,208041879
cg22286978,chr19,58858806
cg05657618,chr2,233792732
cg04920951,chr11,67351271
cg15273066,chr12,49525133
cg13974409,chr11,65292307
cg10628098,chr11,65292300
cg03705926,chr19,6740952
cg11036831,chr10,82116382
cg11854806,chr10,82116365
cg13087076,chr10,82116405
cg16771783,chr10,82116392
cg03805475,chr22,46972501
cg22220467,chr19,42806228
cg00524108,chr19,42806203
cg04681368,chr19,42806184
cg10632000,chr19,42806201
cg09897416,chr1,149859252
cg11802864,chr11,65308245
cg02454890,chr15,90544015
cg00478874,chr6,33396235
cg18466911,chr6,33396263
cg11901544,chr6,33396247
cg03505346,chr6,33396225
cg06681810,chr6,33396295
cg24852032,chr6,33396223
cg04739306,chr7,100230781
cg05993306,chr5,137090649
cg01778114,chr2,216877947
cg12620499,chr2,216877984
cg03077836,chr2,9347292
cg20424833,chr5,176829639
cg11872300,chr19,42785225
cg26517849,chr11,2161141
cg10037494,chr11,2161135
cg05452899,chr11,2161133
cg01667319,chr11,2161128
cg05859777,chr11,2161102
cg15264710,chr6,33396168
cg23157971,chr6,33396160
cg22076972,chr19,6740812
cg03451296,chr14,105940391
cg23411981,chr14,105940377
cg09276315,chr19,47614071
cg15346168,chr14,24836194
cg25076767,chr14,24836148
cg26705574,chr14,24836219
cg00054525,chr16,88717587
cg08177833,chr16,88717537
cg06410591,chr19,6741181
cg13860006,chr19,6741178
cg07981910,chr9,124461412
cg05896042,chr19,11450090
cg15468521,chr10,102883343
cg16348316,chr2,128181325
cg09747827,chr2,128181313
cg05009389,chr15,90208810
cg11688275,chr8,128750871
cg18303215,chr2,44059003
cg12137206,chr10,113943397
cg04879832,chr16,88717456
cg08843517,chr16,88717464
cg03125427,chr16,88717482
cg03710719,chr19,36389795
cg27297851,chr19,36389833
cg01000657,chr19,24270468
cg19670286,chr5,137610127
cg19155007,chr3,183543564
cg09738156,chr3,183543587
cg08125401,chr15,74726457
cg26437123,chr15,74726423
cg06263834,chr15,74726469
cg00478874,chr6,33396235
cg18466911,chr6,33396263
cg11901544,chr6,33396247
cg03505346,chr6,33396225
cg24852032,chr6,33396223
cg10734734,chr19,58859021
cg19091677,chr4,174255518
cg11186122,chr4,174255494
cg07003632,chr14,100259329
cg14185025,chr14,100259341
cg11714334,chr22,39638092
cg16206460,chr19,15580700
cg07931411,chr19,15580721
cg26271110,chr1,206730630
cg12773325,chr11,2160560
cg18087943,chr11,2160540
cg12614029,chr11,2160564
cg14608156,chr11,2160554
cg04879832,chr16,88717456
cg08843517,chr16,88717464
cg03125427,chr16,88717482
cg07987843,chr12,3309495
cg13139203,chr11,63581631
cg26170066,chr6,31794759
cg19609502,chr22,40390957
cg20385508,chr2,128180829
cg04571847,chr19,24270007
cg08125719,chr1,205012449
cg09100988,chr11,66725961
cg12773325,chr11,2160560
cg18087943,chr11,2160540
cg12614029,chr11,2160564
cg14608156,chr11,2160554
cg03787864,chr16,88717134
cg21107197,chr14,51027861
cg26386472,chr12,122277360
cg16809962,chr16,21566263
cg14514032,chr2,74725206
cg21429745,chr2,74725208
cg12258307,chr21,32931935
cg02672397,chr16,87943158
cg10110271,chr16,87943182
cg03900851,chr8,67351768
cg23754431,chr11,69258364
cg24129382,chr3,119529158
cg25562664,chr3,119529148
cg12837552,chr17,17687422
cg26703661,chr15,90208915
cg07873178,chr11,65307616
cg00992153,chr8,22456121
cg03934689,chr8,22456092
cg05304177,chr3,134083080
cg00054525,chr16,88717587
cg08177833,chr16,88717537
cg06410591,chr19,6741181
cg13860006,chr19,6741178
cg22220467,chr19,42806228
cg00524108,chr19,42806203
cg04681368,chr19,42806184
cg10632000,chr19,42806201
cg05795596,chr4,154170783
cg22359388,chr4,154170822
cg12296532,chr17,79482181
cg02682457,chr6,152623387
cg05917732,chr6,152623304
cg14324370,chr2,177042789
cg20678442,chr1,244893503
cg12023625,chr6,152623479
cg20389472,chr2,171568526
cg10830145,chr5,87440121
cg19235339,chr10,90342899
cg13092806,chr2,177043255
cg08718097,chr1,23668792
cg23141355,chr3,44063593
cg11416243,chr10,11207907
cg08154437,chr19,17008650
cg16911981,chr7,70061135
cg16589135,chr3,44063404
cg09853371,chr4,57522145
cg24771349,chr3,187457475
cg03511806,chr5,66124801
cg05966978,chr10,11207437
cg05627029,chr10,122708532
cg11282936,chr19,17007648
cg24548833,chr19,17007698
cg11282936,chr19,17007648
cg24548833,chr19,17007698
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg11861709,chr10,90343220
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg08193650,chr2,43451868
cg16876647,chr2,43451842
cg27428578,chr15,28983731
cg00765312,chr12,85674694
cg11857997,chr5,3591992
cg17215170,chr2,111874943
cg15680720,chr2,171568412
cg21126344,chr17,70119120
cg17775621,chr10,11206838
cg12178980,chr10,11206870
cg11482422,chr10,11206813
cg25761326,chr10,11206792
cg26150462,chr10,11206868
cg10800833,chr4,57521657
cg11242791,chr19,10406958
cg16911349,chr19,10406935
cg06907708,chr19,18336077
cg08554295,chr5,59189934
cg12436377,chr5,87440296
cg09451457,chr5,87440246
cg07040834,chr3,44063541
cg03012726,chr7,113722758
cg21601919,chr5,170877932
cg09874289,chr19,17008193
cg09384411,chr3,44063756
cg01064265,chr16,55363058
cg12602409,chr2,177039568
cg17775621,chr10,11206838
cg11482422,chr10,11206813
cg25761326,chr10,11206792
cg04249706,chr10,11206772
cg23976499,chr10,11207527
cg08193650,chr2,43451868
cg16876647,chr2,43451842
cg13729210,chr5,3606561
cg11482422,chr10,11206813
cg25761326,chr10,11206792
cg04249706,chr10,11206772
cg04933208,chr1,29586414
cg26884027,chr1,29586418
cg13294849,chr3,181441571
cg11487526,chr17,6358928
cg08928882,chr8,77593362
cg21845953,chr8,77593360
cg03152288,chr2,177042942
cg03859732,chr15,42500737
cg14774557,chr15,42500697
cg21968580,chr1,78470640
cg17760391,chr5,66124501
cg09728102,chr5,66124492
cg01406988,chr2,66662810
cg17775621,chr10,11206838
cg12178980,chr10,11206870
cg26150462,chr10,11206868
cg17775621,chr10,11206838
cg11482422,chr10,11206813
cg25761326,chr10,11206792
cg04249706,chr10,11206772
cg20396510,chr5,66124588
cg13695535,chr5,66124603
cg10629165,chr5,66124563
cg00907427,chr1,23668691
cg07189332,chr5,87439075
cg27305704,chr1,8002635
cg24852548,chr4,57522632
cg22413388,chr22,46367617
cg25383503,chr19,18714552
cg18892808,chr10,11207969
cg09355771,chr2,177043147
cg01524174,chr17,70119015
cg05039004,chr1,29586299
cg17053963,chr3,44063832
cg02227919,chr2,171569132
cg05301383,chr2,171569144
cg13686615,chr2,71503742
cg01579289,chr2,71503740
cg11099041,chr3,119041385
cg07794554,chr3,119041383
cg06766427,chr17,12877546
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg11861709,chr10,90343220
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg04718845,chr6,152623094
cg13421439,chr18,21199515
cg04812509,chr10,90342738
cg13283691,chr2,197852904
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg18447772,chr7,27205224
cg16104915,chr7,27205217
cg21001184,chr7,27205262
cg12600174,chr7,27205230
cg25896644,chr11,116371487
cg20396510,chr5,66124588
cg13695535,chr5,66124603
cg10629165,chr5,66124563
cg23060646,chr3,9904411
cg01317772,chr16,55405200
cg20396510,chr5,66124588
cg13695535,chr5,66124603
cg10629165,chr5,66124563
cg17278864,chr17,12877321
cg17775621,chr10,11206838
cg12178980,chr10,11206870
cg26150462,chr10,11206868
cg01697719,chr22,19754125
cg06585708,chr5,3602413
cg26991199,chr1,24307153
cg00642306,chr19,14168215
cg11894951,chr19,14168210
cg02016130,chr4,53578359
cg07074543,chr3,119041529
cg03323696,chr5,59189120
cg08466792,chr5,3603227
cg05916707,chr14,37058256
cg11641791,chr17,38821429
cg23776012,chr17,38821403
cg10050661,chr17,38821420
cg12029804,chr17,38821390
cg03804272,chr5,59189375
cg03061122,chr17,42392559
cg23748923,chr17,2628248
cg20402552,chr13,28397359
cg15138883,chr2,219849135
cg23837867,chr2,219849133
cg19105122,chr7,75896889
cg20979233,chr8,54790841
cg22975160,chr19,43979614
cg11452571,chr19,43979464
cg08651867,chr19,43979500
cg10001282,chr10,71333478
cg05956462,chr3,127175400
cg00385863,chr1,41847974
cg20724810,chr3,182897196
cg11088422,chr17,42392697
cg01122302,chr17,42392668
cg27537203,chr1,38513245
cg00523012,chr19,13264324
cg05974816,chr2,1858740
cg04674803,chr13,28395390
cg00794178,chr3,182897283
cg08794939,chr16,88521230
cg16596102,chr1,166134346
cg10188897,chr17,42392436
cg02899346,chr19,45996372
cg19716433,chr14,103589780
cg11990562,chr11,67806526
cg04525491,chr2,8823683
cg20495404,chr2,8823649
cg00473416,chr3,127176006
cg25660386,chr3,13009126
cg05278650,chr3,13009132
cg13612175,chr14,69259241
cg25660386,chr3,13009126
cg05278650,chr3,13009132
cg08134631,chr11,61355317
cg14758218,chr11,65193528
cg17323383,chr3,182896670
cg04547244,chr7,25019044
cg14262681,chr20,21084420
cg00438215,chr19,7937107
cg17768491,chr19,41018876
cg12248614,chr19,41018880
cg01660473,chr13,28395757
cg08603188,chr13,28395728
cg25546248,chr13,28395783
cg12396325,chr8,105235606
cg10696085,chr12,50444522
cg17017152,chr1,61547389
cg08037935,chr1,61547340
cg15125763,chr2,215275838
cg05737526,chr18,3454175
cg01660473,chr13,28395757
cg08603188,chr13,28395728
cg12899157,chr18,3452302
cg15555970,chr18,3452317
cg21164232,chr18,3452359
cg10678427,chr3,127176163
cg18937330,chr4,80994550
cg07985890,chr11,65190999
cg13690864,chr10,100993938
cg18577511,chr10,100993965
cg11088422,chr17,42392697
cg01122302,chr17,42392668
cg00290994,chr1,41848739
cg01184784,chr2,8823756
cg09411730,chr11,65190946
cg19027852,chr19,17717301
