acc,chr,pos
cg12128828,chr14,90697698
cg25594549,chr19,16629497
cg19331221,chr15,90184795
cg18569141,chr15,90184763
cg16439823,chr15,90184788
cg09942210,chr12,124480681
cg05507654,chr16,88443449
cg10509607,chr14,99192204
cg00982136,chr2,200861416
cg26077811,chr11,119361553
cg25843651,chr15,85786371
cg03419014,chr21,36990442
cg14785464,chr21,36990425
cg06167719,chr21,36990427
cg09037712,chr21,36990454
cg18215449,chr12,65695693
cg24287110,chr10,3782495
cg17790605,chr4,44449509
cg26401541,chr6,90369255
cg19733736,chr12,55721245
cg18842353,chr13,97141798
cg22365240,chr2,104758537
cg16278496,chr14,97978139
cg11798182,chr14,97978176
cg26269881,chr3,4981625
cg00270878,chr11,64566745
cg19980260,chr3,172140682
cg15838914,chr12,6471331
cg18856478,chr1,43348687
cg19442545,chr10,73773673
cg15838173,chr10,73773642
cg07438103,chr11,47153592
cg01269537,chr16,70381611
cg02337825,chr5,181053982
cg00704305,chr6,127343805
cg11026333,chr7,150323180
cg22298430,chr17,5501010
cg27230784,chr17,5501017
cg00050152,chr5,181052829
cg22298430,chr17,5501010
cg27230784,chr17,5501017
cg12610207,chr12,114396145
cg05065572,chr12,114396107
cg08151857,chr17,48614458
cg20291436,chr4,110618196
cg14609025,chr1,119008360
cg07696033,chr11,44304860
cg01270001,chr7,150323312
cg14673387,chr10,46541430
cg12043818,chr10,46541413
cg09385093,chr2,118850309
cg05401764,chr3,158098019
cg23625715,chr1,1040792
cg01150641,chr1,1040788
cg22773661,chr4,48490208
cg04549333,chr11,44304273
cg15141467,chr1,155062899
cg00585901,chr1,155062912
cg08455275,chr8,143973811
cg00886954,chr8,143973545
cg12378888,chr4,4865375
cg22747076,chr12,54054089
cg01697719,chr22,19766602
cg18671949,chr17,5501261
cg17466857,chr7,27185909
cg10657141,chr7,27185924
cg25901381,chr7,27185866
cg22717014,chr4,110621317
cg16184803,chr4,110621288
cg10107434,chr2,176157171
cg01425666,chr7,5428805
cg08940511,chr2,240983361
cg22122410,chr3,128493426
cg19638477,chr3,128493430
cg09888562,chr16,54284402
cg21890551,chr14,61568867
cg14781521,chr3,129344247
cg03580106,chr16,89216649
cg06550177,chr7,5429904
cg25916282,chr2,176159032
cg18944451,chr2,176158988
cg03709091,chr6,48068673
cg15316660,chr21,36747619
cg09556952,chr21,36747645
cg26985666,chr11,35419541
cg11986813,chr10,42933696
cg12426196,chr1,161039036
cg13906823,chr1,161039034
cg24161057,chr1,161039021
cg01519253,chr12,114448658
cg14249348,chr4,48490287
cg18342279,chr4,48490327
cg26222311,chr1,1040847
cg12426196,chr1,161039036
cg13906823,chr1,161039034
cg24161057,chr1,161039021
cg05848863,chr7,16754453
cg23932491,chr10,117535545
cg12602409,chr2,176174840
cg24761867,chr5,139393015
cg01054755,chr5,139392996
cg15628956,chr12,53054450
cg08382235,chr22,19766728
cg14417498,chr1,165352962
cg15141467,chr1,155062899
cg00585901,chr1,155062912
cg26942121,chr11,8810656
cg08451832,chr10,117551453
cg11224624,chr8,143975112
cg27250236,chr6,48068881
cg24035447,chr6,48068877
cg23618440,chr6,48068869
cg09816507,chr6,48068848
cg00457913,chr6,48068867
cg27180868,chr1,161038960
cg17160984,chr10,129967514
cg07724977,chr11,35419651
cg24859937,chr8,38554190
cg04458368,chr8,38554164
cg11731300,chr1,161038752
cg14377596,chr1,201740007
cg09494609,chr12,53054396
cg25021051,chr12,53054394
cg13153394,chr3,45167704
cg19092164,chr3,45167695
cg15697476,chr6,32087697
cg09996288,chr6,32087740
cg17001689,chr6,32087748
cg02740950,chr6,32087757
cg08964780,chr7,27169844
cg18418335,chr19,2042089
cg10256219,chr17,46193145
cg12426196,chr1,161039036
cg13906823,chr1,161039034
cg24161057,chr1,161039021
cg09899173,chr8,1817170
cg09177567,chr8,1817146
cg11998141,chr8,1817143
cg25673948,chr8,1817130
cg26990102,chr2,118849170
cg01145709,chr7,10939620
cg01796166,chr14,94773249
cg19870698,chr14,94773233
cg25644556,chr7,27169963
cg21183329,chr9,122213940
cg27136994,chr15,81134193
cg27045999,chr15,81134203
cg27419860,chr15,81134136
cg26546864,chr15,81134093
cg16842767,chr2,88017339
cg07669260,chr2,88017328
cg09494609,chr12,53054396
cg25021051,chr12,53054394
cg14834267,chr1,201648719
cg16517702,chr1,201648725
cg04705435,chr11,17389723
cg01579535,chr12,54053508
cg02264990,chr12,54053459
cg03923561,chr12,54053436
cg09720701,chr12,54053499
cg05001964,chr16,54284896
cg08279075,chr16,54284860
cg16023122,chr1,201739708
cg12690127,chr12,6946520
cg23193870,chr12,6946494
cg16063747,chr10,117534662
cg20967139,chr12,54391271
cg03946762,chr12,54391259
cg07995179,chr6,84774569
cg03003689,chr1,156705178
cg16620392,chr10,129967115
cg01283201,chr5,78510346
cg12610207,chr12,114396145
cg05065572,chr12,114396107
cg13506653,chr4,54099696
cg21905630,chr4,54099737
cg23735712,chr4,40856967
cg05020685,chr4,40856948
cg05894734,chr4,40857232
cg06485940,chr4,40857276
cg06456154,chr10,117550845
cg15526081,chr10,117550893
cg14149007,chr19,46716298
cg15524063,chr1,43367245
cg25385412,chr1,43367280
cg05401447,chr7,101085450
cg06772157,chr7,101085430
cg13892980,chr15,40252942
cg11939465,chr15,40253023
cg18097281,chr15,40252944
cg12635019,chr15,40252974
cg04305879,chr15,40253014
cg23864632,chr19,46717144
cg12258919,chr16,2471472
cg15524063,chr1,43367245
cg25385412,chr1,43367280
cg26385074,chr7,101173459
cg05068428,chr15,40253095
cg01036164,chr15,40253123
cg04812615,chr15,40253125
cg13892980,chr15,40252942
cg18097281,chr15,40252944
cg12635019,chr15,40252974
cg24940138,chr17,43211722
cg21211480,chr17,43211755
cg15026277,chr17,43211770
cg19548479,chr17,43211718
cg24940138,chr17,43211722
cg21211480,chr17,43211755
cg15026277,chr17,43211770
cg00500522,chr12,57110604
cg24804544,chr7,6504476
cg26721700,chr19,35154695
cg09386954,chr19,35154717
cg22194948,chr2,43220000
cg05327835,chr4,1002387
cg18732064,chr14,22886850
cg08230695,chr19,46717498
cg01579950,chr11,64713546
cg22409276,chr15,40471564
cg18477204,chr14,69572167
cg02380334,chr14,69572208
cg14280424,chr21,33266808
cg18201077,chr2,6877656
cg14217558,chr1,3171170
cg20154143,chr1,3171145
cg12536502,chr19,45639415
cg07749923,chr19,45639453
cg07804711,chr19,45639389
cg25548415,chr8,143942307
cg13892980,chr15,40252942
cg18097281,chr15,40252944
cg12635019,chr15,40252974
cg05330668,chr14,24366884
cg03577460,chr14,24366878
cg01914455,chr7,78020247
cg04976780,chr7,78020223
cg14506834,chr17,74213059
cg19598544,chr17,74213017
cg24940138,chr17,43211722
cg21211480,chr17,43211755
cg15026277,chr17,43211770
cg19548479,chr17,43211718
cg21185826,chr17,49902149
cg09456094,chr2,230416163
cg11702456,chr2,230416192
cg11827097,chr2,230416188
cg14689219,chr17,60139996
cg18222083,chr17,43211988
cg10504751,chr16,56356918
cg15892785,chr1,6249283
cg05473804,chr1,6249240
cg03529908,chr1,2546650
cg03148231,chr15,89411614
cg03650397,chr6,158818197
cg01240734,chr10,70132837
cg09456094,chr2,230416163
cg11702456,chr2,230416192
cg11827097,chr2,230416188
cg24210478,chr20,64102133
cg08967106,chr17,36657981
cg00371418,chr17,36658007
cg16860694,chr19,35154786
cg11260421,chr19,35154777
cg10227705,chr19,35154809
cg15844835,chr5,141651575
cg09904383,chr5,141651558
cg08742288,chr5,141651580
cg12927498,chr5,141651555
cg12471950,chr11,5685171
cg05122965,chr11,5685132
cg01799588,chr11,5685151
cg22125968,chr13,42992336
cg01536987,chr13,42992356
cg04537567,chr6,98848192
cg14511665,chr17,64776978
cg12137286,chr19,55442629
cg08918013,chr19,55442584
cg23589045,chr1,51518087
cg11026555,chr12,123762676
cg25814383,chr19,19225431
cg04313875,chr17,1649908
cg19411214,chr17,45247949
cg25533943,chr17,45247956
cg10308906,chr15,89411760
cg18021161,chr15,76148107
cg24740818,chr15,76148064
cg08557928,chr15,76148102
cg18765439,chr11,65575872
cg02532488,chr11,65575870
cg15217978,chr11,65575859
cg18209835,chr7,6503483
cg03657573,chr3,183254538
cg07648238,chr12,6384098
cg10452531,chr12,6384112
cg08740698,chr12,6384104
cg17167852,chr1,55039516
cg09072162,chr1,55039507
cg25957967,chr1,55039475
cg15844835,chr5,141651575
cg09904383,chr5,141651558
cg08742288,chr5,141651580
cg12927498,chr5,141651555
cg08658621,chr10,132185783
cg24498031,chr15,40252849
cg01608788,chr22,44703027
cg20301722,chr1,43368220
cg08936794,chr1,43368202
cg15844835,chr5,141651575
cg09904383,chr5,141651558
cg08742288,chr5,141651580
cg12927498,chr5,141651555
cg17129986,chr17,50944660
cg04689080,chr22,45867327
cg08659394,chr16,67151015
cg05527491,chr16,67151042
cg06212637,chr16,67151050
cg23696132,chr19,45770513
cg22451358,chr17,57861510
cg10951120,chr20,49482711
cg20107759,chr19,12825677
cg07583894,chr19,12825698
cg22125968,chr13,42992336
cg01536987,chr13,42992356
cg12536502,chr19,45639415
cg07804711,chr19,45639389
cg00846114,chr16,67644943
cg03314195,chr16,67644923
cg11831003,chr11,5624799
cg24008544,chr17,43211880
cg03049782,chr17,43211872
cg25361023,chr12,53739869
cg10129665,chr12,53739834
cg22397520,chr1,43367916
cg24838029,chr1,43367944
cg24729481,chr1,43367929
cg10520349,chr10,3829042
cg15346168,chr14,24366988
cg25076767,chr14,24366942
cg17521583,chr4,128553463
cg07174665,chr4,128553439
cg01937701,chr14,23953663
cg05054115,chr14,23953628
cg25678052,chr8,143942459
cg08384314,chr6,30743903
cg20178172,chr6,30743878
cg17389738,chr6,30743865
cg19006429,chr6,30075548
cg22105332,chr6,30075516
cg05853632,chr6,30075496
cg10927841,chr2,26184874
cg26360792,chr2,42792857
cg27299406,chr2,42792873
cg00765428,chr21,33266333
cg07325233,chr21,33266357
cg19333963,chr19,1467980
cg03306486,chr19,1467953
cg01855735,chr3,101827865
cg26284390,chr3,101827853
cg09463900,chr19,12828773
cg19333963,chr19,1467980
cg03306486,chr19,1467953
cg10094078,chr19,1467926
cg18345115,chr19,10430802
cg22152407,chr20,23049809
cg25397597,chr20,23049805
cg03710719,chr19,35898893
cg27297851,chr19,35898931
cg15090202,chr1,26360596
cg04089426,chr11,65540320
cg01778114,chr2,216013224
cg12620499,chr2,216013261
cg11224362,chr1,39575821
cg23693289,chr8,27325580
cg27118059,chr21,31559158
cg13341720,chr19,6740877
cg06154084,chr10,101032492
cg17952661,chr1,146039240
cg04221886,chr2,43831955
cg02066638,chr16,87909432
cg07993547,chr19,18099387
cg23511432,chr5,138274566
cg02288341,chr5,138274537
cg16147221,chr4,10019010
cg21663580,chr6,43077033
cg19091677,chr4,173334367
cg11186122,chr4,173334343
cg07003632,chr14,99792992
cg14185025,chr14,99793004
cg04884842,chr14,75176375
cg18224445,chr1,223712991
cg16549711,chr1,207868542
cg11037818,chr1,207868534
cg22286978,chr19,58347440
cg05657618,chr2,232928022
cg04920951,chr11,67583800
cg15273066,chr12,49131350
cg13974409,chr11,65524836
cg10628098,chr11,65524829
cg03705926,chr19,6740941
cg11036831,chr10,80356626
cg11854806,chr10,80356609
cg13087076,chr10,80356649
cg16771783,chr10,80356636
cg03805475,chr22,46576604
cg22220467,chr19,42302076
cg00524108,chr19,42302051
cg04681368,chr19,42302032
cg10632000,chr19,42302049
cg09897416,chr1,149887702
cg11802864,chr11,65540774
cg02454890,chr15,90000783
cg00478874,chr6,33428458
cg18466911,chr6,33428486
cg11901544,chr6,33428470
cg03505346,chr6,33428448
cg06681810,chr6,33428518
cg24852032,chr6,33428446
cg04739306,chr7,100633158
cg05993306,chr5,137754960
cg01778114,chr2,216013224
cg12620499,chr2,216013261
cg03077836,chr2,9207163
cg20424833,chr5,177402638
cg11872300,chr19,42281073
cg26517849,chr11,2139911
cg10037494,chr11,2139905
cg05452899,chr11,2139903
cg01667319,chr11,2139898
cg05859777,chr11,2139872
cg15264710,chr6,33428391
cg23157971,chr6,33428383
cg22076972,chr19,6740801
cg03451296,chr14,105474054
cg23411981,chr14,105474040
cg09276315,chr19,47110814
cg15346168,chr14,24366988
cg25076767,chr14,24366942
cg26705574,chr14,24367013
cg00054525,chr16,88651179
cg08177833,chr16,88651129
cg06410591,chr19,6741170
cg13860006,chr19,6741167
cg07981910,chr9,121699133
cg05896042,chr19,11339414
cg15468521,chr10,101123586
cg16348316,chr2,127423749
cg09747827,chr2,127423737
cg05009389,chr15,89665579
cg11688275,chr8,127738625
cg18303215,chr2,43831864
cg12137206,chr10,112183639
cg04879832,chr16,88651048
cg08843517,chr16,88651056
cg03125427,chr16,88651074
cg03710719,chr19,35898893
cg27297851,chr19,35898931
cg01000657,chr19,24087666
cg19670286,chr5,138274438
cg19155007,chr3,183825776
cg09738156,chr3,183825799
cg08125401,chr15,74434116
cg26437123,chr15,74434082
cg06263834,chr15,74434128
cg00478874,chr6,33428458
cg18466911,chr6,33428486
cg11901544,chr6,33428470
cg03505346,chr6,33428448
cg24852032,chr6,33428446
cg10734734,chr19,58347655
cg19091677,chr4,173334367
cg11186122,chr4,173334343
cg07003632,chr14,99792992
cg14185025,chr14,99793004
cg11714334,chr22,39242087
cg16206460,chr19,15469889
cg07931411,chr19,15469910
cg26271110,chr1,206557302
cg12773325,chr11,2139330
cg18087943,chr11,2139310
cg12614029,chr11,2139334
cg14608156,chr11,2139324
cg04879832,chr16,88651048
cg08843517,chr16,88651056
cg03125427,chr16,88651074
cg07987843,chr12,3200329
cg13139203,chr11,63814159
cg26170066,chr6,31826982
cg19609502,chr22,39994953
cg20385508,chr2,127423253
cg04571847,chr19,24087205
cg08125719,chr1,205043321
cg09100988,chr11,66958490
cg12773325,chr11,2139330
cg18087943,chr11,2139310
cg12614029,chr11,2139334
cg14608156,chr11,2139324
cg03787864,chr16,88650726
cg21107197,chr14,50561143
cg26386472,chr12,121839454
cg16809962,chr16,21554942
cg14514032,chr2,74498079
cg21429745,chr2,74498081
cg12258307,chr21,31559622
cg02672397,chr16,87909552
cg10110271,chr16,87909576
cg03900851,chr8,66439533
cg23754431,chr11,69443596
cg24129382,chr3,119810311
cg25562664,chr3,119810301
cg12837552,chr17,17784108
cg26703661,chr15,89665684
cg07873178,chr11,65540145
cg00992153,chr8,22598608
cg03934689,chr8,22598579
cg05304177,chr3,134364238
cg00054525,chr16,88651179
cg08177833,chr16,88651129
cg06410591,chr19,6741170
cg13860006,chr19,6741167
cg22220467,chr19,42302076
cg00524108,chr19,42302051
cg04681368,chr19,42302032
cg10632000,chr19,42302049
cg05795596,chr4,153249631
cg22359388,chr4,153249670
cg12296532,chr17,81515155
cg02682457,chr6,152302252
cg05917732,chr6,152302169
cg14324370,chr2,176178061
cg20678442,chr1,244730201
cg12023625,chr6,152302344
cg20389472,chr2,170712016
cg10830145,chr5,88144304
cg19235339,chr10,88583142
cg13092806,chr2,176178527
cg08718097,chr1,23342299
cg23141355,chr3,44022101
cg11416243,chr10,11165944
cg08154437,chr19,16897839
cg16911981,chr7,70596149
cg16589135,chr3,44021912
cg09853371,chr4,56655979
cg24771349,chr3,187739687
cg03511806,chr5,66828973
cg05966978,chr10,11165474
cg05627029,chr10,120949019
cg11282936,chr19,16896837
cg24548833,chr19,16896887
cg11282936,chr19,16896837
cg24548833,chr19,16896887
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg11861709,chr10,88583463
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg08193650,chr2,43224729
cg16876647,chr2,43224703
cg27428578,chr15,28738585
cg00765312,chr12,85280916
cg11857997,chr5,3591878
cg17215170,chr2,111117366
cg15680720,chr2,170711902
cg21126344,chr17,72122979
cg17775621,chr10,11164875
cg12178980,chr10,11164907
cg11482422,chr10,11164850
cg25761326,chr10,11164829
cg26150462,chr10,11164905
cg10800833,chr4,56655491
cg11242791,chr19,10296282
cg16911349,chr19,10296259
cg06907708,chr19,18225267
cg08554295,chr5,59894107
cg12436377,chr5,88144479
cg09451457,chr5,88144429
cg07040834,chr3,44022049
cg03012726,chr7,114082703
cg21601919,chr5,171450928
cg09874289,chr19,16897382
cg09384411,chr3,44022264
cg01064265,chr16,55329146
cg12602409,chr2,176174840
cg17775621,chr10,11164875
cg11482422,chr10,11164850
cg25761326,chr10,11164829
cg04249706,chr10,11164809
cg23976499,chr10,11165564
cg08193650,chr2,43224729
cg16876647,chr2,43224703
cg13729210,chr5,3606447
cg11482422,chr10,11164850
cg25761326,chr10,11164829
cg04249706,chr10,11164809
cg04933208,chr1,29259902
cg26884027,chr1,29259906
cg13294849,chr3,181723783
cg11487526,chr17,6455608
cg08928882,chr8,76681127
cg21845953,chr8,76681125
cg03152288,chr2,176178214
cg03859732,chr15,42208539
cg14774557,chr15,42208499
cg21968580,chr1,78004956
cg17760391,chr5,66828673
cg09728102,chr5,66828664
cg01406988,chr2,66435678
cg17775621,chr10,11164875
cg12178980,chr10,11164907
cg26150462,chr10,11164905
cg17775621,chr10,11164875
cg11482422,chr10,11164850
cg25761326,chr10,11164829
cg04249706,chr10,11164809
cg20396510,chr5,66828760
cg13695535,chr5,66828775
cg10629165,chr5,66828735
cg00907427,chr1,23342198
cg07189332,chr5,88143258
cg27305704,chr1,7942575
cg24852548,chr4,56656466
cg22413388,chr22,45971737
cg25383503,chr19,18603742
cg18892808,chr10,11166006
cg09355771,chr2,176178419
cg01524174,chr17,72122874
cg05039004,chr1,29259787
cg17053963,chr3,44022340
cg02227919,chr2,170712622
cg05301383,chr2,170712634
cg13686615,chr2,71276612
cg01579289,chr2,71276610
cg11099041,chr3,119322538
cg07794554,chr3,119322536
cg06766427,chr17,12974229
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg11861709,chr10,88583463
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg04718845,chr6,152301959
cg13421439,chr18,23619551
cg04812509,chr10,88582981
cg13283691,chr2,196988180
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg18447772,chr7,27165605
cg16104915,chr7,27165598
cg21001184,chr7,27165643
cg12600174,chr7,27165611
cg25896644,chr11,116500770
cg20396510,chr5,66828760
cg13695535,chr5,66828775
cg10629165,chr5,66828735
cg23060646,chr3,9862727
cg01317772,chr16,55371288
cg20396510,chr5,66828760
cg13695535,chr5,66828775
cg10629165,chr5,66828735
cg17278864,chr17,12974004
cg17775621,chr10,11164875
cg12178980,chr10,11164907
cg26150462,chr10,11164905
cg01697719,chr22,19766602
cg06585708,chr5,3602299
cg26991199,chr1,23980663
cg00642306,chr19,14057403
cg11894951,chr19,14057398
cg02016130,chr4,52712192
cg07074543,chr3,119322682
cg03323696,chr5,59893293
cg08466792,chr5,3603113
cg05916707,chr14,36589051
cg11641791,chr17,40665177
cg23776012,chr17,40665151
cg10050661,chr17,40665168
cg12029804,chr17,40665138
cg03804272,chr5,59893548
cg03061122,chr17,44315191
cg23748923,chr17,2724954
cg20402552,chr13,27823222
cg15138883,chr2,218984413
cg23837867,chr2,218984411
cg19105122,chr7,76267571
cg20979233,chr8,53878281
cg22975160,chr19,43475462
cg11452571,chr19,43475312
cg08651867,chr19,43475348
cg10001282,chr10,69573722
cg05956462,chr3,127456557
cg00385863,chr1,41382302
cg20724810,chr3,183179408
cg11088422,chr17,44315329
cg01122302,chr17,44315300
cg27537203,chr1,38047573
cg00523012,chr19,13153510
cg05974816,chr2,1854968
cg04674803,chr13,27821253
cg00794178,chr3,183179495
cg08794939,chr16,88454822
cg16596102,chr1,166165109
cg10188897,chr17,44315068
cg02899346,chr19,45493114
cg19716433,chr14,103123443
cg11990562,chr11,68039059
cg04525491,chr2,8683553
cg20495404,chr2,8683519
cg00473416,chr3,127457163
cg25660386,chr3,12967626
cg05278650,chr3,12967632
cg13612175,chr14,68792524
cg25660386,chr3,12967626
cg05278650,chr3,12967632
cg08134631,chr11,61587845
cg14758218,chr11,65426057
cg17323383,chr3,183178882
cg04547244,chr7,24979425
cg14262681,chr20,21103779
cg00438215,chr19,7872221
cg17768491,chr19,40512969
cg12248614,chr19,40512973
cg01660473,chr13,27821620
cg08603188,chr13,27821591
cg25546248,chr13,27821646
cg12396325,chr8,104223378
cg10696085,chr12,50050739
cg17017152,chr1,61081717
cg08037935,chr1,61081668
cg15125763,chr2,214411114
cg05737526,chr18,3454177
cg01660473,chr13,27821620
cg08603188,chr13,27821591
cg12899157,chr18,3452304
cg15555970,chr18,3452319
cg21164232,chr18,3452361
cg10678427,chr3,127457320
cg18937330,chr4,80073396
cg07985890,chr11,65423528
cg13690864,chr10,99234181
cg18577511,chr10,99234208
cg11088422,chr17,44315329
cg01122302,chr17,44315300
cg00290994,chr1,41383067
cg01184784,chr2,8683626
cg09411730,chr11,65423475
cg19027852,chr19,17606492
